p-variable	p-treatment	p-interaction	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Alcanivoracaceae	0.0400150029758722	0.710753608147896	0.49879472974323	0.70107134961923	0.999897552173683	0.999361567218062
Alicyclobacillaceae	0.549058389396021	0.72202110865723	0.81377949591838	0.773097109634228	0.999897552173683	0.999361567218062
Alteromonadaceae	0.332170877554336	0.961380382634201	0.873575224588215	0.734469977145051	0.999897552173683	0.999361567218062
Amoebophilaceae	0.940673628852096	0.310978173538242	0.37010267038298	0.980577497291272	0.999897552173683	0.999361567218062
Anaerohalosphaeraceae	0.460205794845722	0.924534395304778	0.993769299492365	0.734469977145051	0.999897552173683	0.999361567218062
Anaerolineaceae	0.129632338045446	0.632262258987011	0.802037669143175	0.70107134961923	0.999897552173683	0.999361567218062
Anaeromyxobacteraceae	0.582089071015388	0.914822704465704	0.81239410889376	0.799286485573369	0.999897552173683	0.999361567218062
Anaplasmataceae	0.0694117496184719	0.0488760491565932	0.0444820973649497	0.70107134961923	0.999897552173683	0.999361567218062
Aphanizomenonaceae	0.16508299936405	0.993124698847144	0.994011402823258	0.70107134961923	0.999897552173683	0.999361567218062
Aphanothecaceae	0.0939286226030267	0.276716665692057	0.234008752761434	0.70107134961923	0.999897552173683	0.999361567218062
Aquificaceae	0.24164513993922	0.775586733923366	0.770253048362015	0.70107134961923	0.999897552173683	0.999361567218062
Archaeoglobaceae	0.199955837923539	0.67692575939529	0.753482457023273	0.70107134961923	0.999897552173683	0.999361567218062
Archangiaceae	0.327594099383023	0.916678109794382	0.965425508726061	0.734469977145051	0.999897552173683	0.999361567218062
Ardenticatenaceae	0.476243787484247	0.885586651397221	0.968953810369732	0.734469977145051	0.999897552173683	0.999361567218062
Arenaviridae	0.042928095190913	0.671069475524106	0.880695970211972	0.70107134961923	0.999897552173683	0.999361567218062
Aspergillaceae	0.0755029367385644	0.678258711274457	0.562091898814741	0.70107134961923	0.999897552173683	0.999361567218062
Aspiviridae	0.66336139543433	0.286537927308422	0.312012735859049	0.836747592992445	0.999897552173683	0.999361567218062
Atopobiaceae	0.871713427990492	0.626046536436282	0.748430174805818	0.943501592648532	0.999897552173683	0.999361567218062
Aurantimonadaceae	0.152196647976425	0.635778963577454	0.803528798984318	0.70107134961923	0.999897552173683	0.999361567218062
Azonexaceae	0.863010003198643	0.73258456037798	0.839851144860328	0.941115548774171	0.999897552173683	0.999361567218062
Bacillaceae	0.213424906032078	0.600893860881698	0.546296579985391	0.70107134961923	0.999897552173683	0.999361567218062
Bacteriovoracaceae	0.556985616084613	0.907377426141823	0.979388403190997	0.778369772351155	0.999897552173683	0.999361567218062
Bacteroidaceae	0.407640696867694	0.180128655097134	0.207872616953251	0.734469977145051	0.999897552173683	0.999361567218062
Baekduiaceae	0.20411809415116	0.988712462041405	0.874408322419308	0.70107134961923	0.999897552173683	0.999361567218062
Barnesiellaceae	0.760118989713135	0.124024629312587	0.159727983332903	0.884958976005378	0.999897552173683	0.999361567218062
Bartonellaceae	0.168332120693665	0.428198789809492	0.397455514006883	0.70107134961923	0.999897552173683	0.999361567218062
Bdellovibrionaceae	0.0507924587352356	0.597964278774113	0.453184759669058	0.70107134961923	0.999897552173683	0.999361567218062
Beijerinckiaceae	0.445436833862846	0.92448804516087	0.78325230287112	0.734469977145051	0.999897552173683	0.999361567218062
Bernardetiaceae	0.783842655609145	0.376979464134015	0.417550799354258	0.897620310500567	0.999897552173683	0.999361567218062
Beutenbergiaceae	0.370931798839256	0.801143138902775	0.97680159110177	0.734469977145051	0.999897552173683	0.999361567218062
Bifidobacteriaceae	0.108461425110656	0.690758021151586	0.75490879387494	0.70107134961923	0.999897552173683	0.999361567218062
Blattabacteriaceae	0.219557245584156	0.305132551928828	0.298441412665024	0.70107134961923	0.999897552173683	0.999361567218062
Bogoriellaceae	0.465350779371494	0.862524667598489	0.977782181448145	0.734469977145051	0.999897552173683	0.999361567218062
Borreliaceae	0.0181646671327872	0.188178987342537	0.190659148308252	0.70107134961923	0.999897552173683	0.999361567218062
Brachyspiraceae	0.0907031099746244	0.23755881097458	0.245206408083653	0.70107134961923	0.999897552173683	0.999361567218062
Bradymonadaceae	0.525364772906159	0.318948753009571	0.362388469229564	0.755211861052603	0.999897552173683	0.999361567218062
Bradyrhizobiaceae	0.364665028664722	0.914184107773848	0.974524357345133	0.734469977145051	0.999897552173683	0.999361567218062
Brevibacteriaceae	0.473621469507331	0.882132714239848	0.943967211521301	0.734469977145051	0.999897552173683	0.999361567218062
Brucellaceae	0.413583707435714	0.85631198506196	0.766398519099875	0.734469977145051	0.999897552173683	0.999361567218062
Budviciaceae	0.149284197851045	0.0924857488277118	0.149974453380672	0.70107134961923	0.999897552173683	0.999361567218062
Burkholderiaceae	0.504216644556534	0.768616062260251	0.881987108092677	0.739347075779207	0.999897552173683	0.999361567218062
Caedimonadaceae	0.801273656961402	0.78655019655491	0.957031159088436	0.908219832941877	0.999897552173683	0.999361567218062
Caldilineaceae	0.541319259025141	0.870904995778986	0.936580247006986	0.768144552652642	0.999897552173683	0.999361567218062
Caldisphaeraceae	0.45801172041711	0.2322200869071	0.252277961150595	0.734469977145051	0.999897552173683	0.999361567218062
Calditrichaceae	0.996624340916212	0.318759422191812	0.338190319547848	0.997890770546553	0.999897552173683	0.999361567218062
Calotrichaceae	0.0510003028933913	0.364568470007668	0.287008797988472	0.70107134961923	0.999897552173683	0.999361567218062
Campylobacteraceae	0.948074932690689	0.342981023725905	0.360743709826948	0.980577497291272	0.999897552173683	0.999361567218062
Candidatus Brocadiaceae	0.992399467947573	0.148006010614476	0.105103556349852	0.997890770546553	0.999897552173683	0.999361567218062
Candidatus Deianiraeaceae	0.417728995951652	0.037522334851977	0.0776235713341849	0.734469977145051	0.999897552173683	0.999361567218062
Candidatus Methanomethylophilaceae	0.223646269073128	0.506828174214173	0.395525952188817	0.70107134961923	0.999897552173683	0.999361567218062
Candidatus Midichloriaceae	0.0342593398993836	0.239913557748063	0.223736986533409	0.70107134961923	0.999897552173683	0.999361567218062
Candidatus Nanopelagicaceae	0.0501929472033183	0.415122817234424	0.334625466888861	0.70107134961923	0.999897552173683	0.999361567218062
Candidatus Nitrosocaldaceae	0.012115726409723	0.878380621727223	0.77834937262833	0.70107134961923	0.999897552173683	0.999361567218062
Candidatus Paracaedibacteraceae	0.0935159618686542	0.591095664368733	0.582719488978345	0.70107134961923	0.999897552173683	0.999361567218062
Cardiobacteriaceae	0.19374784836491	0.559246181566035	0.746826137916023	0.70107134961923	0.999897552173683	0.999361567218062
Carnobacteriaceae	0.162984444077997	0.188841227171555	0.199724666355211	0.70107134961923	0.999897552173683	0.999361567218062
Casimicrobiaceae	0.249031107471557	0.497109068267432	0.663317707023356	0.70107134961923	0.999897552173683	0.999361567218062
Catenulisporaceae	0.123209983305728	0.960153174007774	0.83599526549511	0.70107134961923	0.999897552173683	0.999361567218062
Caulobacteraceae	0.260647704936983	0.998558958321822	0.853840694241456	0.704097636296865	0.999897552173683	0.999361567218062
Cellulomonadaceae	0.43811811311843	0.982820411497773	0.947628397991912	0.734469977145051	0.999897552173683	0.999361567218062
Cellvibrionaceae	0.344831864803029	0.845038254151816	0.951893113700081	0.734469977145051	0.999897552173683	0.999361567218062
Chaetomiaceae	0.445805886643264	0.708896911570297	0.836021723249605	0.734469977145051	0.999897552173683	0.999361567218062
Chamaesiphonaceae	0.131120431690726	0.675923785340825	0.658504157264807	0.70107134961923	0.999897552173683	0.999361567218062
Chelatococcaceae	0.465350628657563	0.79032713245381	0.708549400255029	0.734469977145051	0.999897552173683	0.999361567218062
Chitinophagaceae	0.75259109105089	0.63029733734288	0.618232001747049	0.882017584416329	0.999897552173683	0.999361567218062
Chlamydiaceae	0.508786925821787	0.795481501303316	0.688778595624207	0.741030034442286	0.999897552173683	0.999361567218062
Chlorobiaceae	0.496173856783134	0.975565007925509	0.872628341036174	0.739347075779207	0.999897552173683	0.999361567218062
Chloroflexaceae	0.213270496936432	0.695413990490849	0.593494117266065	0.70107134961923	0.999897552173683	0.999361567218062
Christensenellaceae	0.448366911237821	0.570229323450278	0.655627961379954	0.734469977145051	0.999897552173683	0.999361567218062
Chromatiaceae	0.459979041942312	0.860011409348045	0.789608924115721	0.734469977145051	0.999897552173683	0.999361567218062
Chromobacteriaceae	0.39343216487544	0.610757893914976	0.723013616391805	0.734469977145051	0.999897552173683	0.999361567218062
Chroococcaceae	0.553959930750923	0.60301844158944	0.521008729964092	0.776106298920074	0.999897552173683	0.999361567218062
Chroococcidiopsidaceae	0.3254275935969	0.597943366495533	0.651885222902775	0.734469977145051	0.999897552173683	0.999361567218062
Chrysiogenaceae	0.600151584607744	0.667432235062182	0.708865616583422	0.813166402816052	0.999897552173683	0.999361567218062
Chthonomonadaceae	0.615073218100213	0.632386870922068	0.575828096516948	0.821294009526846	0.999897552173683	0.999361567218062
Clavicipitaceae	0.575831641558996	0.824276246784258	0.749384830084591	0.794647665351414	0.999897552173683	0.999361567218062
Clostridiaceae	0.314436966711089	0.425562917338318	0.484466387666005	0.729103387808189	0.999897552173683	0.999361567218062
Clostridiales Family XIII. Incertae Sedis	0.319947128811339	0.824604312717141	0.815070956734126	0.732824958937174	0.999897552173683	0.999361567218062
Clostridiales Family XVI. Incertae Sedis	0.750213693908656	0.42198998958133	0.39125974021961	0.882017584416329	0.999897552173683	0.999361567218062
Clostridiales Family XVII. Incertae Sedis	0.0812087461223258	0.861428701199194	0.971310621341392	0.70107134961923	0.999897552173683	0.999361567218062
Cohaesibacteraceae	0.290635309173232	0.512114667156655	0.452147824507567	0.727017934624001	0.999897552173683	0.999361567218062
Coleofasciculaceae	0.13196073511609	0.393333161157799	0.589594081053221	0.70107134961923	0.999897552173683	0.999361567218062
Colwelliaceae	0.251471244972115	0.171334744712885	0.154347724351261	0.70107134961923	0.999897552173683	0.999361567218062
Comamonadaceae	0.239172424344542	0.906841308938909	0.976888696141926	0.70107134961923	0.999897552173683	0.999361567218062
Conexibacteraceae	0.457278656336033	0.618510520070467	0.753580099202331	0.734469977145051	0.999897552173683	0.999361567218062
Coprothermobacteraceae	0.190165286029703	0.889789400304412	0.77780418593677	0.70107134961923	0.999897552173683	0.999361567218062
Coriobacteriaceae	0.820774359183128	0.571738416080487	0.564320271015986	0.917140579492078	0.999897552173683	0.999361567218062
Corynebacteriaceae	0.437199765649569	0.809262223302744	0.923071648294536	0.734469977145051	0.999897552173683	0.999361567218062
Coxiellaceae	0.306125090556164	0.203008130754864	0.175234124348153	0.729103387808189	0.999897552173683	0.999361567218062
Crocinitomicaceae	0.481994095264079	0.267147068656107	0.261532463869195	0.734469977145051	0.999897552173683	0.999361567218062
Cryomorphaceae	0.943294912846052	0.860312868385148	0.927365359941414	0.980577497291272	0.999897552173683	0.999361567218062
Cryptococcaceae	0.268865693484527	0.72724879787603	0.67413740302744	0.715439599548926	0.999897552173683	0.999361567218062
Cuniculiplasmataceae	0.399363802322846	0.20674574141187	0.248004465986393	0.734469977145051	0.999897552173683	0.999361567218062
Cyanobacteriaceae	0.443380934398881	0.130801785032326	0.126400058019824	0.734469977145051	0.999897552173683	0.999361567218062
Cyanothecaceae	0.175887480002734	0.428036853768345	0.364749485480687	0.70107134961923	0.999897552173683	0.999361567218062
Cyclobacteriaceae	0.106409958103654	0.626030748487349	0.593252179433804	0.70107134961923	0.999897552173683	0.999361567218062
Cytophagaceae	0.297679588331582	0.40649051190039	0.372588150736068	0.728786106150155	0.999897552173683	0.999361567218062
Debaryomycetaceae	0.591227705563584	0.251700814886076	0.308812881701866	0.807816072948263	0.999897552173683	0.999361567218062
Deferribacteraceae	0.233135300667414	0.610780761458624	0.572006360591737	0.70107134961923	0.999897552173683	0.999361567218062
Dehalococcoidaceae	0.973750353380952	0.602651808469913	0.606859731042023	0.991716227059567	0.999897552173683	0.999361567218062
Deinococcaceae	0.245131559092692	0.973024687071798	0.891248171793143	0.70107134961923	0.999897552173683	0.999361567218062
Dermabacteraceae	0.479860872674191	0.610638890514781	0.691798184499855	0.734469977145051	0.999897552173683	0.999361567218062
Dermacoccaceae	0.273328435175224	0.785285487718963	0.671870685496463	0.715439599548926	0.999897552173683	0.999361567218062
Dermatophilaceae	0.888294203051417	0.931636103174504	0.903975761983121	0.948430174244453	0.999897552173683	0.999361567218062
Dermocarpellaceae	0.305056042410774	0.0416512292499774	0.035505621313287	0.729103387808189	0.999897552173683	0.999361567218062
Desulfarculaceae	0.246680178867329	0.775759906734025	0.920126216432514	0.70107134961923	0.999897552173683	0.999361567218062
Desulfobacteraceae	0.276066367217249	0.756800533523393	0.887079717223744	0.715439599548926	0.999897552173683	0.999361567218062
Desulfobulbaceae	0.47496496304109	0.938377722984862	0.877509792842932	0.734469977145051	0.999897552173683	0.999361567218062
Desulfohalobiaceae	0.240895031377898	0.556466794411609	0.658807979673895	0.70107134961923	0.999897552173683	0.999361567218062
Desulfomicrobiaceae	0.474056462936173	0.894444422173775	0.920726394274297	0.734469977145051	0.999897552173683	0.999361567218062
Desulfovibrionaceae	0.670967440963902	0.522184089061668	0.508902905131694	0.837950288262611	0.999897552173683	0.999361567218062
Desulfurellaceae	0.769680134749266	0.631942061402365	0.698004524612778	0.892570240297468	0.999897552173683	0.999361567218062
Desulfurobacteriaceae	0.0738010958196026	0.247544267168306	0.190757092507413	0.70107134961923	0.999897552173683	0.999361567218062
Desulfurococcaceae	0.338254723302796	0.825114998475631	0.836078271019759	0.734469977145051	0.999897552173683	0.999361567218062
Desulfuromonadaceae	0.400222770772737	0.973075993806354	0.948410394507586	0.734469977145051	0.999897552173683	0.999361567218062
Dictyoglomaceae	0.115122748750068	0.217120675033055	0.242791131070146	0.70107134961923	0.999897552173683	0.999361567218062
Dietziaceae	0.548363744231275	0.916542198326985	0.970077931169156	0.773097109634228	0.999897552173683	0.999361567218062
Dipodascaceae	0.455572382500419	0.687376304215484	0.802560866132199	0.734469977145051	0.999897552173683	0.999361567218062
Dysgonamonadaceae	0.458652162807831	0.311102096347763	0.407231611347374	0.734469977145051	0.999897552173683	0.999361567218062
Ectothiorhodospiraceae	0.203902167767462	0.733894412970411	0.878466918891153	0.70107134961923	0.999897552173683	0.999361567218062
Eggerthellaceae	0.817887301131842	0.434311301124766	0.45645350204056	0.916797788296315	0.999897552173683	0.999361567218062
Egibacteraceae	0.23665782637776	0.540842909257385	0.638253594165575	0.70107134961923	0.999897552173683	0.999361567218062
Egicoccaceae	0.370858706955083	0.990148113864607	0.897019044665086	0.734469977145051	0.999897552173683	0.999361567218062
Elusimicrobiaceae	0.841831562066769	0.213722216018442	0.187394608335103	0.932314847211507	0.999897552173683	0.999361567218062
Emcibacteraceae	0.1428178124229	0.771181001639539	0.881042316890643	0.70107134961923	0.999897552173683	0.999361567218062
Endomicrobiaceae	0.584649817927581	0.513871466033065	0.419214672509439	0.800810668724628	0.999897552173683	0.999361567218062
Endozoicomonadaceae	0.449678279096871	0.777788060511561	0.866764828345469	0.734469977145051	0.999897552173683	0.999361567218062
Enterobacteriaceae	0.923751926276555	0.943039164250318	0.592179625009121	0.97125916819935	0.999897552173683	0.999361567218062
Enterococcaceae	0.700402551214348	0.415725508127481	0.543282841780619	0.853470658433378	0.999897552173683	0.999361567218062
Entomoplasmataceae	0.261485535218944	0.35759056612599	0.397071400121136	0.704097636296865	0.999897552173683	0.999361567218062
Erwiniaceae	0.275998601208049	0.496807939163702	0.423657066978085	0.715439599548926	0.999897552173683	0.999361567218062
Erysipelotrichaceae	0.118630914200988	0.287693916987541	0.270969255058934	0.70107134961923	0.999897552173683	0.999361567218062
Erythrobacteraceae	0.572996562488744	0.857851445373199	0.939445055893555	0.792717048856608	0.999897552173683	0.999361567218062
Eubacteriaceae	0.344724359320489	0.134451281981881	0.116447498336638	0.734469977145051	0.999897552173683	0.999361567218062
Euzebyaceae	0.196752665486384	0.906463942411036	0.986707800841349	0.70107134961923	0.999897552173683	0.999361567218062
Ferrimonadaceae	0.237746433108439	0.823506057958147	0.908061675466787	0.70107134961923	0.999897552173683	0.999361567218062
Ferroplasmaceae	0.887856758791082	0.735509670137944	0.759373912436063	0.948430174244453	0.999897552173683	0.999361567218062
Fervidicoccaceae	0.849807830164322	0.101120761400645	0.196363024974095	0.936315214073265	0.999897552173683	0.999361567218062
Fervidobacteriaceae	0.195177590212846	0.50141512494331	0.484707032575211	0.70107134961923	0.999897552173683	0.999361567218062
Fibrobacteraceae	0.0541525345776735	0.927934372667603	0.887686050677739	0.70107134961923	0.999897552173683	0.999361567218062
Fimbriimonadaceae	0.616015371931508	0.112880286362973	0.157295489867608	0.821294009526846	0.999897552173683	0.999361567218062
Flammeovirgaceae	0.123345362081471	0.255180639393333	0.294479526690044	0.70107134961923	0.999897552173683	0.999361567218062
Flavobacteriaceae	0.218306549770506	0.319459343553604	0.309711265815468	0.70107134961923	0.999897552173683	0.999361567218062
Francisellaceae	0.337809690407214	0.751210389443806	0.738567799118897	0.734469977145051	0.999897552173683	0.999361567218062
Frankiaceae	0.626423087830091	0.832753157064707	0.780636768399524	0.821294009526846	0.999897552173683	0.999361567218062
Fusobacteriaceae	0.478314512013354	0.108027875129838	0.170931816687354	0.734469977145051	0.999897552173683	0.999361567218062
Gallionellaceae	0.177426715094546	0.792447306530996	0.944258342914407	0.70107134961923	0.999897552173683	0.999361567218062
Gemmataceae	0.5342914545855	0.923705576514434	0.963653474483222	0.763526510688331	0.999897552173683	0.999361567218062
Gemmatimonadaceae	0.227685888735239	0.8306603197644	0.992166360769216	0.70107134961923	0.999897552173683	0.999361567218062
Geobacteraceae	0.416498441599431	0.860058092787328	0.999211776619221	0.734469977145051	0.999897552173683	0.999361567218062
Geodermatophilaceae	0.501020820747846	0.717887549310536	0.864129852206199	0.739347075779207	0.999897552173683	0.999361567218062
Gloeobacteraceae	0.244407569963079	0.99960904022735	0.882087738005051	0.70107134961923	0.999897552173683	0.999361567218062
Gloeomargaritaceae	0.100204347957247	0.781326485457398	0.903452960554928	0.70107134961923	0.999897552173683	0.999361567218062
Glomerellaceae	0.0710127842310127	0.939281093304568	0.878866649371926	0.70107134961923	0.999897552173683	0.999361567218062
Glycomycetaceae	0.0119969712736592	0.96093313370466	0.77311434994107	0.70107134961923	0.999897552173683	0.999361567218062
Gomontiellaceae	0.0532622057709938	0.164410220742771	0.18009900609763	0.70107134961923	0.999897552173683	0.999361567218062
Gordoniaceae	0.411258281865872	0.587431556250577	0.71919996817441	0.734469977145051	0.999897552173683	0.999361567218062
Gottschalkiaceae	0.0256653743522357	0.0306441315164755	0.0280496376364353	0.70107134961923	0.999897552173683	0.999361567218062
Granulosicoccaceae	0.815956036878449	0.876868092628524	0.851471107392079	0.916797788296315	0.999897552173683	0.999361567218062
Hafniaceae	0.291843865305601	0.697229997605774	0.758994725964387	0.727017934624001	0.999897552173683	0.999361567218062
Hahellaceae	0.414259384013772	0.517019355386621	0.58152258126181	0.734469977145051	0.999897552173683	0.999361567218062
Halanaerobiaceae	0.132622294927658	0.343097407143194	0.320449415386009	0.70107134961923	0.999897552173683	0.999361567218062
Halieaceae	0.752440318701895	0.894014135120206	0.908380754657147	0.882017584416329	0.999897552173683	0.999361567218062
Haliscomenobacteraceae	0.350684505038979	0.816850649218754	0.724325196525691	0.734469977145051	0.999897552173683	0.999361567218062
Haloarculaceae	0.118232124201477	0.406136216995872	0.585545521137668	0.70107134961923	0.999897552173683	0.999361567218062
Halobacteriaceae	0.233657916808972	0.669154369880802	0.58912691277359	0.70107134961923	0.999897552173683	0.999361567218062
Halobacteriovoraceae	0.189885351446229	0.339803860594013	0.336349223593471	0.70107134961923	0.999897552173683	0.999361567218062
Halobacteroidaceae	0.59546179201039	0.206085869647422	0.241282652986747	0.809593372388511	0.999897552173683	0.999361567218062
Haloferacaceae	0.446461876486387	0.79342605544746	0.927186423685642	0.734469977145051	0.999897552173683	0.999361567218062
Halomonadaceae	0.354783126992453	0.95866610525037	0.85355928984333	0.734469977145051	0.999897552173683	0.999361567218062
Halorubraceae	0.20518130259756	0.638561897334218	0.797644187414031	0.70107134961923	0.999897552173683	0.999361567218062
Halothiobacillaceae	0.23093475451435	0.940167743574906	0.996890924274563	0.70107134961923	0.999897552173683	0.999361567218062
Hapalosiphonaceae	0.259157675915757	0.880803048440839	0.891308485077816	0.704097636296865	0.999897552173683	0.999361567218062
Helicobacteraceae	0.211834293260008	0.446614875918592	0.414090773467274	0.70107134961923	0.999897552173683	0.999361567218062
Heliobacteriaceae	0.257494635745294	0.560164534811338	0.443636819973047	0.704097636296865	0.999897552173683	0.999361567218062
Holosporaceae	0.00844051668975315	0.364848100347908	0.343384800289428	0.70107134961923	0.999897552173683	0.999361567218062
Hungateiclostridiaceae	0.250088594619878	0.742359277332777	0.690001337813064	0.70107134961923	0.999897552173683	0.999361567218062
Hydrogenophilaceae	0.649202857797783	0.0200039908650451	0.0222405170052263	0.827621195160222	0.999897552173683	0.999361567218062
Hydrogenothermaceae	0.482757240219637	0.42316451884305	0.441457528622068	0.734469977145051	0.999897552173683	0.999361567218062
Hyellaceae	0.0243911475403429	0.439109281249711	0.272783295043138	0.70107134961923	0.999897552173683	0.999361567218062
Hymenobacteraceae	0.220242823210723	0.952855582236963	0.907059347563241	0.70107134961923	0.999897552173683	0.999361567218062
Hyphomicrobiaceae	0.470763093949214	0.787751572203133	0.894401285794851	0.734469977145051	0.999897552173683	0.999361567218062
Hyphomonadaceae	0.174162066279337	0.435598418077644	0.546511105196689	0.70107134961923	0.999897552173683	0.999361567218062
Iamiaceae	0.313942692714189	0.94201020105744	0.836497719866303	0.729103387808189	0.999897552173683	0.999361567218062
Ichthyobacteriaceae	0.422389733452992	0.0443600389051474	0.0571064881827239	0.734469977145051	0.999897552173683	0.999361567218062
Idiomarinaceae	0.601036036864039	0.587157621998526	0.55746397081996	0.813166402816052	0.999897552173683	0.999361567218062
Ignavibacteriaceae	0.170893671723183	0.234383200840591	0.191163374669782	0.70107134961923	0.999897552173683	0.999361567218062
Ilumatobacteraceae	0.180747010022121	0.63151418389659	0.79665341287429	0.70107134961923	0.999897552173683	0.999361567218062
Immundisolibacteraceae	0.469571528235469	0.897747223755047	0.966219882170804	0.734469977145051	0.999897552173683	0.999361567218062
Intrasporangiaceae	0.612509028881491	0.604818458969953	0.706147324996073	0.821294009526846	0.999897552173683	0.999361567218062
Isosphaeraceae	0.289180237513396	0.566435107211372	0.674782274104274	0.727017934624001	0.999897552173683	0.999361567218062
Jiangellaceae	0.613006591929596	0.891348128819754	0.989634522423292	0.821294009526846	0.999897552173683	0.999361567218062
Jonesiaceae	0.318725269673501	0.405508556179646	0.464280339500044	0.732824958937174	0.999897552173683	0.999361567218062
Kangiellaceae	0.120850016238259	0.0534315886292832	0.0602228287439471	0.70107134961923	0.999897552173683	0.999361567218062
Kineosporiaceae	0.665069376284205	0.550053634994684	0.681924068265817	0.836747592992445	0.999897552173683	0.999361567218062
Kiritimatiellaceae	0.237328392645483	0.322960778055967	0.42145943974732	0.70107134961923	0.999897552173683	0.999361567218062
Kofleriaceae	0.856064574503912	0.418080507382726	0.442408855145607	0.937594533980475	0.999897552173683	0.999361567218062
Kosmotogaceae	0.0444123409427766	0.737350665661509	0.838730398605911	0.70107134961923	0.999897552173683	0.999361567218062
Ktedonosporobacteraceae	0.120225065545209	0.950230335992152	0.774846261295554	0.70107134961923	0.999897552173683	0.999361567218062
Labilitrichaceae	0.824519904541348	0.767088448879634	0.848059078583238	0.917610861505694	0.999897552173683	0.999361567218062
Lachnospiraceae	0.849356087418121	0.55008752546092	0.458573629105687	0.936315214073265	0.999897552173683	0.999361567218062
Lacipirellulaceae	0.186949091095256	0.885549370497381	0.815321783103043	0.70107134961923	0.999897552173683	0.999361567218062
Lactobacillaceae	0.942550238267207	0.50484829942812	0.532605451134651	0.980577497291272	0.999897552173683	0.999361567218062
Legionellaceae	0.581937566794938	0.296481896223841	0.301900344232395	0.799286485573369	0.999897552173683	0.999361567218062
Leptolyngbyaceae	0.500050453207075	0.328376861928621	0.378732923748701	0.739347075779207	0.999897552173683	0.999361567218062
Leptospiraceae	0.179522444657202	0.199388398372413	0.194324808990958	0.70107134961923	0.999897552173683	0.999361567218062
Leptotrichiaceae	0.244682635121518	0.2820037882195	0.289469719805464	0.70107134961923	0.999897552173683	0.999361567218062
Leuconostocaceae	0.0699056230458465	0.125892218698977	0.117177374524734	0.70107134961923	0.999897552173683	0.999361567218062
Lichenihabitantaceae	0.960039921455797	0.852542355215357	0.886199288335812	0.984740892986929	0.999897552173683	0.999361567218062
Limnochordaceae	0.64092303624614	0.9617513522058	0.964300351357001	0.822886503504507	0.999897552173683	0.999361567218062
Listeriaceae	0.28626488037384	0.618923384474964	0.602955414517644	0.727017934624001	0.999897552173683	0.999361567218062
Litoricolaceae	0.917558135430612	0.212316511098677	0.231004150693505	0.966587959461256	0.999897552173683	0.999361567218062
Magnetococcaceae	0.9685705724258	0.595963083660795	0.629282296521022	0.988264243953867	0.999897552173683	0.999361567218062
Malasseziaceae	0.380349877266646	0.305485824981053	0.341882400109898	0.734469977145051	0.999897552173683	0.999361567218062
Marinifilaceae	0.482993843666039	0.32213976867645	0.325310829656656	0.734469977145051	0.999897552173683	0.999361567218062
Marinilabiliaceae	0.666990674187781	0.799934350992632	0.728385424622157	0.836747592992445	0.999897552173683	0.999361567218062
Mariprofundaceae	0.945693235391182	0.201537203868413	0.264182595689195	0.980577497291272	0.999897552173683	0.999361567218062
Melioribacteraceae	0.170773109433457	0.99712799492741	0.902399679121369	0.70107134961923	0.999897552173683	0.999361567218062
Merismopediaceae	0.444751492048603	0.661509520953953	0.662241092338281	0.734469977145051	0.999897552173683	0.999361567218062
Mesoaciditogaceae	0.28481833684895	0.405356408571022	0.374736576204946	0.727017934624001	0.999897552173683	0.999361567218062
