p-variable	p-treatment	p-interaction	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Cardiobacteriaceae	0.0918987399161444	0.648314150364489	0.800156527408355	0.484625290215917	0.979955393098293	0.966491035294118
Carnobacteriaceae	0.883725499593092	0.201261958487032	0.232921062190651	0.960268653101155	0.979955393098293	0.963434046320619
Casimicrobiaceae	0.0874099545085656	0.745096916678343	0.588815851563736	0.484625290215917	0.979955393098293	0.963434046320619
Catenulisporaceae	0.0250090979685272	0.274019292960649	0.183945012937312	0.484625290215917	0.979955393098293	0.963434046320619
Caulobacteraceae	0.0941931175831376	0.495869696107605	0.404876795885944	0.484625290215917	0.979955393098293	0.963434046320619
Cellulomonadaceae	0.135525572900682	0.680066480818286	0.592579683041932	0.497293093141652	0.979955393098293	0.963434046320619
Cellvibrionaceae	0.605586372845688	0.858306836033095	0.817077432947791	0.819533444029124	0.979955393098293	0.967003044116695
Chaetomiaceae	0.324191050567718	0.814833295007111	0.714542676804893	0.626080058279644	0.979955393098293	0.963434046320619
Chamaesiphonaceae	0.542384935593099	0.656712394287166	0.672787514265388	0.785384473674757	0.979955393098293	0.963434046320619
Chelatococcaceae	0.0344622757620832	0.419845678033625	0.327857995809523	0.484625290215917	0.979955393098293	0.963434046320619
Chitinophagaceae	0.901439759460782	0.634418369318137	0.662341254762861	0.967953319016465	0.979955393098293	0.963434046320619
Chlamydiaceae	0.290679548779472	0.690470414760157	0.755767689764675	0.60233177350243	0.979955393098293	0.963434046320619
Chlorobiaceae	0.218488499684318	0.578130453444577	0.50772417978567	0.543268701917764	0.979955393098293	0.963434046320619
Chloroflexaceae	0.166545686724037	0.761515123434785	0.831069518872519	0.498240821301971	0.979955393098293	0.967003044116695
Christensenellaceae	0.545285124525442	0.469111109075527	0.546049654576897	0.785893965373484	0.979955393098293	0.963434046320619
Chromatiaceae	0.259253564035961	0.661428830160959	0.596719551831358	0.582083127711187	0.979955393098293	0.963434046320619
Chromobacteriaceae	0.150449178541043	0.975891341771486	0.901454117364868	0.497293093141652	0.986615422450293	0.967003044116695
Chroococcaceae	0.69135089760485	0.444379599948339	0.42761108475292	0.871291542186934	0.979955393098293	0.963434046320619
Chroococcidiopsidaceae	0.589868904421804	0.772547068867628	0.812778179421964	0.811989115313806	0.979955393098293	0.967003044116695
Chrysiogenaceae	0.416315292784551	0.326359765311019	0.280329781582697	0.698498606738821	0.979955393098293	0.963434046320619
Chthonomonadaceae	0.368627474174613	0.460088775923883	0.409430944422192	0.657201718796232	0.979955393098293	0.963434046320619
Clavicipitaceae	0.285445641822075	0.460351124614343	0.401981700387478	0.599110244432644	0.979955393098293	0.963434046320619
Clostridiaceae	0.704987833530502	0.527034989553656	0.575690182569949	0.882593956981191	0.979955393098293	0.963434046320619
Clostridiales Family XIII. Incertae Sedis	0.969088815733973	0.895273794193946	0.905732661199259	0.985151061298625	0.979955393098293	0.967003044116695
Clostridiales Family XVI. Incertae Sedis	0.46475495611645	0.206253472362608	0.187554934081153	0.730896683123305	0.979955393098293	0.963434046320619
Clostridiales Family XVII. Incertae Sedis	0.0134526244859422	0.315003046727382	0.224778616831919	0.464786884031283	0.979955393098293	0.963434046320619
Cohaesibacteraceae	0.193723426034937	0.480424614737822	0.425730297021951	0.512515516200144	0.979955393098293	0.963434046320619
Coleofasciculaceae	0.0295978116919412	0.970728935635136	0.843474371016809	0.484625290215917	0.986615422450293	0.967003044116695
Colwelliaceae	0.701299843321377	0.387164416284808	0.398706287816803	0.881816659483827	0.979955393098293	0.963434046320619
Comamonadaceae	0.0490935285532949	0.647541831712111	0.538422139795207	0.484625290215917	0.979955393098293	0.963434046320619
Conexibacteraceae	0.114049709691827	0.813051300728096	0.95199525890776	0.484625290215917	0.979955393098293	0.977689272664857
Coprothermobacteraceae	0.0905861959767026	0.394794723612155	0.335928532057163	0.484625290215917	0.979955393098293	0.963434046320619
Coriobacteriaceae	0.715528021885011	0.870395108261209	0.862770203271378	0.882593956981191	0.979955393098293	0.967003044116695
Corynebacteriaceae	0.254225126772482	0.778147146625358	0.685880125639819	0.580348926863601	0.979955393098293	0.963434046320619
Coxiellaceae	0.752066843563316	0.331026888947934	0.327140369591098	0.887542674757718	0.979955393098293	0.963434046320619
Crocinitomicaceae	0.553944833990787	0.130494051955244	0.128480589163896	0.78819407299123	0.979955393098293	0.963434046320619
Cryomorphaceae	0.825386150320036	0.787152240590802	0.718614344776896	0.92604299792004	0.979955393098293	0.963434046320619
Cryptococcaceae	0.735603637519449	0.787778699181513	0.779226060325732	0.882724365023339	0.979955393098293	0.963434046320619
Cuniculiplasmataceae	0.875495789002888	0.0777290150116527	0.0903127816075341	0.953202515837464	0.979955393098293	0.963434046320619
Cyanobacteriaceae	0.807873595767899	0.0668226983593283	0.0705498070379686	0.913824231278443	0.979955393098293	0.963434046320619
Cyanothecaceae	0.0370468015999988	0.606296144664379	0.497034246998502	0.484625290215917	0.979955393098293	0.963434046320619
Cyclobacteriaceae	0.319059524887583	0.831815213663831	0.846187738801412	0.624174343395746	0.979955393098293	0.967003044116695
Cytophagaceae	0.219549727565225	0.386019763257161	0.374655048551715	0.543459415318404	0.979955393098293	0.963434046320619
Debaryomycetaceae	0.419690754832355	0.368710139825753	0.441534206968339	0.699598136235785	0.979955393098293	0.963434046320619
Deferribacteraceae	0.272758990669278	0.415606778740599	0.382072600894076	0.588124089920545	0.979955393098293	0.963434046320619
Dehalococcoidaceae	0.262428754695627	0.666334273582176	0.583044930442356	0.582083127711187	0.979955393098293	0.963434046320619
Deinococcaceae	0.0514389453623072	0.42092903119585	0.328117833298307	0.484625290215917	0.979955393098293	0.963434046320619
Dermabacteraceae	0.184226541064903	0.645272494299524	0.550794721051563	0.510067194613286	0.979955393098293	0.963434046320619
Dermacoccaceae	0.0873064071978843	0.593762056157141	0.501177455193048	0.484625290215917	0.979955393098293	0.963434046320619
Dermatophilaceae	0.978543781121436	0.401001215147737	0.362377226707195	0.987488422630773	0.979955393098293	0.963434046320619
Dermocarpellaceae	0.330324631600886	0.141241772540612	0.168483204261462	0.62875585049548	0.979955393098293	0.963434046320619
Desulfarculaceae	0.17278077878026	0.721462748377359	0.627911355203025	0.507313775993105	0.979955393098293	0.963434046320619
Desulfobacteraceae	0.144775638219721	0.61696113287714	0.518471686157323	0.497293093141652	0.979955393098293	0.963434046320619
Desulfobulbaceae	0.407348870224223	0.310395354808314	0.284604133551407	0.698312348955812	0.979955393098293	0.963434046320619
Desulfohalobiaceae	0.0198023518709876	0.312172737320798	0.214828259389117	0.473905982166527	0.979955393098293	0.963434046320619
Desulfomicrobiaceae	0.114058878872126	0.458441566836075	0.406340204423439	0.484625290215917	0.979955393098293	0.963434046320619
Desulfovibrionaceae	0.344030525948989	0.852158900345835	0.795880299134424	0.641543236696119	0.979955393098293	0.963434046320619
Desulfurellaceae	0.403453416277606	0.733660420149175	0.732123451454128	0.695957143078871	0.979955393098293	0.963434046320619
Desulfurobacteriaceae	0.364377881431531	0.382396521401054	0.351756970839021	0.65537950691024	0.979955393098293	0.963434046320619
Desulfurococcaceae	0.34309478928263	0.162677598113789	0.157424095878028	0.641543236696119	0.979955393098293	0.963434046320619
Desulfuromonadaceae	0.183279602448825	0.78045372721537	0.696817159435452	0.510067194613286	0.979955393098293	0.963434046320619
Dictyoglomaceae	0.730696662600528	0.563629264907836	0.611967778302635	0.882593956981191	0.979955393098293	0.963434046320619
Dietziaceae	0.413864432396446	0.87016297303143	0.819085298741705	0.698498606738821	0.979955393098293	0.967003044116695
Dipodascaceae	0.929892222829235	0.484929781702386	0.452157747310979	0.969179504422911	0.979955393098293	0.963434046320619
Dysgonamonadaceae	0.22991036532299	0.428441315094324	0.570931531281248	0.554194417721792	0.979955393098293	0.963434046320619
Ectothiorhodospiraceae	0.0761863775469628	0.646579897947009	0.520831274305523	0.484625290215917	0.979955393098293	0.963434046320619
Eggerthellaceae	0.262940586032344	0.427134893575003	0.501653787754277	0.582083127711187	0.979955393098293	0.963434046320619
Egibacteraceae	0.139141118846639	0.624063366187935	0.720761900863356	0.497293093141652	0.979955393098293	0.963434046320619
Egicoccaceae	0.0579092878489527	0.58930462660229	0.468404285290125	0.484625290215917	0.979955393098293	0.963434046320619
Elusimicrobiaceae	0.871480207385295	0.527780216157796	0.534992112906168	0.95088378160588	0.979955393098293	0.963434046320619
Emcibacteraceae	0.114132767623314	0.903618288201144	0.802169835957499	0.484625290215917	0.979955393098293	0.966807313206419
Endomicrobiaceae	0.644703598566583	0.766517601522387	0.776156581629438	0.843308972532592	0.979955393098293	0.963434046320619
Endozoicomonadaceae	0.842300344242092	0.591080232733911	0.557031420184523	0.931763106255781	0.979955393098293	0.963434046320619
Enterobacteriaceae	0.733827498687441	0.771431347424349	0.907990940918138	0.882593956981191	0.979955393098293	0.967003044116695
Enterococcaceae	0.184655639223368	0.443770991190676	0.584211624914132	0.510067194613286	0.979955393098293	0.963434046320619
Entomoplasmataceae	0.510379508883352	0.705616442262253	0.781139568169485	0.7706013899353	0.979955393098293	0.963434046320619
Erwiniaceae	0.356036477916833	0.44705715742065	0.406244851212787	0.651220024688043	0.979955393098293	0.963434046320619
Erysipelotrichaceae	0.837941481086053	0.0651972111781227	0.0645921798819751	0.930671423660968	0.979955393098293	0.963434046320619
Erythrobacteraceae	0.225526514375252	0.614380413486711	0.539372576729587	0.552699418649597	0.979955393098293	0.963434046320619
Eubacteriaceae	0.996596433330809	0.963540286055853	0.903687098141768	0.996596433330809	0.986615422450293	0.967003044116695
Euzebyaceae	0.0465201853920405	0.565214022407047	0.488722192681082	0.484625290215917	0.979955393098293	0.963434046320619
Ferrimonadaceae	0.242775116876395	0.797040199396436	0.851799034844347	0.57515821680588	0.979955393098293	0.967003044116695
Ferroplasmaceae	0.827211292858978	0.92873925618519	0.923158693859344	0.926208181862385	0.985875500132392	0.97352226341058
Fervidicoccaceae	0.107003697788583	0.824450623229102	0.702409668105256	0.484625290215917	0.979955393098293	0.963434046320619
Fervidobacteriaceae	0.291345260009327	0.82194839112946	0.874335826995761	0.60233177350243	0.979955393098293	0.967003044116695
Fibrobacteraceae	0.0298639736107635	0.498809441183341	0.387779155185006	0.484625290215917	0.979955393098293	0.963434046320619
Fimbriimonadaceae	0.252186202185919	0.808981255327625	0.663241224638462	0.580348926863601	0.979955393098293	0.963434046320619
Flammeovirgaceae	0.732657736677135	0.795847366877536	0.898320093354381	0.882593956981191	0.979955393098293	0.967003044116695
Flavobacteriaceae	0.941718567188181	0.500550341870974	0.558266413618373	0.969179504422911	0.979955393098293	0.963434046320619
Francisellaceae	0.892559222533534	0.82455348390898	0.837941365654643	0.961966010866185	0.979955393098293	0.967003044116695
Frankiaceae	0.357493859468842	0.537627493559874	0.482145380258936	0.651220024688043	0.979955393098293	0.963434046320619
Fusobacteriaceae	0.102456756396555	0.540793421785374	0.747635099704003	0.484625290215917	0.979955393098293	0.963434046320619
Gallionellaceae	0.176960864496991	0.679150598101286	0.594558905092227	0.510067194613286	0.979955393098293	0.963434046320619
Gemmataceae	0.105143119070898	0.731609380913372	0.639889659358062	0.484625290215917	0.979955393098293	0.963434046320619
Gemmatimonadaceae	0.0629896114312993	0.661052878484621	0.531499070577253	0.484625290215917	0.979955393098293	0.963434046320619
Geobacteraceae	0.221181580925554	0.686623675415891	0.58867067195639	0.545054610137973	0.979955393098293	0.963434046320619
Geodermatophilaceae	0.171297966177808	0.674834008221906	0.554112218437535	0.505649611391176	0.979955393098293	0.963434046320619
Gloeobacteraceae	0.104037180387265	0.731277064425635	0.6353653009581	0.484625290215917	0.979955393098293	0.963434046320619
Gloeomargaritaceae	0.188554211513495	0.553955551263983	0.622656636614578	0.510067194613286	0.979955393098293	0.963434046320619
Glomerellaceae	0.0327909819355286	0.794429521110673	0.669300220961927	0.484625290215917	0.979955393098293	0.963434046320619
Glycomycetaceae	0.00340968607969206	0.384721121514254	0.273749042565545	0.461429453989579	0.979955393098293	0.963434046320619
Gomontiellaceae	0.606168250024538	0.232113548593976	0.270794201792254	0.819533444029124	0.979955393098293	0.963434046320619
Gordoniaceae	0.0661789709796461	0.579207479528419	0.449364766053887	0.484625290215917	0.979955393098293	0.963434046320619
Gottschalkiaceae	0.790548002555691	0.681122506674593	0.750232804203386	0.903997343013206	0.979955393098293	0.963434046320619
Granulosicoccaceae	0.517664604414955	0.855857665183561	0.828928037852591	0.772299626046095	0.979955393098293	0.967003044116695
Hafniaceae	0.305894091980556	0.781663297546719	0.785535590144952	0.616253791143311	0.979955393098293	0.963434046320619
Hahellaceae	0.0789239284696838	0.684706385467238	0.555308422725491	0.484625290215917	0.979955393098293	0.963434046320619
Halanaerobiaceae	0.384038731750335	0.431658282021768	0.419969801251322	0.672982158495825	0.979955393098293	0.963434046320619
Halieaceae	0.606999514519254	0.593260607512631	0.572785353014192	0.819533444029124	0.979955393098293	0.963434046320619
Haliscomenobacteraceae	0.315600747352608	0.880938070335087	0.829170936266121	0.623674545611268	0.979955393098293	0.967003044116695
Haloarculaceae	0.0200579835006278	0.974386825805695	0.758986364018769	0.473905982166527	0.986615422450293	0.963434046320619
Halobacteriaceae	0.0301098856229239	0.303736229792826	0.234595742681061	0.484625290215917	0.979955393098293	0.963434046320619
Halobacteriovoraceae	0.980418637017564	0.339265743583957	0.370563116109149	0.987574977433751	0.979955393098293	0.963434046320619
Halobacteroidaceae	0.50853111143651	0.397941470859656	0.471715710120818	0.7706013899353	0.979955393098293	0.963434046320619
Haloferacaceae	0.532354890614034	0.533004427658749	0.477621845362819	0.777407141849066	0.979955393098293	0.963434046320619
Halomonadaceae	0.159599906531217	0.512084457637341	0.439889498552628	0.498006384805033	0.979955393098293	0.963434046320619
Halorubraceae	0.0619845842776436	0.910066306561878	0.945986077552575	0.484625290215917	0.98301934827102	0.977689272664857
Halothiobacillaceae	0.194050258851142	0.479921559712039	0.523509334007675	0.512515516200144	0.979955393098293	0.963434046320619
Hapalosiphonaceae	0.583905888126598	0.354789613849131	0.431931078086382	0.811879219762927	0.979955393098293	0.963434046320619
Helicobacteraceae	0.525410336815626	0.303745037621692	0.291929152207461	0.777407141849066	0.979955393098293	0.963434046320619
Heliobacteriaceae	0.147678857619409	0.146457967612196	0.112695745065874	0.497293093141652	0.979955393098293	0.963434046320619
Holosporaceae	0.111128260735913	0.937014598338471	0.92146907977647	0.484625290215917	0.985875500132392	0.97352226341058
Hungateiclostridiaceae	0.483625169984809	0.502828547662433	0.472464022287098	0.747790178800041	0.979955393098293	0.963434046320619
Hydrogenophilaceae	0.950231572200145	0.338608484083898	0.405605573515619	0.973149958913692	0.979955393098293	0.963434046320619
Hydrogenothermaceae	0.755697567275593	0.702224702008726	0.707262100925937	0.887542674757718	0.979955393098293	0.963434046320619
Hyellaceae	0.184176425807509	0.650625716830353	0.737657194585905	0.510067194613286	0.979955393098293	0.963434046320619
Hymenobacteraceae	0.0947269075079924	0.872397527563951	0.772179514385198	0.484625290215917	0.979955393098293	0.963434046320619
Hyphomicrobiaceae	0.139065072238982	0.562861444888583	0.463850707790878	0.497293093141652	0.979955393098293	0.963434046320619
Hyphomonadaceae	0.11086905225662	0.914517802407812	0.951478937443704	0.484625290215917	0.98301934827102	0.977689272664857
Iamiaceae	0.0702147182881834	0.708003135111967	0.596638615137156	0.484625290215917	0.979955393098293	0.963434046320619
Ichthyobacteriaceae	0.471557802427843	0.203108487655174	0.235486720752033	0.7373935040798	0.979955393098293	0.963434046320619
Idiomarinaceae	0.628183912081713	0.282583475343607	0.284263595606621	0.837004893487637	0.979955393098293	0.963434046320619
Ignavibacteriaceae	0.190351163207132	0.184891018227892	0.158580260935057	0.510067194613286	0.979955393098293	0.963434046320619
Ilumatobacteraceae	0.101878139792387	0.483007200292283	0.372408609399432	0.484625290215917	0.979955393098293	0.963434046320619
Immundisolibacteraceae	0.120894528673735	0.895271414537939	0.756363790067038	0.495686192768033	0.979955393098293	0.963434046320619
Intrasporangiaceae	0.15907224369645	0.545751728949226	0.439076007366374	0.498006384805033	0.979955393098293	0.963434046320619
Isosphaeraceae	0.0795218803782416	0.983577194707151	0.883627867997365	0.484625290215917	0.987153839051541	0.967003044116695
Jiangellaceae	0.0659455006855628	0.497235339156655	0.384926533569539	0.484625290215917	0.979955393098293	0.963434046320619
Jonesiaceae	0.135991730677733	0.146472648885094	0.141957546101981	0.497293093141652	0.979955393098293	0.963434046320619
Kangiellaceae	0.314986005267069	0.169169764602167	0.186160072903906	0.623674545611268	0.979955393098293	0.963434046320619
Kineosporiaceae	0.264633666191621	0.783915091106823	0.654659860406597	0.582083127711187	0.979955393098293	0.963434046320619
Kiritimatiellaceae	0.0124709302101054	0.835682278505725	0.664772626279286	0.464786884031283	0.979955393098293	0.963434046320619
Kofleriaceae	0.51406586634979	0.892052587126124	0.947269813772969	0.771098799524685	0.979955393098293	0.977689272664857
Kosmotogaceae	0.208112331563316	0.280697672828803	0.322655201613822	0.53186434452538	0.979955393098293	0.963434046320619
Ktedonosporobacteraceae	0.124694850601496	0.42504889819196	0.34151782446479	0.495686192768033	0.979955393098293	0.963434046320619
Labilitrichaceae	0.674679374006135	0.474034237230575	0.485618541588694	0.866100033607875	0.979955393098293	0.963434046320619
Lachnospiraceae	0.0596576005164907	0.877645085093413	0.865476483270769	0.484625290215917	0.979955393098293	0.967003044116695
Lacipirellulaceae	0.0879778187349083	0.814560492731939	0.73274750003066	0.484625290215917	0.979955393098293	0.963434046320619
Lactobacillaceae	0.129189593467471	0.269807816348694	0.332469998395841	0.495686192768033	0.979955393098293	0.963434046320619
Legionellaceae	0.86278991927778	0.509648899490949	0.532395754136928	0.948725170201862	0.979955393098293	0.963434046320619
Leptolyngbyaceae	0.731932752486871	0.574774916545911	0.61314881189316	0.882593956981191	0.979955393098293	0.963434046320619
Leptospiraceae	0.847133336879827	0.293786243685296	0.322521866740684	0.935235203915329	0.979955393098293	0.963434046320619
Leptotrichiaceae	0.920203457456204	0.536688271685466	0.569375694136037	0.969179504422911	0.979955393098293	0.963434046320619
Leuconostocaceae	0.359822658568574	0.201840872866379	0.236455043481502	0.651220024688043	0.979955393098293	0.963434046320619
Lichenihabitantaceae	0.423307567939769	0.879035166049258	0.904599307771283	0.699598136235785	0.979955393098293	0.967003044116695
Limnochordaceae	0.261826089202008	0.311871573533928	0.263237505217615	0.582083127711187	0.979955393098293	0.963434046320619
Listeriaceae	0.689756803887646	0.585166210729709	0.612017743341679	0.871271752279132	0.979955393098293	0.963434046320619
Litoricolaceae	0.941632810916621	0.632264879896654	0.683138072905151	0.969179504422911	0.979955393098293	0.963434046320619
Magnetococcaceae	0.413790098358561	0.41027616598589	0.430461598124697	0.698498606738821	0.979955393098293	0.963434046320619
Malasseziaceae	0.279187186942446	0.757115530102453	0.737565574108484	0.597330725551279	0.979955393098293	0.963434046320619
Marinifilaceae	0.629906418716058	0.307121605422543	0.329944641113548	0.837004893487637	0.979955393098293	0.963434046320619
Marinilabiliaceae	0.915997375646333	0.712687226568635	0.774186224952949	0.968640902982329	0.979955393098293	0.963434046320619
Mariprofundaceae	0.865909474829929	0.592959830041655	0.66685584182485	0.950262485300439	0.979955393098293	0.963434046320619
Melioribacteraceae	0.571251778001667	0.901330165270713	0.860660163750726	0.800332440245991	0.979955393098293	0.967003044116695
Merismopediaceae	0.0924144950228177	0.036910174642346	0.0288543300768456	0.484625290215917	0.979955393098293	0.963434046320619
