p-variable	p-treatment	p-interaction	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Cyclobacteriaceae	0.567693611617365	0.921948278393666	0.882897041907028	0.957001183274319	0.999105814964353	0.984736582822045
Cytophagaceae	0.73737323906256	0.864221668321221	0.662393992663062	0.969119114196508	0.999105814964353	0.976622372308278
Debaryomycetaceae	0.27651091857983	0.975576149032221	0.76257360043426	0.957001183274319	0.999105814964353	0.984736582822045
Deferribacteraceae	0.838811467463273	0.808240380108281	0.730636205813226	0.974233394201921	0.999105814964353	0.976622372308278
Dehalococcoidaceae	0.111353275751999	0.201969129999294	0.244862833509789	0.957001183274319	0.999105814964353	0.953731006304196
Deinococcaceae	0.518279837687726	0.365563498634041	0.234388742790809	0.957001183274319	0.999105814964353	0.953731006304196
Dermabacteraceae	0.714671784747465	0.161105371041402	0.140270656051906	0.957521420341264	0.999105814964353	0.953731006304196
Dermacoccaceae	0.408162129412648	0.388811445415109	0.158942035491357	0.957001183274319	0.999105814964353	0.953731006304196
Dermatophilaceae	0.830040444187962	0.0719420020184278	0.055464710165957	0.971370450654752	0.999105814964353	0.953731006304196
Dermocarpellaceae	0.242648356033829	0.0995677398431109	0.33203493640615	0.957001183274319	0.999105814964353	0.953731006304196
Desulfarculaceae	0.82266684334499	0.963056418266303	0.728591098347983	0.971370450654752	0.999105814964353	0.976622372308278
Desulfobacteraceae	0.519429612583367	0.660807183900083	0.49455783416531	0.957001183274319	0.999105814964353	0.956556745965558
Desulfobulbaceae	0.461987310079773	0.550195191229099	0.447938374921392	0.957001183274319	0.999105814964353	0.953731006304196
Desulfohalobiaceae	0.602506712003329	0.0209381169401458	0.0395312120847205	0.957001183274319	0.999105814964353	0.953731006304196
Desulfomicrobiaceae	0.379480348218892	0.342426025543681	0.439861687676374	0.957001183274319	0.999105814964353	0.953731006304196
Desulfovibrionaceae	0.80386240058037	0.419698365891115	0.846815251023237	0.969894984554041	0.999105814964353	0.984736582822045
Desulfurellaceae	0.7539947768238	0.771496467354131	0.798644901491915	0.969894984554041	0.999105814964353	0.984736582822045
Desulfurobacteriaceae	0.269681303438864	0.846382323458112	0.732104755317089	0.957001183274319	0.999105814964353	0.976622372308278
Desulfurococcaceae	0.881617922791524	0.204799227887451	0.614713871633388	0.986402456464375	0.999105814964353	0.975063382590891
Desulfuromonadaceae	0.470820759232975	0.419150693127398	0.420177510360077	0.957001183274319	0.999105814964353	0.953731006304196
Dictyoglomaceae	0.263536217838353	0.673158562680277	0.506510366228918	0.957001183274319	0.999105814964353	0.956556745965558
Dietziaceae	0.373918933558221	0.516566598918715	0.457567396505407	0.957001183274319	0.999105814964353	0.953731006304196
Dipodascaceae	0.585139769119315	0.473709000410149	0.643222874942765	0.957001183274319	0.999105814964353	0.976622372308278
Dysgonamonadaceae	0.753441465915844	0.985602225341632	0.924034166576218	0.969894984554041	0.999368595174174	0.991548863023667
Ectothiorhodospiraceae	0.27615782613111	0.412853026275017	0.397508679688156	0.957001183274319	0.999105814964353	0.953731006304196
Eggerthellaceae	0.107821618019405	0.120710962512026	0.036989826226373	0.957001183274319	0.999105814964353	0.953731006304196
Egibacteraceae	0.411102539563902	0.533099177706071	0.544332754059844	0.957001183274319	0.999105814964353	0.974261642609436
Egicoccaceae	0.909049636344009	0.326746013011333	0.211797634893538	0.990224227817777	0.999105814964353	0.953731006304196
Elusimicrobiaceae	0.322927188129974	0.300557676751326	0.723744201571018	0.957001183274319	0.999105814964353	0.976622372308278
Emcibacteraceae	0.390541119652061	0.677363715007976	0.865159633681154	0.957001183274319	0.999105814964353	0.984736582822045
Endomicrobiaceae	0.959865388434408	0.502396548944581	0.993994919270882	0.992814920175161	0.999105814964353	0.999531552512805
Endozoicomonadaceae	0.293479237284627	0.720025507856093	0.769780604264139	0.957001183274319	0.999105814964353	0.984736582822045
Enterobacteriaceae	0.0299315632204607	0.282733065696169	0.0788780376610857	0.957001183274319	0.999105814964353	0.953731006304196
Enterococcaceae	0.461125935745987	0.820733559237839	0.375985286237474	0.957001183274319	0.999105814964353	0.953731006304196
Entomoplasmataceae	0.425021937225458	0.759854162994976	0.998622760030607	0.957001183274319	0.999105814964353	0.999531552512805
Erwiniaceae	0.435941466808355	0.812802659756639	0.44293363480632	0.957001183274319	0.999105814964353	0.953731006304196
Erysipelotrichaceae	0.0864474347405635	0.874353572871203	0.503111171572813	0.957001183274319	0.999105814964353	0.956556745965558
Erythrobacteraceae	0.512577067911171	0.346334279840518	0.21125244824924	0.957001183274319	0.999105814964353	0.953731006304196
Eubacteriaceae	0.984041908288878	0.1391184263183	0.240343071495217	0.992814920175161	0.999105814964353	0.953731006304196
Euzebyaceae	0.360126475329274	0.330990381555498	0.367365115175237	0.957001183274319	0.999105814964353	0.953731006304196
Ferrimonadaceae	0.711214250142007	0.862242894360949	0.689395262444739	0.957001183274319	0.999105814964353	0.976622372308278
Ferroplasmaceae	0.751816099866911	0.616189781743394	0.547577114249177	0.969894984554041	0.999105814964353	0.974261642609436
Fervidicoccaceae	0.907450589159738	0.456323020451438	0.802905527124188	0.990224227817777	0.999105814964353	0.984736582822045
Fervidobacteriaceae	0.182643206260674	0.906722552061328	0.693246885518742	0.957001183274319	0.999105814964353	0.976622372308278
Fibrobacteraceae	0.314803217301118	0.959136537965274	0.895138253945839	0.957001183274319	0.999105814964353	0.984736582822045
Fimbriimonadaceae	0.947249323367224	0.0707911059051899	0.158693020364074	0.992185249523164	0.999105814964353	0.953731006304196
Flammeovirgaceae	0.349950939946614	0.701751257818058	0.461664070866673	0.957001183274319	0.999105814964353	0.953731006304196
Flavobacteriaceae	0.514508665192527	0.64145315720415	0.712095888569459	0.957001183274319	0.999105814964353	0.976622372308278
Francisellaceae	0.693744786212848	0.75771144315331	0.528771636283846	0.957001183274319	0.999105814964353	0.974261642609436
Frankiaceae	0.55638072076809	0.366995172361077	0.26616592476474	0.957001183274319	0.999105814964353	0.953731006304196
Fusobacteriaceae	0.481522016242671	0.90606291803314	0.829708420543972	0.957001183274319	0.999105814964353	0.984736582822045
Gallionellaceae	0.605107816003925	0.569934420434204	0.386057415514833	0.957001183274319	0.999105814964353	0.953731006304196
Gemmataceae	0.547243731922494	0.161582285375505	0.186869614185783	0.957001183274319	0.999105814964353	0.953731006304196
Gemmatimonadaceae	0.530032972933096	0.520971314229535	0.307310345350349	0.957001183274319	0.999105814964353	0.953731006304196
Geobacteraceae	0.450619242919698	0.705085684938413	0.350726059154552	0.957001183274319	0.999105814964353	0.953731006304196
Geodermatophilaceae	0.773968212954638	0.573581756497966	0.340678896821418	0.969894984554041	0.999105814964353	0.953731006304196
Gloeobacteraceae	0.39137819811764	0.674488368079472	0.493406205068434	0.957001183274319	0.999105814964353	0.956556745965558
Gloeomargaritaceae	0.46153961759135	0.798157390912595	0.961423809425283	0.957001183274319	0.999105814964353	0.999083124925224
Glomerellaceae	0.44701874290242	0.606157989582088	0.288312814750952	0.957001183274319	0.999105814964353	0.953731006304196
Glycomycetaceae	0.630809737817167	0.714662681822961	0.689829167906006	0.957001183274319	0.999105814964353	0.976622372308278
Gomontiellaceae	0.505142035092776	0.832174633593231	0.799729095670139	0.957001183274319	0.999105814964353	0.984736582822045
Gordoniaceae	0.791417296589753	0.205898942198446	0.136212331944403	0.969894984554041	0.999105814964353	0.953731006304196
Gottschalkiaceae	0.255061589392745	0.478227769453283	0.717828370341014	0.957001183274319	0.999105814964353	0.976622372308278
Granulosicoccaceae	0.53359492725386	0.928298021866536	0.839151356987379	0.957001183274319	0.999105814964353	0.984736582822045
Hafniaceae	0.701072432051249	0.282244037741451	0.336154206401931	0.957001183274319	0.999105814964353	0.953731006304196
Hahellaceae	0.420030612675848	0.425206745024267	0.621865865654428	0.957001183274319	0.999105814964353	0.976622372308278
Halanaerobiaceae	0.804002205007033	0.974924948830332	0.924665978418019	0.969894984554041	0.999105814964353	0.991548863023667
Halieaceae	0.688494917466499	0.658409303417661	0.585773524764855	0.957001183274319	0.999105814964353	0.974261642609436
Haliscomenobacteraceae	0.646191571801519	0.370256471428758	0.549440499780771	0.957001183274319	0.999105814964353	0.974261642609436
Haloarculaceae	0.289637324502043	0.632465129952699	0.420943912854276	0.957001183274319	0.999105814964353	0.953731006304196
Halobacteriaceae	0.625566649264535	0.148675074956302	0.0883133943759467	0.957001183274319	0.999105814964353	0.953731006304196
Halobacteriovoraceae	0.843629642080649	0.730161258028786	0.640952194961677	0.974233394201921	0.999105814964353	0.976622372308278
Halobacteroidaceae	0.993535278744481	0.563768619985821	0.402326444849329	0.994078733081609	0.999105814964353	0.953731006304196
Haloferacaceae	0.472211911612929	0.412177190269508	0.176274957527375	0.957001183274319	0.999105814964353	0.953731006304196
Halomonadaceae	0.619013587317311	0.447735104126621	0.254288289258519	0.957001183274319	0.999105814964353	0.953731006304196
Halorubraceae	0.411745289283556	0.36578958437366	0.151055149254466	0.957001183274319	0.999105814964353	0.953731006304196
Halothiobacillaceae	0.451755299480345	0.527337597038521	0.353364074177812	0.957001183274319	0.999105814964353	0.953731006304196
Hapalosiphonaceae	0.731263433912252	0.969057169015604	0.228082224845852	0.965687596936754	0.999105814964353	0.953731006304196
Helicobacteraceae	0.492898304654007	0.924325003950811	0.847351845256666	0.957001183274319	0.999105814964353	0.984736582822045
Heliobacteriaceae	0.840687098465872	0.826102955037207	0.361670338721833	0.974233394201921	0.999105814964353	0.953731006304196
Holosporaceae	0.132680618485898	0.163783199778378	0.354090948996466	0.957001183274319	0.999105814964353	0.953731006304196
Hungateiclostridiaceae	0.407098624830067	0.969899646575824	0.921400475867501	0.957001183274319	0.999105814964353	0.991548863023667
Hydrogenophilaceae	0.825083034293714	0.121082530332968	0.439859036412543	0.971370450654752	0.999105814964353	0.953731006304196
Hydrogenothermaceae	0.651998413460591	0.914459226238922	0.962884460978658	0.957001183274319	0.999105814964353	0.999083124925224
Hyellaceae	0.814105804878587	0.245174633743464	0.954120761434665	0.970793577064662	0.999105814964353	0.999083124925224
Hymenobacteraceae	0.686932991739047	0.759663011750454	0.494675903166346	0.957001183274319	0.999105814964353	0.956556745965558
Hyphomicrobiaceae	0.613827350033349	0.312942366497155	0.224045473647292	0.957001183274319	0.999105814964353	0.953731006304196
Hyphomonadaceae	0.453686191216318	0.495781613613958	0.546373861738159	0.957001183274319	0.999105814964353	0.974261642609436
Iamiaceae	0.723260320691499	0.322071096244342	0.200834530030653	0.964347094255332	0.999105814964353	0.953731006304196
Ichthyobacteriaceae	0.396251075565183	0.693108079771398	0.580264182670885	0.957001183274319	0.999105814964353	0.974261642609436
Idiomarinaceae	0.894123056100095	0.815669992996062	0.873261901038568	0.989363001650355	0.999105814964353	0.984736582822045
Ignavibacteriaceae	0.230737140770367	0.528037108609205	0.884317482211801	0.957001183274319	0.999105814964353	0.984736582822045
Ilumatobacteraceae	0.44360321367443	0.792856858366018	0.753371535051119	0.957001183274319	0.999105814964353	0.983425511669294
Immundisolibacteraceae	0.366445712140378	0.288853208324958	0.126592962940904	0.957001183274319	0.999105814964353	0.953731006304196
Intrasporangiaceae	0.617577259590676	0.167757556090918	0.131200061132114	0.957001183274319	0.999105814964353	0.953731006304196
Isosphaeraceae	0.669903574393885	0.100831363233538	0.0846646823108103	0.957001183274319	0.999105814964353	0.953731006304196
Jiangellaceae	0.65309845677334	0.0569756251506516	0.0368989184369191	0.957001183274319	0.999105814964353	0.953731006304196
Jonesiaceae	0.893718272506006	0.383504842204676	0.947095436162022	0.989363001650355	0.999105814964353	0.999083124925224
Kangiellaceae	0.248711961302276	0.992888052273982	0.882389365150728	0.957001183274319	0.999368595174174	0.984736582822045
Kineosporiaceae	0.177602422719638	0.51515849629599	0.33019507613701	0.957001183274319	0.999105814964353	0.953731006304196
Kiritimatiellaceae	0.958255136245781	0.156096318542541	0.190508787956667	0.992814920175161	0.999105814964353	0.953731006304196
Kofleriaceae	0.460815073691147	0.468667472635957	0.604278990987223	0.957001183274319	0.999105814964353	0.974261642609436
Kosmotogaceae	0.0688624130863745	0.787565825611707	0.612443460118613	0.957001183274319	0.999105814964353	0.974261642609436
Ktedonosporobacteraceae	0.209563479289909	0.872091421891242	0.854120216080935	0.957001183274319	0.999105814964353	0.984736582822045
Labilitrichaceae	0.858704219025619	0.232776269447525	0.314670545372775	0.979509584221026	0.999105814964353	0.953731006304196
Lachnospiraceae	0.272181578205392	0.346248369639177	0.689210605920143	0.957001183274319	0.999105814964353	0.976622372308278
Lacipirellulaceae	0.901614012752957	0.41038206632379	0.473058619570455	0.990224227817777	0.999105814964353	0.956556745965558
Lactobacillaceae	0.503609942777158	0.816456281340983	0.982685039965536	0.957001183274319	0.999105814964353	0.999531552512805
Legionellaceae	0.355168132162392	0.981352077641724	0.831218943225832	0.957001183274319	0.999368595174174	0.984736582822045
Leptolyngbyaceae	0.780009775775948	0.864040994825183	0.583284146524551	0.969894984554041	0.999105814964353	0.974261642609436
Leptospiraceae	0.457791951276628	0.517763089706639	0.877072923675175	0.957001183274319	0.999105814964353	0.984736582822045
Leptotrichiaceae	0.338038026943834	0.665516790926688	0.648858549178451	0.957001183274319	0.999105814964353	0.976622372308278
Leuconostocaceae	0.00660175750446991	0.153849063111903	0.0227279906838965	0.957001183274319	0.999105814964353	0.953731006304196
Lichenihabitantaceae	0.326024671873026	0.12126054835803	0.0949290757801368	0.957001183274319	0.999105814964353	0.953731006304196
Limnochordaceae	0.616607283851839	0.706855065851732	0.652034593312105	0.957001183274319	0.999105814964353	0.976622372308278
Listeriaceae	0.544099150867418	0.869990290564664	0.985879730931349	0.957001183274319	0.999105814964353	0.999531552512805
Litoricolaceae	0.935302681932587	0.739159540349207	0.74632426883619	0.990224227817777	0.999105814964353	0.98322433507775
Magnetococcaceae	0.0844367270232885	0.847385824504747	0.999531552512805	0.957001183274319	0.999105814964353	0.999531552512805
Malasseziaceae	0.100904768696303	0.31009483916817	0.317220439905675	0.957001183274319	0.999105814964353	0.953731006304196
Marinifilaceae	0.69171118542252	0.653559768692969	0.709722604099141	0.957001183274319	0.999105814964353	0.976622372308278
Marinilabiliaceae	0.536275700107046	0.903375705600532	0.315979124974416	0.957001183274319	0.999105814964353	0.953731006304196
Mariprofundaceae	0.808245820461701	0.922379039002606	0.431827345052968	0.969894984554041	0.999105814964353	0.953731006304196
Melioribacteraceae	0.256298850516887	0.742656338884262	0.700180905119707	0.957001183274319	0.999105814964353	0.976622372308278
Merismopediaceae	0.560228961683145	0.21718396146329	0.833336027832919	0.957001183274319	0.999105814964353	0.984736582822045
