p-variable	p-treatment	p-interaction	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Melioribacteraceae	0.751713854937421	0.588847174008528	0.532388209899732	0.937204657506163	0.866889761793114	0.981228503400236
Merismopediaceae	0.164318083846702	0.225642671354007	0.330466200642242	0.556466981538563	0.659252614125743	0.981228503400236
Mesoaciditogaceae	0.584803744793425	0.766690071520583	0.541223101148878	0.839412400564549	0.925876265839745	0.981228503400236
Methanobacteriaceae	0.529417156937071	0.323341461516296	0.786945195713669	0.834578239043456	0.675539044283105	0.983061367593258
Methanocaldococcaceae	0.538837399246615	0.652333562673401	0.977785736785868	0.837435005010247	0.892477496580504	0.995122447934649
Methanocellaceae	0.922770774213548	0.21869094351884	0.513074051558017	0.964827522229694	0.652930657735857	0.981228503400236
Methanococcaceae	0.807077281090835	0.767338664706087	0.952324051621289	0.946162383537294	0.925876265839745	0.995122447934649
Methanocorpusculaceae	0.9464352737536	0.9647854860993	0.764992312265205	0.976508917966331	0.985995327979276	0.983061367593258
Methanomassiliicoccaceae	0.829029053582352	0.556192298093161	0.642903528041658	0.949427463853648	0.855203756399512	0.981228503400236
Methanomicrobiaceae	0.901931969621526	0.242603266400701	0.738469364848343	0.959656593224306	0.659252614125743	0.983061367593258
Methanopyraceae	0.799947466927253	0.712260626713308	0.317815607398291	0.946162383537294	0.913550697985918	0.981228503400236
Methanoregulaceae	0.183709983377483	0.327979101209913	0.160433912768985	0.563377282357613	0.675539044283105	0.981228503400236
Methanosarcinaceae	0.813333479819663	0.890194527573883	0.758013803959466	0.946162383537294	0.957870134933301	0.983061367593258
Methanospirillaceae	0.623484035874346	0.253977122513382	0.332078460428721	0.873510628940709	0.660112368731179	0.981228503400236
Methanothermaceae	0.372808541552839	0.696149020317505	0.293383583201412	0.733262523241849	0.913550697985918	0.981228503400236
Methanotrichaceae	0.0480729813740735	0.0393139010294078	0.0905990672169058	0.555675635295672	0.642928444923854	0.981228503400236
Methylacidiphilaceae	0.247600873997692	0.252105713244812	0.464448383321139	0.620926471654268	0.660112368731179	0.981228503400236
Methylobacteriaceae	0.140646888383629	0.1734027010678	0.406760789987235	0.555675635295672	0.642928444923854	0.981228503400236
Methylococcaceae	0.229956934162479	0.420204822585389	0.87580071006442	0.602376051118662	0.748537708861433	0.990659819581065
Methylocystaceae	0.218903264293391	0.175012284039624	0.413240872129765	0.601167173581849	0.642928444923854	0.981228503400236
Methylophilaceae	0.652377218340602	0.336601363175947	0.593179539315999	0.884965661810297	0.679887122369139	0.981228503400236
Microbacteriaceae	0.301670600731513	0.143104557225342	0.330701272542276	0.66077943759181	0.642928444923854	0.981228503400236
Microbulbiferaceae	0.136683701674205	0.191253204413033	0.221619590848061	0.555675635295672	0.642928444923854	0.981228503400236
Micrococcaceae	0.574739981812679	0.107723473290209	0.142273173912118	0.839412400564549	0.642928444923854	0.981228503400236
Microcoleaceae	0.418755254574146	0.475297271401895	0.675895652113837	0.762054154507093	0.797459251713817	0.981228503400236
Microcystaceae	0.692569145491025	0.776940822736544	0.915920184367163	0.914588919404416	0.925876265839745	0.995122447934649
Micromonosporaceae	0.120508738570008	0.0986936034449606	0.258140441670693	0.555675635295672	0.642928444923854	0.981228503400236
Moraxellaceae	0.642683935244295	0.606076958683955	0.606311059583334	0.882491373768285	0.878095751164155	0.981228503400236
Morganellaceae	0.816550913979802	0.731381599278874	0.823720651901066	0.946924589321115	0.91547084535587	0.983061367593258
Moritellaceae	0.813619839137437	0.983682753781206	0.978168420977972	0.946162383537294	0.9908629198672	0.995122447934649
Muribaculaceae	0.293278499687215	0.17526036609579	0.740008061815147	0.649633361172958	0.642928444923854	0.983061367593258
Mycobacteriaceae	0.154743320885605	0.12323328446235	0.324065598801383	0.556466981538563	0.642928444923854	0.981228503400236
Mycoplasmataceae	0.763422887129057	0.977648212662106	0.700429239517259	0.941021593382635	0.988162541200531	0.982489681381512
Mycosphaerellaceae	0.571711614139138	0.404442865891684	0.70793858674176	0.839412400564549	0.735120333778622	0.982489681381512
Myxococcaceae	0.15263472257849	0.0712792597353003	0.182445730593553	0.556466981538563	0.642928444923854	0.981228503400236
Nairoviridae	0.294218007777608	0.846532188485687	0.256311030432176	0.649633361172958	0.944055644400115	0.981228503400236
Nakamurellaceae	0.252933550290671	0.0345424927836321	0.299332773104611	0.627530092978213	0.642928444923854	0.981228503400236
Natranaerobiaceae	0.887029396093203	0.582319077075806	0.821030002694643	0.959656593224306	0.866889761793114	0.983061367593258
Natrialbaceae	0.0955805540837176	0.0727067887622229	0.208412866332375	0.555675635295672	0.642928444923854	0.981228503400236
Nautiliaceae	0.889084630037839	0.647141895530673	0.928611379996026	0.959656593224306	0.892477496580504	0.995122447934649
Nectriaceae	0.977368135559607	0.875020991156986	0.86741684414427	0.984502209541794	0.9489422143785	0.985214193349047
Neisseriaceae	0.17325557823991	0.491709178338898	0.610426809830847	0.557727390668743	0.802713658323893	0.981228503400236
Nitrosomonadaceae	0.882367979926542	0.82157675315051	0.910822199200207	0.959656593224306	0.935072923173364	0.995122447934649
Nitrosopumilaceae	0.077605047376615	0.454633698092501	0.45630034593125	0.555675635295672	0.779372053872859	0.981228503400236
Nitrososphaeraceae	0.837018057980559	0.609266099947567	0.53684475498825	0.952647356711894	0.880405463798579	0.981228503400236
Nitrospiraceae	0.625840893068471	0.301717758435909	0.523498932250143	0.874592842971636	0.670856184548289	0.981228503400236
Nocardiaceae	0.137690451678849	0.076054188627805	0.220451808246616	0.555675635295672	0.642928444923854	0.981228503400236
Nocardioidaceae	0.147978837660261	0.116630720749576	0.258981565217609	0.555675635295672	0.642928444923854	0.981228503400236
Nocardiopsaceae	0.165243088142257	0.0827496064613681	0.170997208206465	0.556466981538563	0.642928444923854	0.981228503400236
Nostocaceae	0.922878499524055	0.949115526193568	0.831291679294465	0.964827522229694	0.983717213453912	0.983061367593258
Oceanospirillaceae	0.640464216932792	0.647495242479483	0.863407977349131	0.881636528047136	0.892477496580504	0.983592979190845
Odoribacteraceae	0.080472147971777	0.647754474202726	0.53927393745898	0.555675635295672	0.892477496580504	0.981228503400236
Oleiphilaceae	0.740908570896554	0.467208621615989	0.997860657945236	0.933562710031397	0.790224050860202	0.997860657945236
Opitutaceae	0.182604944892499	0.149923578926898	0.247950714787619	0.563377282357613	0.642928444923854	0.981228503400236
Orbaceae	0.639814048540082	0.776721535641832	0.918952247097712	0.881636528047136	0.925876265839745	0.995122447934649
Oscillatoriaceae	0.539028941655201	0.754548585266541	0.99498540903416	0.837435005010247	0.925876265839745	0.996791190175782
Oscillospiraceae	0.168450554865876	0.122820259729872	0.106281890045447	0.556466981538563	0.642928444923854	0.981228503400236
Oxalobacteraceae	0.15614597819827	0.13168841611664	0.321336680078853	0.556466981538563	0.642928444923854	0.981228503400236
Paenibacillaceae	0.580405876424017	0.240528662829443	0.689351310412655	0.839412400564549	0.659252614125743	0.981228503400236
Paludibacteraceae	0.45259313903141	0.0190133659672863	0.175758547960001	0.79013149706647	0.642928444923854	0.981228503400236
Parachlamydiaceae	0.8568008256167	0.847440535431472	0.934146729708253	0.954749179113032	0.944055644400115	0.995122447934649
Paramyxoviridae	0.921751684402102	0.494326570131743	0.308033973944803	0.964827522229694	0.802713658323893	0.981228503400236
Parvularculaceae	0.0180429159075817	0.0568527716975987	0.0931991549506667	0.555675635295672	0.642928444923854	0.981228503400236
Pasteurellaceae	0.842973930985657	0.259684357909459	0.176353488680649	0.953906302401895	0.660112368731179	0.981228503400236
Pectobacteriaceae	0.41239764493411	0.348714324138435	0.487149393571093	0.760007709365156	0.680177762983802	0.981228503400236
Pelagibacteraceae	0.266251598924723	0.591727801981437	0.857613327229598	0.636480280952301	0.868706773121684	0.983592979190845
Peptococcaceae	0.547670356537498	0.281136313279501	0.534055718318521	0.837435005010247	0.660112368731179	0.981228503400236
Peptoniphilaceae	0.484797642300315	0.836000758153048	0.754194735445469	0.799989487210448	0.936049530426942	0.983061367593258
Peptostreptococcaceae	0.652501855718824	0.409251291005083	0.764416618223567	0.884965661810297	0.740677746343625	0.983061367593258
Peribunyaviridae	0.920816297242341	0.264229796206033	0.69148168083821	0.964827522229694	0.660112368731179	0.981228503400236
Petrotogaceae	0.503268020543485	0.633171699534774	0.673455941692627	0.812292243684221	0.892477496580504	0.981228503400236
Phaffomycetaceae	0.792959766651506	0.61843976018117	0.802005887806893	0.946162383537294	0.886698045766249	0.983061367593258
Phenuiviridae	0.406715366746751	0.648883519442523	0.202014121407371	0.759703309170064	0.892477496580504	0.981228503400236
Phycisphaeraceae	0.116948165661404	0.325781255193134	0.308066136551018	0.555675635295672	0.675539044283105	0.981228503400236
Phyllobacteriaceae	0.133762146166819	0.130092853027589	0.384373405973009	0.555675635295672	0.642928444923854	0.981228503400236
Pichiaceae	0.660228439506962	0.799186179458581	0.58768679524065	0.891066255764897	0.930606910877023	0.981228503400236
Picrophilaceae	0.812344696105325	0.392583370973651	0.687877831593543	0.946162383537294	0.727201412004883	0.981228503400236
Pirellulaceae	0.902176579049072	0.307865840654109	0.518317000924506	0.959656593224306	0.670856184548289	0.981228503400236
Piscirickettsiaceae	0.458667859590139	0.737285699258818	0.97205141712917	0.79013149706647	0.916987013627368	0.995122447934649
Planctomycetaceae	0.681109796888262	0.496831611470311	0.823257871347438	0.910345297535886	0.802713658323893	0.983061367593258
Planococcaceae	0.796523822046092	0.811683085306654	0.968308074815764	0.946162383537294	0.930606910877023	0.995122447934649
Polyangiaceae	0.171190372627258	0.247219730297154	0.484692990459515	0.556466981538563	0.659252614125743	0.981228503400236
Porphyromonadaceae	0.849952582859828	0.057649082257101	0.591913704052987	0.953906302401895	0.642928444923854	0.981228503400236
Prevotellaceae	0.168455418544064	0.487044008495611	0.835643613506711	0.556466981538563	0.801091436696485	0.983061367593258
Prochloraceae	0.805360334041764	0.971746811040147	0.675445706915515	0.946162383537294	0.986037205320149	0.981228503400236
Prochlorotrichaceae	0.752804550099391	0.281271054620384	0.506651849128885	0.937204657506163	0.660112368731179	0.981228503400236
Prolixibacteraceae	0.182257730441574	0.0332740838267033	0.285605873455834	0.563377282357613	0.642928444923854	0.981228503400236
Promicromonosporaceae	0.205853465828358	0.0849393526155907	0.152815751324057	0.582596271268302	0.642928444923854	0.981228503400236
Propionibacteriaceae	0.490014844157302	0.0203654419469573	0.334947575051236	0.799989487210448	0.642928444923854	0.981228503400236
Pseudanabaenaceae	0.543153356740344	0.347661988036905	0.517470043759948	0.837435005010247	0.680177762983802	0.981228503400236
Pseudoalteromonadaceae	0.791126229539897	0.928436651608246	0.833681676842582	0.946162383537294	0.978862728808264	0.983061367593258
Pseudomonadaceae	0.118886671860435	0.0831897795854134	0.268575886254829	0.555675635295672	0.642928444923854	0.981228503400236
Pseudonocardiaceae	0.131126692447984	0.122467296924401	0.282009242829918	0.555675635295672	0.642928444923854	0.981228503400236
Psychromonadaceae	0.584840250023346	0.780776858094437	0.940899090017334	0.839412400564549	0.925876265839745	0.995122447934649
Puniceicoccaceae	0.240678168336403	0.308691070426205	0.435073499620132	0.612232022680619	0.670856184548289	0.981228503400236
Pyriculariaceae	0.425748415387221	0.140870436810274	0.494531715845757	0.770534837028676	0.642928444923854	0.981228503400236
Pyrodictiaceae	0.398772548591191	0.259333921283027	0.269432840124948	0.753843995966909	0.660112368731179	0.981228503400236
Rhabdoviridae	0.725587279078541	0.0635680266939273	0.0790128447219231	0.933562710031397	0.642928444923854	0.981228503400236
Rhizobiaceae	0.186166940676158	0.232971549972356	0.50812955845786	0.567757741730603	0.659252614125743	0.981228503400236
Rhodanobacteraceae	0.169576534157992	0.316667429904463	0.547866997163162	0.556466981538563	0.671414000004996	0.981228503400236
Rhodobacteraceae	0.0892220029408316	0.106280704862007	0.296630314344227	0.555675635295672	0.642928444923854	0.981228503400236
Rhodobiaceae	0.336041324430607	0.264621784558253	0.715508789701753	0.693694524703057	0.660112368731179	0.982489681381512
Rhodocyclaceae	0.0340082207455046	0.0612225405692306	0.11375496954284	0.555675635295672	0.642928444923854	0.981228503400236
Rhodospirillaceae	0.0532267360603995	0.115067113926814	0.291769699885667	0.555675635295672	0.642928444923854	0.981228503400236
Rhodothermaceae	0.160415939506254	0.230023223877151	0.430276643096164	0.556466981538563	0.659252614125743	0.981228503400236
Rickettsiaceae	0.377896659433207	0.581775775800426	0.453034144851273	0.733262523241849	0.866889761793114	0.981228503400236
Rikenellaceae	0.0750810526469717	0.186833974551368	0.264912173948563	0.555675635295672	0.642928444923854	0.981228503400236
Rivulariaceae	0.797340384946011	0.854457068725488	0.736275940199021	0.946162383537294	0.945592625797202	0.983061367593258
Roseiflexaceae	0.139835688664918	0.157699984290209	0.312983300283547	0.555675635295672	0.642928444923854	0.981228503400236
Ruaniaceae	0.114535780669285	0.0359316506587407	0.187457890348078	0.555675635295672	0.642928444923854	0.981228503400236
Rubrobacteraceae	0.206024974950252	0.147524361816612	0.284931556545993	0.582596271268302	0.642928444923854	0.981228503400236
Ruminococcaceae	0.0897870630034177	0.12614059774286	0.78896237474954	0.555675635295672	0.642928444923854	0.983061367593258
Saccharomycetaceae	0.349640982330912	0.539668168140882	0.297568578258865	0.712183845928648	0.843900364911521	0.981228503400236
Saccharospirillaceae	0.118057065371823	0.0757606468983664	0.0793959624263798	0.555675635295672	0.642928444923854	0.981228503400236
Salinisphaeraceae	0.104981895762139	0.262075102649129	0.413955023242276	0.555675635295672	0.660112368731179	0.981228503400236
Salinivirgaceae	0.490548409033449	0.412738784038988	0.69937720226101	0.799989487210448	0.743336278651083	0.982489681381512
Sandaracinaceae	0.171375700836152	0.0864785501355895	0.0625907064369351	0.556466981538563	0.642928444923854	0.981228503400236
Sanguibacteraceae	0.0755385438428154	0.0192953040363808	0.064607382490242	0.555675635295672	0.642928444923854	0.981228503400236
Saprospiraceae	0.740732255446735	0.832395637885929	0.638373680877651	0.933562710031397	0.935954227826819	0.981228503400236
Schizosaccharomycetaceae	0.112912533009674	0.731158113948243	0.599417147004126	0.555675635295672	0.91547084535587	0.981228503400236
Sclerotiniaceae	0.391514295118146	0.952904942400639	0.918688857182992	0.745227210017988	0.983717213453912	0.995122447934649
Scytonemataceae	0.900592534976492	0.929210271549874	0.980610154027579	0.959656593224306	0.978862728808264	0.995122447934649
Sedimentisphaeraceae	0.333236611459346	0.172183206717661	0.575190032448215	0.69286822301014	0.642928444923854	0.981228503400236
Segniliparaceae	0.0213258023090559	0.00425769564490853	0.00641767176510044	0.555675635295672	0.642928444923854	0.981228503400236
Selenomonadaceae	0.407629077170812	0.260820475480831	0.619563364695378	0.759703309170064	0.660112368731179	0.981228503400236
Shewanellaceae	0.572932909940657	0.660443588750014	0.735800878174544	0.839412400564549	0.896162331944677	0.983061367593258
Silvanigrellaceae	0.0917606556298184	0.126919590751413	0.473144988805399	0.555675635295672	0.642928444923854	0.981228503400236
Simkaniaceae	0.26922164885525	0.705650755250741	0.857191237630691	0.637558306023404	0.913550697985918	0.983592979190845
Sinobacteraceae	0.314135345696704	0.808736106272092	0.946927079377332	0.668187530112093	0.930606910877023	0.995122447934649
Solibacteraceae	0.403363160518553	0.336676455403728	0.805072271843168	0.759703309170064	0.679887122369139	0.983061367593258
Sordariaceae	0.135452309698401	0.643592886465005	0.130998066821451	0.555675635295672	0.892477496580504	0.981228503400236
Sphaerobacteraceae	0.0380234252625022	0.206437922387903	0.354583530010805	0.555675635295672	0.642928444923854	0.981228503400236
Sphingobacteriaceae	0.587385206087348	0.241011252683487	0.377864611543495	0.839412400564549	0.659252614125743	0.981228503400236
Sphingomonadaceae	0.100879812583846	0.177432235062983	0.372792487934483	0.555675635295672	0.642928444923854	0.981228503400236
Spirochaetaceae	0.637043493982055	0.380017612357667	0.651803381151254	0.881323330020286	0.715531075038934	0.981228503400236
Spiroplasmataceae	0.59002175981711	0.61657454331936	0.838721605732045	0.839412400564549	0.886325906021581	0.983061367593258
Spongiibacteraceae	0.962885259653078	0.468756937947189	0.909153848745089	0.979664060717433	0.790224050860202	0.995122447934649
Sporichthyaceae	0.088245095933268	0.343954790227344	0.398722089140771	0.555675635295672	0.680177762983802	0.981228503400236
Sporolactobacillaceae	0.418432289334514	0.385347089529404	0.823753186688296	0.762054154507093	0.71862024804132	0.983061367593258
Sporomusaceae	0.94314545884252	0.278152334556453	0.504641308112902	0.976508917966331	0.660112368731179	0.981228503400236
Staphylococcaceae	0.560356887700108	0.74363096920981	0.928852266057581	0.839412400564549	0.920368374448016	0.995122447934649
Steroidobacteraceae	0.0138076486893309	0.338620677427273	0.540579669700648	0.555675635295672	0.679887122369139	0.981228503400236
Sterolibacteriaceae	0.0261376204452542	0.042008805287974	0.198837120571876	0.555675635295672	0.642928444923854	0.981228503400236
Streptococcaceae	0.827551959231057	0.796193732191836	0.682992527372866	0.949427463853648	0.930606910877023	0.981228503400236
Streptomycetaceae	0.140480329592455	0.12162725214728	0.304811536649493	0.555675635295672	0.642928444923854	0.981228503400236
Streptosporangiaceae	0.0533089117477979	0.0523123029604684	0.171506569025422	0.555675635295672	0.642928444923854	0.981228503400236
Succinivibrionaceae	0.234245868854645	0.702614566750733	0.898188165559519	0.602376051118662	0.913550697985918	0.995122447934649
Sulfolobaceae	0.287758597727154	0.684513254185374	0.755651575687395	0.647326087888197	0.908296433438285	0.983061367593258
Sutterellaceae	0.00768843775676663	0.717896110406814	0.984044712610944	0.555675635295672	0.913550697985918	0.995122447934649
Symbiobacteriaceae	0.0476335397515957	0.0590859018970488	0.199868453854741	0.555675635295672	0.642928444923854	0.981228503400236
Synechococcaceae	0.302551753520729	0.0941112249808609	0.361267119937987	0.66077943759181	0.642928444923854	0.981228503400236
Synergistaceae	0.333882150943292	0.329955053015347	0.425812837361731	0.69286822301014	0.677082487972013	0.981228503400236
Syntrophaceae	0.997881384316633	0.718262686459943	0.831974176004975	0.997881384316633	0.913550697985918	0.983061367593258
Syntrophobacteraceae	0.538646081573247	0.97921179354473	0.694490131578943	0.837435005010247	0.988162541200531	0.982489681381512
Syntrophomonadaceae	0.618405867001562	0.605907943127483	0.752867353460308	0.868600607086164	0.878095751164155	0.983061367593258
Tannerellaceae	0.0627243582733656	0.135781197824059	0.593789859315803	0.555675635295672	0.642928444923854	0.981228503400236
Tepidiformaceae	0.0476221031031225	0.0345225895661387	0.153588342667568	0.555675635295672	0.642928444923854	0.981228503400236
Thermaceae	0.34907406772523	0.304773542742667	0.586844103931026	0.712183845928648	0.670856184548289	0.981228503400236
Thermoactinomycetaceae	0.344983127799435	0.161259594413384	0.631311734119542	0.70792076782635	0.642928444923854	0.981228503400236
Thermoanaerobacteraceae	0.875923578676938	0.495828776226843	0.763459972148423	0.959656593224306	0.802713658323893	0.983061367593258
Thermoanaerobacterales Family III. Incertae Sedis	0.90745434640578	0.827910352826899	0.936777784941954	0.963088193531682	0.935954227826819	0.995122447934649
Thermoanaerobacterales Family IV. Incertae Sedis	0.37889891950502	0.281041711870266	0.471298418910805	0.733262523241849	0.660112368731179	0.981228503400236
Thermococcaceae	0.419681998134341	0.339943561184569	0.649409222849824	0.762054154507093	0.679887122369139	0.981228503400236
Thermodesulfobacteriaceae	0.895927643124329	0.438617780553305	0.804431216368775	0.959656593224306	0.763776072130677	0.983061367593258
Thermodesulfobiaceae	0.202076304622639	0.962733841370318	0.443617116774654	0.582596271268302	0.985995327979276	0.981228503400236
Thermofilaceae	0.232007726765785	0.27980148906951	0.575548509553046	0.602376051118662	0.660112368731179	0.981228503400236
Thermoguttaceae	0.753838528863653	0.45222942057304	0.448291206128079	0.937204657506163	0.777665545658313	0.981228503400236
Thermomicrobiaceae	0.275177259941942	0.319871459963352	0.426582535228904	0.641137202858737	0.671414000004996	0.981228503400236
Thermomonosporaceae	0.0137117590251444	0.014026131978613	0.0722278752961146	0.555675635295672	0.642928444923854	0.981228503400236
Thermoplasmataceae	0.464698255637755	0.97063690196868	0.519565619539545	0.79013149706647	0.986037205320149	0.981228503400236
Thermoproteaceae	0.738300977743561	0.748945739236805	0.644631012696963	0.933562710031397	0.924872590735383	0.981228503400236
Thermotogaceae	0.824862747356543	0.878749062408357	0.791542642394362	0.949427463853648	0.949255347259126	0.983061367593258
Thioalkalibacteraceae	0.0355041065669819	0.0776988018909713	0.239727382090856	0.555675635295672	0.642928444923854	0.981228503400236
Thioalkalispiraceae	0.819817708185611	0.457914856270405	0.550952464743389	0.948719863560707	0.780151236608837	0.981228503400236
Thiobacillaceae	0.305800594433031	0.650506274759542	0.76948002120608	0.66077943759181	0.892477496580504	0.983061367593258
Thiotrichaceae	0.79448572493151	0.739237719319164	0.802220874557891	0.946162383537294	0.916987013627368	0.983061367593258
Tissierellaceae	0.70705536667359	0.861407052484912	0.990862178242512	0.917590382134947	0.945592625797202	0.996791190175782
Tolypothrichaceae	0.974477764337376	0.664728972614341	0.901737405308721	0.983385239331319	0.898330426552206	0.995122447934649
Tospoviridae	0.486429710179898	0.504628818571273	0.407902884567674	0.799989487210448	0.805072566044343	0.981228503400236
Trichocomaceae	0.768841917781827	0.803581757671764	0.794367768578545	0.941021593382635	0.930606910877023	0.983061367593258
Trichomonascaceae	0.840611866639681	0.959379656231246	0.412049128519759	0.953906302401895	0.985995327979276	0.981228503400236
Trueperaceae	0.264041561178086	0.799427844148047	0.974992377523005	0.636480280952301	0.930606910877023	0.995122447934649
Tsukamurellaceae	0.175927968883591	0.209993708851361	0.478428041441793	0.558116315078978	0.642928444923854	0.981228503400236
Unclassified Acidobacteria Phylum	0.336793718515252	0.810856291095743	0.77812785788152	0.693694524703057	0.930606910877023	0.983061367593258
Unclassified Acidobacteriia Class	0.201378300129232	0.858073268303992	0.498453500364301	0.582596271268302	0.945592625797202	0.981228503400236
Unclassified Actinobacteria Class	0.465163181168414	0.15082096254909	0.37269707005479	0.79013149706647	0.642928444923854	0.981228503400236
Unclassified Actinobacteria Phylum	0.894609157559794	0.277607092431248	0.657999805971571	0.959656593224306	0.660112368731179	0.981228503400236
Unclassified Alphaproteobacteria Class	0.0505740736141453	0.234722159181186	0.446017386381135	0.555675635295672	0.659252614125743	0.981228503400236
Unclassified Alteromonadales Order	0.359320452534529	0.766269599222261	0.864207599470217	0.726538057872015	0.925876265839745	0.983592979190845
Unclassified Aquificales Order	0.0731591751639617	0.681535914019694	0.452180862289863	0.555675635295672	0.906524878406918	0.981228503400236
Unclassified Armatimonadetes Phylum	0.0301097955438951	0.0950200021496416	0.196863395391841	0.555675635295672	0.642928444923854	0.981228503400236
Unclassified Ascomycota Phylum	0.112540081299661	0.0625182538000987	0.0362146456483719	0.555675635295672	0.642928444923854	0.981228503400236
Unclassified Bacillales Order	0.414424493693681	0.967253379200329	0.984305899587533	0.760007709365156	0.985995327979276	0.995122447934649
Unclassified Bacilli Class	0.587067565584076	0.888703426236973	0.811118962656974	0.839412400564549	0.957870134933301	0.983061367593258
Unclassified Bacteriovoracales Order	0.171333899528662	0.49871782259376	0.574013072033582	0.556466981538563	0.802713658323893	0.981228503400236
Unclassified Bacteroidales Order	0.0668251278870755	0.273049711732859	0.720671283430052	0.555675635295672	0.660112368731179	0.983061367593258
Unclassified Bacteroidetes Phylum	0.147295584266663	0.0765806878929712	0.656437937836757	0.555675635295672	0.642928444923854	0.981228503400236
Unclassified Bacteroidia Class	0.516722565769379	0.00528034416012557	0.308301703122331	0.826756105231007	0.642928444923854	0.981228503400236
Unclassified Balneolaeota Phylum	0.448839593534516	0.525389336000948	0.806296042283861	0.79013149706647	0.833376188139435	0.983061367593258
Unclassified Basidiomycota Phylum	0.378051113868713	0.660757371560659	0.428153815494232	0.733262523241849	0.896162331944677	0.981228503400236
Unclassified Betaproteobacteria Class	0.123093607765423	0.237223999015491	0.549599456794271	0.555675635295672	0.659252614125743	0.981228503400236
Unclassified Blastocatellia Class	0.0876835658040689	0.832524503374942	0.854575324548623	0.555675635295672	0.935954227826819	0.983592979190845
Unclassified Bradymonadales Order	0.305398532431348	0.205994860129752	0.539169366078846	0.66077943759181	0.642928444923854	0.981228503400236
Unclassified Burkholderiales Order	0.0407692916731035	0.155540845320528	0.347699816147893	0.555675635295672	0.642928444923854	0.981228503400236
Unclassified Campylobacterales Order	0.580666275414725	0.75630365257335	0.838807797348595	0.839412400564549	0.925876265839745	0.983061367593258
Unclassified Candidatus Bipolaricaulota Phylum	0.0583901800883569	0.0219989029191424	0.080382855611008	0.555675635295672	0.642928444923854	0.981228503400236
Unclassified Candidatus Cloacimonetes Phylum	0.935811732795031	0.853545520438759	0.464621694414123	0.972821236351897	0.945592625797202	0.981228503400236
Unclassified Candidatus Gracilibacteria Phylum	0.913363582082299	0.759629139631044	0.900463307312605	0.963088193531682	0.925876265839745	0.995122447934649
Unclassified Candidatus Korarchaeota Phylum	0.280549253293493	0.388412325324631	0.182316841591231	0.642503191444039	0.721897655148809	0.981228503400236
Unclassified Candidatus Micrarchaeota Phylum	0.454234316355452	0.869191792876088	0.226523643690965	0.79013149706647	0.946282214240443	0.981228503400236
Unclassified Candidatus Saccharibacteria Phylum	0.372549372424328	0.504399323771499	0.268524635194595	0.733262523241849	0.805072566044343	0.981228503400236
Unclassified Cellvibrionales Order	0.455082306246901	0.346047137623958	0.387517777435626	0.79013149706647	0.680177762983802	0.981228503400236
Unclassified Chlamydiia Class	0.248595562021002	0.0313333839590921	0.463135825317358	0.620926471654268	0.642928444923854	0.981228503400236
Unclassified Chloroflexi Phylum	0.0801905996533327	0.306833955119085	0.622252761273524	0.555675635295672	0.670856184548289	0.981228503400236
Unclassified Chromatiales Order	0.00951920047374434	0.0324716088769012	0.111968290207844	0.555675635295672	0.642928444923854	0.981228503400236
Unclassified Chroococcales Order	0.395088381545808	0.793815996302945	0.790905959920269	0.749446002107512	0.930606910877023	0.983061367593258
Unclassified Clostridia Class	0.741587172338981	0.424442577669617	0.662196147476153	0.933562710031397	0.748537708861433	0.981228503400236
Unclassified Clostridiales Order	0.786554110273739	0.414781210239974	0.810498352118171	0.946162383537294	0.74337411705346	0.983061367593258
Unclassified Coriobacteriales Order	0.980155165994731	0.376144002786447	0.503053873521672	0.985511205153173	0.711066744993558	0.981228503400236
Unclassified Coriobacteriia Class	0.55742373886619	0.463920809578615	0.660417281637543	0.839412400564549	0.787951651961217	0.981228503400236
Unclassified Corynebacteriales Order	0.910669740220045	0.301188263467821	0.368712285348213	0.963088193531682	0.670856184548289	0.981228503400236
Unclassified Cyanobacteria Phylum	0.629805566552552	0.703048836296619	0.855987803746099	0.875699427549141	0.913550697985918	0.983592979190845
Unclassified Cytophagales Order	0.266674422642072	0.511408906125961	0.353394450649729	0.636480280952301	0.813538086978473	0.981228503400236
Unclassified Dehalococcoidia Class	0.0946564044913414	0.209345801338371	0.476398773623717	0.555675635295672	0.642928444923854	0.981228503400236
Unclassified Deinococcales Order	0.551357852277292	0.487573271853689	0.550369456066429	0.838428469578692	0.801091436696485	0.981228503400236
Unclassified Deinococci Class	0.606247035622264	0.363482625824107	0.151018161978994	0.858072727342281	0.691870377430713	0.981228503400236
Unclassified Deltaproteobacteria Class	0.0849727667237752	0.189218155262047	0.184910325204354	0.555675635295672	0.642928444923854	0.981228503400236
Unclassified Desulfobacterales Order	0.646800854614408	0.0416090831670719	0.0568568336740349	0.884965661810297	0.642928444923854	0.981228503400236
Unclassified Desulfovibrionales Order	0.448883671514424	0.651991122103859	0.970365379080916	0.79013149706647	0.892477496580504	0.995122447934649
Unclassified Desulfuromonadales Order	0.483346167525994	0.723370493631132	0.652711800569822	0.799989487210448	0.9145816270787	0.981228503400236
Unclassified Elusimicrobia Phylum	0.722590944320558	0.579134489009557	0.890921547319576	0.931939722581654	0.866889761793114	0.995122447934649
Unclassified Enterobacterales Order	0.36348299830199	0.247187488549927	0.0977975750324877	0.729609509318903	0.659252614125743	0.981228503400236
