p-variable	p-treatment	p-interaction	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Budviciaceae	0.0305428224165371	0.283759047870551	0.639832033476734	0.447563855140652	0.979118303579392	0.999579445565385
Burkholderiaceae	0.137671880276009	0.561701425772328	0.857739193840061	0.45505914917579	0.979118303579392	0.999579445565385
Caedimonadaceae	0.779618284300734	0.285524888384776	0.900383075628898	0.882695640776442	0.979118303579392	0.999579445565385
Caldilineaceae	0.371757092196595	0.589764606432364	0.922012038022169	0.645555228788067	0.979118303579392	0.999579445565385
Caldisphaeraceae	0.63783978777427	0.359912155860812	0.590411187118512	0.802243258811541	0.979118303579392	0.999579445565385
Calditrichaceae	0.400178786802384	0.786065663176713	0.698391593649173	0.665357500948542	0.979118303579392	0.999579445565385
Calotrichaceae	0.12374570992511	0.6639804441063	0.777409793057082	0.447563855140652	0.979118303579392	0.999579445565385
Campylobacteraceae	0.709789370573112	0.650564248328283	0.546671672066797	0.840715507558031	0.979118303579392	0.999579445565385
Candidatus Brocadiaceae	0.84539583083832	0.129237047139289	0.597317744872957	0.91754278035503	0.979118303579392	0.999579445565385
Candidatus Deianiraeaceae	0.163487584823101	0.0616499371496044	0.281326412692313	0.47636190362568	0.979118303579392	0.999579445565385
Candidatus Methanomethylophilaceae	0.124570760910514	0.318972516539344	0.712465538093477	0.447563855140652	0.979118303579392	0.999579445565385
Candidatus Midichloriaceae	0.309073148947286	0.587494086848613	0.946161825889675	0.602856460137462	0.979118303579392	0.999579445565385
Candidatus Nanopelagicaceae	0.520513771391202	0.338976643128094	0.418130318195332	0.725312884338431	0.979118303579392	0.999579445565385
Candidatus Nitrosocaldaceae	0.421393592888327	0.689932847902872	0.712542999996516	0.683468601220515	0.979118303579392	0.999579445565385
Candidatus Paracaedibacteraceae	0.55419278260977	0.807331006726192	0.316365434307178	0.750265537064792	0.979118303579392	0.999579445565385
Cardiobacteriaceae	0.0709738502941805	0.271704128090509	0.966874199660609	0.447563855140652	0.979118303579392	0.999579445565385
Carnobacteriaceae	0.973457768526977	0.810445659769238	0.663698291482283	0.990525660808144	0.979118303579392	0.999579445565385
Casimicrobiaceae	0.00895565833332636	0.136932807414976	0.400016790349957	0.437464095542375	0.979118303579392	0.999579445565385
Catenulisporaceae	0.0421919866047403	0.156481540653236	0.588379761367307	0.447563855140652	0.979118303579392	0.999579445565385
Caulobacteraceae	0.0457889125092794	0.288285459827107	0.779187983697008	0.447563855140652	0.979118303579392	0.999579445565385
Cellulomonadaceae	0.153024070687653	0.736097314018743	0.990789651421587	0.4665750824662	0.979118303579392	0.999579445565385
Cellvibrionaceae	0.266125143500059	0.605921483019075	0.915020207237279	0.56234776857112	0.979118303579392	0.999579445565385
Chaetomiaceae	0.124238185543919	0.420816783222462	0.97650810475559	0.447563855140652	0.979118303579392	0.999579445565385
Chamaesiphonaceae	0.130975288363756	0.952615368792266	0.473880284613114	0.447563855140652	0.981051648457707	0.999579445565385
Chelatococcaceae	0.0208571712937074	0.81461511448156	0.715287430766854	0.447563855140652	0.979118303579392	0.999579445565385
Chitinophagaceae	0.767554910850106	0.648053932605319	0.591908592630753	0.875393204110038	0.979118303579392	0.999579445565385
Chlamydiaceae	0.246553978512301	0.0342454272471185	0.0886301109730344	0.546646454463016	0.979118303579392	0.999579445565385
Chlorobiaceae	0.243479689342139	0.697437595338801	0.695103074407882	0.546646454463016	0.979118303579392	0.999579445565385
Chloroflexaceae	0.268948932794884	0.848485818672926	0.792025820700755	0.56234776857112	0.979118303579392	0.999579445565385
Christensenellaceae	0.571832599673927	0.937697622608281	0.691038858869508	0.755196926358496	0.98027700345408	0.999579445565385
Chromatiaceae	0.14729385801278	0.842801544029261	0.815914578374304	0.4665750824662	0.979118303579392	0.999579445565385
Chromobacteriaceae	0.0864356193736421	0.552988357248109	0.925041429543645	0.447563855140652	0.979118303579392	0.999579445565385
Chroococcaceae	0.628593743852625	0.797120278702409	0.420695725491262	0.794013150129631	0.979118303579392	0.999579445565385
Chroococcidiopsidaceae	0.691982326800679	0.406804463850466	0.816637617532627	0.840715507558031	0.979118303579392	0.999579445565385
Chrysiogenaceae	0.0904717848084863	0.679352585182414	0.7453602633578	0.447563855140652	0.979118303579392	0.999579445565385
Chthonomonadaceae	0.382112016046198	0.822593038737747	0.616166483371292	0.657089821985985	0.979118303579392	0.999579445565385
Clavicipitaceae	0.131148580930028	0.82975528191837	0.488006509045596	0.447563855140652	0.979118303579392	0.999579445565385
Clostridiaceae	0.481998371755719	0.341638494968809	0.855627903691522	0.706459707093683	0.979118303579392	0.999579445565385
Clostridiales Family XIII. Incertae Sedis	0.846081644942926	0.740492790844955	0.934750281100488	0.91754278035503	0.979118303579392	0.999579445565385
Clostridiales Family XVI. Incertae Sedis	0.55307304754032	0.453574903484197	0.816086886318197	0.750265537064792	0.979118303579392	0.999579445565385
Clostridiales Family XVII. Incertae Sedis	0.0771580338995773	0.164850295287422	0.340751077963254	0.447563855140652	0.979118303579392	0.999579445565385
Cohaesibacteraceae	0.0636336390032711	0.666713999318328	0.820151508756252	0.447563855140652	0.979118303579392	0.999579445565385
Coleofasciculaceae	0.192233425935343	0.0451476865648922	0.555728272402875	0.515110927749076	0.979118303579392	0.999579445565385
Colwelliaceae	0.952242126319734	0.620679211790867	0.472595189666778	0.982500287342978	0.979118303579392	0.999579445565385
Comamonadaceae	0.045434248447498	0.509141087506737	0.854985050201735	0.447563855140652	0.979118303579392	0.999579445565385
Conexibacteraceae	0.132971870005556	0.59853385607587	0.739305031330462	0.447563855140652	0.979118303579392	0.999579445565385
Coprothermobacteraceae	0.00989503332150778	0.430628801138146	0.549915867981607	0.437464095542375	0.979118303579392	0.999579445565385
Coriobacteriaceae	0.658833699579242	0.887126244806784	0.711597513301576	0.815417493649645	0.979118303579392	0.999579445565385
Corynebacteriaceae	0.254041985002094	0.530816687053562	0.875100147584425	0.555142854712675	0.979118303579392	0.999579445565385
Coxiellaceae	0.877185338779005	0.473741031885018	0.832572309055666	0.937308436101565	0.979118303579392	0.999579445565385
Crocinitomicaceae	0.190631820379771	0.846200457174621	0.853055620660566	0.515110927749076	0.979118303579392	0.999579445565385
Cryomorphaceae	0.5234302159578	0.401618668008018	0.862376391808745	0.725312884338431	0.979118303579392	0.999579445565385
Cryptococcaceae	0.463015868711818	0.815912259184008	0.890592854179428	0.706427193526571	0.979118303579392	0.999579445565385
Cuniculiplasmataceae	0.342406494039624	0.322377118265928	0.996918030113602	0.626504789884975	0.979118303579392	0.999579445565385
Cyanobacteriaceae	0.506135719159449	0.916091136648163	0.964330887555403	0.716962247112921	0.98027700345408	0.999579445565385
Cyanothecaceae	0.221217214391836	0.45628695718259	0.809483676292117	0.534761511531948	0.979118303579392	0.999579445565385
Cyclobacteriaceae	0.324568452907478	0.945696845864051	0.792749802568974	0.609393829948735	0.98027700345408	0.999579445565385
Cytophagaceae	0.373065431129336	0.90317894479599	0.866109381532136	0.645555228788067	0.979253267064598	0.999579445565385
Debaryomycetaceae	0.760774515843301	0.419667402727734	0.885641408889761	0.87126044138071	0.979118303579392	0.999579445565385
Deferribacteraceae	0.619441141369181	0.710708739621491	0.659672332585357	0.789680161745469	0.979118303579392	0.999579445565385
Dehalococcoidaceae	0.780354117208159	0.974646051611649	0.878623300123025	0.882695640776442	0.984688467450014	0.999579445565385
Deinococcaceae	0.0659649752964921	0.303097336351202	0.631605067682775	0.447563855140652	0.979118303579392	0.999579445565385
Dermabacteraceae	0.23197857835703	0.479518047805018	0.764715210109557	0.53876274214064	0.979118303579392	0.999579445565385
Dermacoccaceae	0.0775871185737781	0.494745158744059	0.967669360348425	0.447563855140652	0.979118303579392	0.999579445565385
Dermatophilaceae	0.551855333053958	0.781644320842695	0.760640281212322	0.750265537064792	0.979118303579392	0.999579445565385
Dermocarpellaceae	0.510301214905412	0.80165631223515	0.961044762117624	0.716962247112921	0.979118303579392	0.999579445565385
Desulfarculaceae	0.217205532764773	0.328971448607784	0.687352702777214	0.534761511531948	0.979118303579392	0.999579445565385
Desulfobacteraceae	0.121769846658767	0.358282578566965	0.809824439116225	0.447563855140652	0.979118303579392	0.999579445565385
Desulfobulbaceae	0.200957298344371	0.636665695802078	0.806457858337074	0.527349784158311	0.979118303579392	0.999579445565385
Desulfohalobiaceae	0.268117098900393	0.421798196521892	0.534542155638533	0.56234776857112	0.979118303579392	0.999579445565385
Desulfomicrobiaceae	0.0498913383188845	0.852628819108619	0.885503839031027	0.447563855140652	0.979118303579392	0.999579445565385
Desulfovibrionaceae	0.355773880766258	0.749991598435301	0.340631438002421	0.632840162352868	0.979118303579392	0.999579445565385
Desulfurellaceae	0.501605060434751	0.676814620424219	0.903895211399704	0.716962247112921	0.979118303579392	0.999579445565385
Desulfurobacteriaceae	0.452020291459562	0.46441859448944	0.759860983455614	0.702859720804727	0.979118303579392	0.999579445565385
Desulfurococcaceae	0.601354034360707	0.741699845778125	0.822918736907029	0.777394442545925	0.979118303579392	0.999579445565385
Desulfuromonadaceae	0.13294322973398	0.746806865406863	0.98860972267325	0.447563855140652	0.979118303579392	0.999579445565385
Dictyoglomaceae	0.678425417880395	0.739977651045575	0.579373188521246	0.832054577221781	0.979118303579392	0.999579445565385
Dietziaceae	0.252868685073558	0.86687186082433	0.890508818630253	0.555142854712675	0.979118303579392	0.999579445565385
Dipodascaceae	0.266980387519619	0.302477013050186	0.563446094365063	0.56234776857112	0.979118303579392	0.999579445565385
Dysgonamonadaceae	0.906921670618625	0.0421078163111974	0.121461294260663	0.959043605711649	0.979118303579392	0.999579445565385
Ectothiorhodospiraceae	0.0220690694541036	0.335460892708632	0.720522645463502	0.447563855140652	0.979118303579392	0.999579445565385
Eggerthellaceae	0.571870136264224	0.652809714047718	0.228587796444579	0.755196926358496	0.979118303579392	0.999579445565385
Egibacteraceae	0.111041664783031	0.416492292546218	0.637430671919314	0.447563855140652	0.979118303579392	0.999579445565385
Egicoccaceae	0.07905534949093	0.574140826719815	0.858821480494873	0.447563855140652	0.979118303579392	0.999579445565385
Elusimicrobiaceae	0.78945902386629	0.988225968192727	0.779687178939093	0.885734514581692	0.99219800635222	0.999579445565385
Emcibacteraceae	0.109686920347219	0.503674935500846	0.593202535607375	0.447563855140652	0.979118303579392	0.999579445565385
Endomicrobiaceae	0.433113876688197	0.86696559719632	0.564038263955832	0.690872641829253	0.979118303579392	0.999579445565385
Endozoicomonadaceae	0.243903054750547	0.460269757851167	0.765607130107746	0.546646454463016	0.979118303579392	0.999579445565385
Enterobacteriaceae	0.105035368018305	0.266528007186172	0.0473515214462145	0.447563855140652	0.979118303579392	0.999579445565385
Enterococcaceae	0.80386608972036	0.667603206101997	0.298454374180828	0.894625164366207	0.979118303579392	0.999579445565385
Entomoplasmataceae	0.792440248215141	0.363756950670161	0.879750328849862	0.88727589658166	0.979118303579392	0.999579445565385
Erwiniaceae	0.215761076778954	0.559939789526956	0.975280065769881	0.534761511531948	0.979118303579392	0.999579445565385
Erysipelotrichaceae	0.0915011426334418	0.407885933990293	0.202682822738468	0.447563855140652	0.979118303579392	0.999579445565385
Erythrobacteraceae	0.129657557941945	0.625731270317326	0.93075277439948	0.447563855140652	0.979118303579392	0.999579445565385
Eubacteriaceae	0.468062903690191	0.872914028212464	0.912725768236553	0.706427193526571	0.979118303579392	0.999579445565385
Euzebyaceae	0.0245177843040223	0.668496698266241	0.674028119071377	0.447563855140652	0.979118303579392	0.999579445565385
Ferrimonadaceae	0.246585085437121	0.865297898386999	0.951917303105532	0.546646454463016	0.979118303579392	0.999579445565385
Ferroplasmaceae	0.391425278182492	0.643484401775316	0.508234232723501	0.665357500948542	0.979118303579392	0.999579445565385
Fervidicoccaceae	0.693784505053531	0.0310060119661	0.614018476374109	0.840715507558031	0.979118303579392	0.999579445565385
Fervidobacteriaceae	0.754991193764523	0.68105971882092	0.966120007624806	0.866477479905906	0.979118303579392	0.999579445565385
Fibrobacteraceae	0.0815772242253415	0.313759604583252	0.596438931386516	0.447563855140652	0.979118303579392	0.999579445565385
Fimbriimonadaceae	0.298239820588126	0.524136873105517	0.866066094137564	0.592188420736135	0.979118303579392	0.999579445565385
Flammeovirgaceae	0.489298731912368	0.492014459927321	0.42415160469886	0.711958776027728	0.979118303579392	0.999579445565385
Flavobacteriaceae	0.838989890470906	0.478060788926555	0.728030273326649	0.913456448796726	0.979118303579392	0.999579445565385
Francisellaceae	0.670882744100614	0.809519399637024	0.939456647289304	0.82642441180036	0.979118303579392	0.999579445565385
Frankiaceae	0.330258797825494	0.658598343867855	0.979379348631441	0.617251632692591	0.979118303579392	0.999579445565385
Fusobacteriaceae	0.448049607425509	0.0665599243634864	0.738510481741693	0.699783771465273	0.979118303579392	0.999579445565385
Gallionellaceae	0.154157604078698	0.547159231423478	0.997959244532748	0.4665750824662	0.979118303579392	0.999579445565385
Gemmataceae	0.118296012174252	0.830889975236007	0.997914156080115	0.447563855140652	0.979118303579392	0.999579445565385
Gemmatimonadaceae	0.0727782621978266	0.264030545540787	0.713809986319053	0.447563855140652	0.979118303579392	0.999579445565385
Geobacteraceae	0.121700859878701	0.355824498899039	0.98388367516956	0.447563855140652	0.979118303579392	0.999579445565385
Geodermatophilaceae	0.123003708337447	0.237352307744669	0.808027898960223	0.447563855140652	0.979118303579392	0.999579445565385
Gloeobacteraceae	0.0797701754908484	0.366117942157941	0.620342295752513	0.447563855140652	0.979118303579392	0.999579445565385
Gloeomargaritaceae	0.0618091740360121	0.472480384718238	0.605734251556913	0.447563855140652	0.979118303579392	0.999579445565385
Glomerellaceae	0.0482439724203635	0.409968191788474	0.816550854088449	0.447563855140652	0.979118303579392	0.999579445565385
Glycomycetaceae	0.02897909380997	0.143830884580471	0.205910497312869	0.447563855140652	0.979118303579392	0.999579445565385
Gomontiellaceae	0.689515693206368	0.532252574069257	0.7833359937284	0.840715507558031	0.979118303579392	0.999579445565385
Gordoniaceae	0.148976981721565	0.32304009781102	0.864803616038132	0.4665750824662	0.979118303579392	0.999579445565385
Gottschalkiaceae	0.447564714301012	0.715826076402956	0.884431232245442	0.699783771465273	0.979118303579392	0.999579445565385
Granulosicoccaceae	0.976934541085294	0.946119211104737	0.854642826541138	0.990525660808144	0.98027700345408	0.999579445565385
Hafniaceae	0.356545816108228	0.598597039872887	0.892143963298323	0.632840162352868	0.979118303579392	0.999579445565385
Hahellaceae	0.130233217483676	0.350118358900482	0.447776452343854	0.447563855140652	0.979118303579392	0.999579445565385
Halanaerobiaceae	0.61377354347612	0.998737345285331	0.89516171228832	0.789480322412487	0.999434347997233	0.999579445565385
Halieaceae	0.409811805245723	0.665467525260826	0.857786011234077	0.676894541184717	0.979118303579392	0.999579445565385
Haliscomenobacteraceae	0.417973062741277	0.474746078747437	0.555688886654725	0.680593305702611	0.979118303579392	0.999579445565385
Haloarculaceae	0.0283784313723977	0.159126806657155	0.597359022596604	0.447563855140652	0.979118303579392	0.999579445565385
Halobacteriaceae	0.0924785464737463	0.691291158631886	0.88412882068259	0.447563855140652	0.979118303579392	0.999579445565385
Halobacteriovoraceae	0.927919536386633	0.59867181925453	0.770192013011642	0.97378628153122	0.979118303579392	0.999579445565385
Halobacteroidaceae	0.706583790649319	0.238425765469941	0.535163453994938	0.840715507558031	0.979118303579392	0.999579445565385
Haloferacaceae	0.479575462363938	0.414881645928307	0.997207547350448	0.706459707093683	0.979118303579392	0.999579445565385
Halomonadaceae	0.174205566333497	0.545317547279958	0.981296330359381	0.490619758245358	0.979118303579392	0.999579445565385
Halorubraceae	0.0686469164739827	0.552372686519074	0.808942258634994	0.447563855140652	0.979118303579392	0.999579445565385
Halothiobacillaceae	0.124220659406889	0.962376841552673	0.835080035697169	0.447563855140652	0.984315853866668	0.999579445565385
Hapalosiphonaceae	0.873185465517536	0.818228445316495	0.257079650618673	0.935919178574135	0.979118303579392	0.999579445565385
Helicobacteraceae	0.456344270009656	0.922928172393675	0.973850320274097	0.705607946905687	0.98027700345408	0.999579445565385
Heliobacteriaceae	0.235454424477929	0.150574600672145	0.479777742369892	0.539298100878909	0.979118303579392	0.999579445565385
Holosporaceae	0.022762649391063	0.29840665814901	0.81344836037921	0.447563855140652	0.979118303579392	0.999579445565385
Hungateiclostridiaceae	0.288758725882914	0.764506959348464	0.823444082088464	0.582875863578116	0.979118303579392	0.999579445565385
Hydrogenophilaceae	0.981028558299272	0.832809508691628	0.476821670277221	0.990525660808144	0.979118303579392	0.999579445565385
Hydrogenothermaceae	0.990334741035201	0.797423715700562	0.903105851066301	0.992132081763032	0.979118303579392	0.999579445565385
Hyellaceae	0.617002412819469	0.275203280773597	0.879716663681956	0.789480322412487	0.979118303579392	0.999579445565385
Hymenobacteraceae	0.157622115106945	0.541694909882166	0.924680835086122	0.470310311021803	0.979118303579392	0.999579445565385
Hyphomicrobiaceae	0.0964978135948598	0.488586434114856	0.924902099100159	0.447563855140652	0.979118303579392	0.999579445565385
Hyphomonadaceae	0.0524645585276421	0.423084377944841	0.616287379904147	0.447563855140652	0.979118303579392	0.999579445565385
Iamiaceae	0.116623909943201	0.536659142423541	0.942158268030324	0.447563855140652	0.979118303579392	0.999579445565385
Ichthyobacteriaceae	0.965757747773424	0.388121425270953	0.969927180904247	0.989050606254045	0.979118303579392	0.999579445565385
Idiomarinaceae	0.49011654871474	0.926685034123006	0.759757305763501	0.711958776027728	0.98027700345408	0.999579445565385
Ignavibacteriaceae	0.254518498158017	0.641797702919566	0.702942367814015	0.555142854712675	0.979118303579392	0.999579445565385
Ilumatobacteraceae	0.0510123899696451	0.191547038030186	0.471108743604424	0.447563855140652	0.979118303579392	0.999579445565385
Immundisolibacteraceae	0.0346092732334562	0.421875990891922	0.958647593045139	0.447563855140652	0.979118303579392	0.999579445565385
Intrasporangiaceae	0.1639651479871	0.409204717741922	0.905512412700527	0.47636190362568	0.979118303579392	0.999579445565385
Isosphaeraceae	0.072145148175875	0.735140181588989	0.829253913414028	0.447563855140652	0.979118303579392	0.999579445565385
Jiangellaceae	0.129136647045114	0.695746229043918	0.698621755075241	0.447563855140652	0.979118303579392	0.999579445565385
Jonesiaceae	0.324280207773907	0.81562640615618	0.63764167346983	0.609393829948735	0.979118303579392	0.999579445565385
Kangiellaceae	0.122897316713909	0.91188013394414	0.498741138154698	0.447563855140652	0.979295396764913	0.999579445565385
Kineosporiaceae	0.0489158035519169	0.240465159071666	0.790209956640678	0.447563855140652	0.979118303579392	0.999579445565385
Kiritimatiellaceae	0.122086827382889	0.284450191213067	0.578338886476108	0.447563855140652	0.979118303579392	0.999579445565385
Kofleriaceae	0.108625906510779	0.843837457779203	0.896191624685385	0.447563855140652	0.979118303579392	0.999579445565385
Kosmotogaceae	0.109008518807622	0.677121890215935	0.570130463778284	0.447563855140652	0.979118303579392	0.999579445565385
Ktedonosporobacteraceae	0.0720317075267023	0.10188769360243	0.304041738435198	0.447563855140652	0.979118303579392	0.999579445565385
Labilitrichaceae	0.807213183428813	0.489223611264799	0.671467946207458	0.896542610166408	0.979118303579392	0.999579445565385
Lachnospiraceae	0.565068290413455	0.906549137112009	0.761758489960329	0.755196926358496	0.979253267064598	0.999579445565385
Lacipirellulaceae	0.0982240384497032	0.816213212172259	0.696658884946222	0.447563855140652	0.979118303579392	0.999579445565385
Lactobacillaceae	0.243675850157176	0.898817310992801	0.884890767894745	0.546646454463016	0.979253267064598	0.999579445565385
Legionellaceae	0.473125322787974	0.620236253814167	0.704380956450008	0.706427193526571	0.979118303579392	0.999579445565385
Leptolyngbyaceae	0.508533311048298	0.631358302433697	0.834048656970902	0.716962247112921	0.979118303579392	0.999579445565385
Leptospiraceae	0.718196484766055	0.921032642592746	0.901948233600524	0.845297355204398	0.98027700345408	0.999579445565385
Leptotrichiaceae	0.694257156825417	0.696405744254996	0.933522301972536	0.840715507558031	0.979118303579392	0.999579445565385
Leuconostocaceae	0.180031569782871	0.246692884171042	0.0530532420167551	0.496887132600724	0.979118303579392	0.999579445565385
Lichenihabitantaceae	0.20167941906406	0.475370610906744	0.367721838243921	0.527349784158311	0.979118303579392	0.999579445565385
Limnochordaceae	0.261834180197786	0.32621358615371	0.6485413267069	0.561670435642634	0.979118303579392	0.999579445565385
Listeriaceae	0.84997974386697	0.892760234588631	0.893953735951776	0.918177727230073	0.979118303579392	0.999579445565385
Litoricolaceae	0.621432126288459	0.350835955553232	0.341730455113489	0.7903929348185	0.979118303579392	0.999579445565385
Magnetococcaceae	0.748873488948728	0.999434347997233	0.93037487063687	0.863002434028597	0.999434347997233	0.999579445565385
Malasseziaceae	0.00679589746118639	0.318352806319333	0.708850709812622	0.437464095542375	0.979118303579392	0.999579445565385
Marinifilaceae	0.461687798980261	0.229308492416425	0.280174001332614	0.706427193526571	0.979118303579392	0.999579445565385
Marinilabiliaceae	0.836378755902976	0.546723660917631	0.618472168548913	0.912413188257792	0.979118303579392	0.999579445565385
Mariprofundaceae	0.389922799708195	0.24187245492587	0.929052186411114	0.665357500948542	0.979118303579392	0.999579445565385
Melioribacteraceae	0.314555389261908	0.517668839694231	0.473000870027766	0.604998518719767	0.979118303579392	0.999579445565385
Merismopediaceae	0.089215188721938	0.565699377575909	0.377520498622488	0.447563855140652	0.979118303579392	0.999579445565385
