p-variable	p-treatment	p-interaction	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Clostridiales Family XVI. Incertae Sedis	0.911635609545415	0.610594313598566	0.633933416319613	0.980030492658725	0.990824850108649	0.994625559147417
Clostridiales Family XVII. Incertae Sedis	0.76010599888922	0.827537332628812	0.798634021139495	0.976817676561108	0.990824850108649	0.994625559147417
Cohaesibacteraceae	0.994147019816784	0.961897596160437	0.962408823981383	0.998890180302849	0.993622242825575	0.996263053940831
Coleofasciculaceae	0.433902293333845	0.198517604423066	0.209938559212745	0.976817676561108	0.990824850108649	0.994625559147417
Colwelliaceae	0.878424539486394	0.719857927324518	0.747435471723134	0.976817676561108	0.990824850108649	0.994625559147417
Comamonadaceae	0.499670642443922	0.653262357448938	0.62485372163846	0.976817676561108	0.990824850108649	0.994625559147417
Conexibacteraceae	0.374546501307988	0.84651286351974	0.816540344290982	0.976817676561108	0.990824850108649	0.994625559147417
Coprothermobacteraceae	0.895871855037807	0.193175066598925	0.203005990211421	0.980030492658725	0.990824850108649	0.994625559147417
Coriobacteriaceae	0.757442614350925	0.878703825822154	0.922058761024463	0.976817676561108	0.993622242825575	0.994625559147417
Corynebacteriaceae	0.601676095683703	0.576668972148266	0.568541536590061	0.976817676561108	0.990824850108649	0.994625559147417
Coxiellaceae	0.281737714443173	0.945141622538534	0.871615802022916	0.976817676561108	0.993622242825575	0.994625559147417
Crocinitomicaceae	0.544713707436906	0.396770993222874	0.423294787225888	0.976817676561108	0.990824850108649	0.994625559147417
Cryomorphaceae	0.421547811110081	0.200193582609852	0.190500912050971	0.976817676561108	0.990824850108649	0.994625559147417
Cryptococcaceae	0.549790042329075	0.459746193656551	0.482881804395258	0.976817676561108	0.990824850108649	0.994625559147417
Cuniculiplasmataceae	0.401365657396206	0.931349146406268	0.96468159571163	0.976817676561108	0.993622242825575	0.996263053940831
Cyanobacteriaceae	0.094004496447891	0.18810142563907	0.176870773592423	0.976817676561108	0.990824850108649	0.994625559147417
Cyanothecaceae	0.732252992153323	0.398229849808168	0.392908577965967	0.976817676561108	0.990824850108649	0.994625559147417
Cyclobacteriaceae	0.629811360893672	0.429940498305066	0.437430877677265	0.976817676561108	0.990824850108649	0.994625559147417
Cytophagaceae	0.728341503885588	0.270291129044694	0.270731889209024	0.976817676561108	0.990824850108649	0.994625559147417
Debaryomycetaceae	0.152418360211839	0.85596249174983	0.884892659024247	0.976817676561108	0.990824850108649	0.994625559147417
Deferribacteraceae	0.583467315136812	0.301039219320594	0.316149042694557	0.976817676561108	0.990824850108649	0.994625559147417
Dehalococcoidaceae	0.192449883474078	0.405304309950684	0.348639097460385	0.976817676561108	0.990824850108649	0.994625559147417
Deinococcaceae	0.508929670094038	0.674684620148517	0.64911262529116	0.976817676561108	0.990824850108649	0.994625559147417
Dermabacteraceae	0.355626547351584	0.439565435815582	0.401867450450527	0.976817676561108	0.990824850108649	0.994625559147417
Dermacoccaceae	0.637485836706025	0.798873616868282	0.812337518051575	0.976817676561108	0.990824850108649	0.994625559147417
Dermatophilaceae	0.657993779309758	0.201469956810583	0.231013576780963	0.976817676561108	0.990824850108649	0.994625559147417
Dermocarpellaceae	0.0417992860957217	0.746140547660843	0.889983558500714	0.976817676561108	0.990824850108649	0.994625559147417
Desulfarculaceae	0.927328788328093	0.470646324596135	0.481997558994291	0.982741367001135	0.990824850108649	0.994625559147417
Desulfobacteraceae	0.774243609264081	0.372294018501903	0.369371920105602	0.976817676561108	0.990824850108649	0.994625559147417
Desulfobulbaceae	0.640267097311242	0.128853454034125	0.126018361392886	0.976817676561108	0.990824850108649	0.994625559147417
Desulfohalobiaceae	0.316069488475918	0.8456341694427	0.748748273772851	0.976817676561108	0.990824850108649	0.994625559147417
Desulfomicrobiaceae	0.508685994660952	0.304852219802464	0.279420332180151	0.976817676561108	0.990824850108649	0.994625559147417
Desulfovibrionaceae	0.972173045449483	0.856850437355428	0.920340056638925	0.997160916494552	0.990824850108649	0.994625559147417
Desulfurellaceae	0.218094293028746	0.0394960624682738	0.0477297426934875	0.976817676561108	0.990824850108649	0.994625559147417
Desulfurobacteriaceae	0.0895305919940528	0.68179648075196	0.780356617659755	0.976817676561108	0.990824850108649	0.994625559147417
Desulfurococcaceae	0.994867396422889	0.345484402067174	0.309859392831982	0.998890180302849	0.990824850108649	0.994625559147417
Desulfuromonadaceae	0.85110066833768	0.951213294850042	0.926531360906287	0.976817676561108	0.993622242825575	0.994625559147417
Dictyoglomaceae	0.100954156877347	0.797247648970588	0.839823724514343	0.976817676561108	0.990824850108649	0.994625559147417
Dietziaceae	0.950695452859794	0.683616773311337	0.676260108846819	0.982741367001135	0.990824850108649	0.994625559147417
Dipodascaceae	0.650134297133379	0.00223872402860903	0.00292389667530225	0.976817676561108	0.990824850108649	0.994625559147417
Dysgonamonadaceae	0.575254742022189	0.241450290088751	0.234542915876567	0.976817676561108	0.990824850108649	0.994625559147417
Ectothiorhodospiraceae	0.984692762978765	0.91653343258098	0.902029855173224	0.998890180302849	0.993622242825575	0.994625559147417
Eggerthellaceae	0.842766425794574	0.514894246823007	0.521823916197349	0.976817676561108	0.990824850108649	0.994625559147417
Egibacteraceae	0.905722450519158	0.544321495038893	0.562314449824934	0.980030492658725	0.990824850108649	0.994625559147417
Egicoccaceae	0.6302969454582	0.857996881072345	0.890505242509067	0.976817676561108	0.990824850108649	0.994625559147417
Elusimicrobiaceae	0.375394554996981	0.12875233633991	0.106831399391003	0.976817676561108	0.990824850108649	0.994625559147417
Emcibacteraceae	0.876124692900781	0.693268102101165	0.681916821716213	0.976817676561108	0.990824850108649	0.994625559147417
Endomicrobiaceae	0.293470624948914	0.416589369419026	0.359059836450387	0.976817676561108	0.990824850108649	0.994625559147417
Endozoicomonadaceae	0.947518063196779	0.0740606568279533	0.0759700272262779	0.982741367001135	0.990824850108649	0.994625559147417
Enterobacteriaceae	0.424136468099712	0.440785831141174	0.557403269556372	0.976817676561108	0.990824850108649	0.994625559147417
Enterococcaceae	0.506831426020435	0.352621173059657	0.35114013546742	0.976817676561108	0.990824850108649	0.994625559147417
Entomoplasmataceae	0.126910230623509	0.608203528755945	0.592176590185965	0.976817676561108	0.990824850108649	0.994625559147417
Erwiniaceae	0.795283638451793	0.762030788292687	0.788733217646149	0.976817676561108	0.990824850108649	0.994625559147417
Erysipelotrichaceae	0.0331985540178362	0.761322291689682	0.715103544892574	0.976817676561108	0.990824850108649	0.994625559147417
Erythrobacteraceae	0.447880488278879	0.448115097775599	0.428529099264711	0.976817676561108	0.990824850108649	0.994625559147417
Eubacteriaceae	0.781221148414317	0.465633107216379	0.413489034100486	0.976817676561108	0.990824850108649	0.994625559147417
Euzebyaceae	0.594623591036714	0.271463057162514	0.256132948469548	0.976817676561108	0.990824850108649	0.994625559147417
Ferrimonadaceae	0.878154518588566	0.461042558646154	0.472315272050711	0.976817676561108	0.990824850108649	0.994625559147417
Ferroplasmaceae	0.707684813742953	0.567295269880949	0.564390970331044	0.976817676561108	0.990824850108649	0.994625559147417
Fervidicoccaceae	0.817695204429922	0.393194733030016	0.421971010576962	0.976817676561108	0.990824850108649	0.994625559147417
Fervidobacteriaceae	0.0227429635350957	0.86296822480824	0.798174264657687	0.976817676561108	0.993622242825575	0.994625559147417
Fibrobacteraceae	0.66035440059392	0.336542274484289	0.356211997051073	0.976817676561108	0.990824850108649	0.994625559147417
Fimbriimonadaceae	0.50379511278672	0.231628829278568	0.198869005465794	0.976817676561108	0.990824850108649	0.994625559147417
Flammeovirgaceae	0.387674904322322	0.45688572942217	0.473789057081274	0.976817676561108	0.990824850108649	0.994625559147417
Flavobacteriaceae	0.382069701127311	0.344044696219781	0.375437193955276	0.976817676561108	0.990824850108649	0.994625559147417
Francisellaceae	0.380779004209785	0.291144332505009	0.306819777121428	0.976817676561108	0.990824850108649	0.994625559147417
Frankiaceae	0.735791981140336	0.97587112797492	0.953767294596082	0.976817676561108	0.993817700322839	0.996133053176863
Fusobacteriaceae	0.195002604760521	0.956633612472006	0.978712009415658	0.976817676561108	0.993622242825575	0.996263053940831
Gallionellaceae	0.66833276103264	0.136276965243203	0.13666959594037	0.976817676561108	0.990824850108649	0.994625559147417
Gemmataceae	0.406829545708664	0.958713851285907	0.892679687404654	0.976817676561108	0.993622242825575	0.994625559147417
Gemmatimonadaceae	0.728349322637941	0.944217130499006	0.936462319435915	0.976817676561108	0.993622242825575	0.996133053176863
Geobacteraceae	0.739727171661982	0.616843319962566	0.623706220188881	0.976817676561108	0.990824850108649	0.994625559147417
Geodermatophilaceae	0.578947861304113	0.963787445299216	0.949485932616341	0.976817676561108	0.993622242825575	0.996133053176863
Gloeobacteraceae	0.850742887361138	0.738292701707551	0.735318379342349	0.976817676561108	0.990824850108649	0.994625559147417
Gloeomargaritaceae	0.641590270106198	0.528392989775637	0.551666238136377	0.976817676561108	0.990824850108649	0.994625559147417
Glomerellaceae	0.714584264732398	0.276738309387435	0.283938503309561	0.976817676561108	0.990824850108649	0.994625559147417
Glycomycetaceae	0.636795641993271	0.534973892492501	0.545267190436088	0.976817676561108	0.990824850108649	0.994625559147417
Gomontiellaceae	0.541674173856422	0.725249560764744	0.713695044930774	0.976817676561108	0.990824850108649	0.994625559147417
Gordoniaceae	0.367167722544355	0.576040807424244	0.539787950795417	0.976817676561108	0.990824850108649	0.994625559147417
Gottschalkiaceae	0.0640838661757195	0.728278038551025	0.637996234883008	0.976817676561108	0.990824850108649	0.994625559147417
Granulosicoccaceae	0.728137592657562	0.349313283854047	0.36708710886729	0.976817676561108	0.990824850108649	0.994625559147417
Hafniaceae	0.977289956202088	0.807819032725429	0.770859992367859	0.997160916494552	0.990824850108649	0.994625559147417
Hahellaceae	0.67889281556352	0.50370516157093	0.465619926040625	0.976817676561108	0.990824850108649	0.994625559147417
Halanaerobiaceae	0.463066521395478	0.835123795427931	0.85541761220513	0.976817676561108	0.990824850108649	0.994625559147417
Halieaceae	0.715157583685215	0.238526549280349	0.231806488478843	0.976817676561108	0.990824850108649	0.994625559147417
Haliscomenobacteraceae	0.869669267912094	0.11282405079502	0.123580937149335	0.976817676561108	0.990824850108649	0.994625559147417
Haloarculaceae	0.787384060956016	0.369040634379442	0.371851977789082	0.976817676561108	0.990824850108649	0.994625559147417
Halobacteriaceae	0.281334804917884	0.739608174759331	0.688048612557627	0.976817676561108	0.990824850108649	0.994625559147417
Halobacteriovoraceae	0.453578364072602	0.522726630248233	0.543467245381371	0.976817676561108	0.990824850108649	0.994625559147417
Halobacteroidaceae	0.887090579496038	0.389728925440929	0.394606896812095	0.977393213336952	0.990824850108649	0.994625559147417
Haloferacaceae	0.560355302779811	0.443975120048887	0.44055748170029	0.976817676561108	0.990824850108649	0.994625559147417
Halomonadaceae	0.673213351061624	0.553283904831069	0.54549212339595	0.976817676561108	0.990824850108649	0.994625559147417
Halorubraceae	0.443278903542091	0.404872101743227	0.398224781251411	0.976817676561108	0.990824850108649	0.994625559147417
Halothiobacillaceae	0.916458491632895	0.91891102125258	0.920634708540162	0.980397456165423	0.993622242825575	0.994625559147417
Hapalosiphonaceae	0.628059416842256	0.776061554642096	0.749627300419261	0.976817676561108	0.990824850108649	0.994625559147417
Helicobacteraceae	0.416084443948956	0.521365209070288	0.545428295868694	0.976817676561108	0.990824850108649	0.994625559147417
Heliobacteriaceae	0.625205249363239	0.356246947138699	0.364894908929269	0.976817676561108	0.990824850108649	0.994625559147417
Holosporaceae	0.280743113444023	0.348120880968461	0.355014539586116	0.976817676561108	0.990824850108649	0.994625559147417
Hungateiclostridiaceae	0.639863303355164	0.367067018569599	0.378305954104884	0.976817676561108	0.990824850108649	0.994625559147417
Hydrogenophilaceae	0.586704689082711	0.698827178781042	0.614257393366062	0.976817676561108	0.990824850108649	0.994625559147417
Hydrogenothermaceae	0.331033159411015	0.937213674501113	0.971641099507562	0.976817676561108	0.993622242825575	0.996263053940831
Hyellaceae	0.265205175223237	0.486173811670777	0.593758691790424	0.976817676561108	0.990824850108649	0.994625559147417
Hymenobacteraceae	0.747605267636847	0.330545029461702	0.335526569414513	0.976817676561108	0.990824850108649	0.994625559147417
Hyphomicrobiaceae	0.543026183523248	0.663660843278243	0.634547690876253	0.976817676561108	0.990824850108649	0.994625559147417
Hyphomonadaceae	0.940685178692427	0.605153286381183	0.589795190337728	0.982741367001135	0.990824850108649	0.994625559147417
Iamiaceae	0.430103634804098	0.829830533781161	0.792090153757044	0.976817676561108	0.990824850108649	0.994625559147417
Ichthyobacteriaceae	0.737316859650367	0.745151693160859	0.743714798696744	0.976817676561108	0.990824850108649	0.994625559147417
Idiomarinaceae	0.808495506032051	0.11271283644276	0.122733657144406	0.976817676561108	0.990824850108649	0.994625559147417
Ignavibacteriaceae	0.855114191617828	0.182915678621414	0.208660158474828	0.976817676561108	0.990824850108649	0.994625559147417
Ilumatobacteraceae	0.997433070420804	0.335544936334302	0.337877418608666	0.998890180302849	0.990824850108649	0.994625559147417
Immundisolibacteraceae	0.579877129783935	0.509493392473336	0.532577902005161	0.976817676561108	0.990824850108649	0.994625559147417
Intrasporangiaceae	0.406455944158255	0.685063617188907	0.639036182653336	0.976817676561108	0.990824850108649	0.994625559147417
Isosphaeraceae	0.358462469037685	0.880233782356949	0.818401471096235	0.976817676561108	0.993622242825575	0.994625559147417
Jiangellaceae	0.221008290440345	0.647829526908305	0.721998851343337	0.976817676561108	0.990824850108649	0.994625559147417
Jonesiaceae	0.769142706648319	0.85297571121504	0.914749589969731	0.976817676561108	0.990824850108649	0.994625559147417
Kangiellaceae	0.324340918987491	0.485513114094021	0.474942275058865	0.976817676561108	0.990824850108649	0.994625559147417
Kineosporiaceae	0.710527908150823	0.66455609109387	0.661001122986584	0.976817676561108	0.990824850108649	0.994625559147417
Kiritimatiellaceae	0.196527919647199	0.482412700245224	0.425512388688802	0.976817676561108	0.990824850108649	0.994625559147417
Kofleriaceae	0.628119596404696	0.220792445516587	0.206325276875325	0.976817676561108	0.990824850108649	0.994625559147417
Kosmotogaceae	0.169271270772014	0.8238993532123	0.868895224692154	0.976817676561108	0.990824850108649	0.994625559147417
Ktedonosporobacteraceae	0.865598369941843	0.651148111449926	0.670790233948322	0.976817676561108	0.990824850108649	0.994625559147417
Labilitrichaceae	0.542655314053758	0.361413165102865	0.330361811193645	0.976817676561108	0.990824850108649	0.994625559147417
Lachnospiraceae	0.131318592563553	0.924393026433897	0.808878510040998	0.976817676561108	0.993622242825575	0.994625559147417
Lacipirellulaceae	0.987377331556206	0.875218612395931	0.853499766438433	0.998890180302849	0.993622242825575	0.994625559147417
Lactobacillaceae	0.808961766172982	0.881375052403525	0.901933777174616	0.976817676561108	0.993622242825575	0.994625559147417
Legionellaceae	0.47285587599515	0.836313497490895	0.873016164996591	0.976817676561108	0.990824850108649	0.994625559147417
Leptolyngbyaceae	0.80758573579044	0.0691395179472159	0.0712441908602374	0.976817676561108	0.990824850108649	0.994625559147417
Leptospiraceae	0.467259945146649	0.268809830933462	0.304739435736097	0.976817676561108	0.990824850108649	0.994625559147417
Leptotrichiaceae	0.180755107478964	0.672954552170978	0.72433117760238	0.976817676561108	0.990824850108649	0.994625559147417
Leuconostocaceae	0.005480725251425	0.176992015715746	0.151806970152032	0.976817676561108	0.990824850108649	0.994625559147417
Lichenihabitantaceae	0.33702635431484	0.848514186428752	0.915296599921232	0.976817676561108	0.990824850108649	0.994625559147417
Limnochordaceae	0.852446883277349	0.484173907146463	0.476796398755355	0.976817676561108	0.990824850108649	0.994625559147417
Listeriaceae	0.326242560543483	0.579172438472407	0.59717090256384	0.976817676561108	0.990824850108649	0.994625559147417
Litoricolaceae	0.84024144322528	0.303294483838247	0.278871673172794	0.976817676561108	0.990824850108649	0.994625559147417
Magnetococcaceae	0.332314209948371	0.753811259055826	0.741810454122873	0.976817676561108	0.990824850108649	0.994625559147417
Malasseziaceae	0.994513325109481	0.28663443877938	0.301976275349044	0.998890180302849	0.990824850108649	0.994625559147417
Marinifilaceae	0.908489858434364	0.854326572842365	0.833532622798475	0.980030492658725	0.990824850108649	0.994625559147417
Marinilabiliaceae	0.85769863957096	0.0566701961354278	0.0523742181485103	0.976817676561108	0.990824850108649	0.994625559147417
Mariprofundaceae	0.477926298579877	0.169619807391538	0.173804633610752	0.976817676561108	0.990824850108649	0.994625559147417
