Taxa	t.HC.T1.All	p.vals.HC.T1.All	adj.p.vals.HC.T1.All	t.HC.T2.All	p.vals.HC.T2.All	adj.p.vals.HC.T2.All	t.T1.T2.All	p.vals.T1.T2.All	adj.p.vals.T1.T2.All	t.HC.T1.UNC	p.vals.HC.T1.UNC	adj.p.vals.HC.T1.UNC	t.HC.T2.UNC	p.vals.HC.T2.UNC	adj.p.vals.HC.T2.UNC	t.T1.T2.UNC	p.vals.T1.T2.UNC	adj.p.vals.T1.T2.UNC	t.HC.T1.Denver	p.vals.HC.T1.Denver	adj.p.vals.HC.T1.Denver	t.HC.T2.Denver	p.vals.HC.T2.Denver	adj.p.vals.HC.T2.Denver	t.T1.T2.Denver	p.vals.T1.T2.Denver	adj.p.vals.T1.T2.Denver
Georhizobium	1.33482092085421	0.183612407043125	0.28563838438982	-1.19242543238778	0.235068455231854	0.3263561945008	-3.55561302504247	0.000652836793812241	0.134094767636143	-0.93337196273662	0.353491044696423	0.982765380621359	-1.92245521414652	0.059397666898756	0.820215726940582	-2.07014272595202	0.0465898020489365	0.999702432312913	2.46845949960096	0.0160407477375064	0.0307324464141396	0.299828015406165	0.765181098450668	0.785006888786836	-2.98773616922373	0.00462934753894751	0.768480638219729
Geosporobacter	1.18311500233356	0.238408840131363	0.348701760016233	1.61685328999685	0.108231187935067	0.1896611860232	0.20351868155708	0.839273589837484	0.943058774028637	-0.528790375066425	0.598672454943068	0.983253893618217	1.0318531571414	0.306093628577008	0.929300656992424	1.17684025726773	0.247939184052552	0.999702432312913	2.29782439538358	0.0241241942530392	0.0420089372175961	1.62597438660118	0.10864032982725	0.145349049479258	-0.460397543571427	0.64755077444844	0.889236471193741
Geovibrio	1.72436041663455	0.0863302996979386	0.166757133429882	1.18370931132773	0.238275230171888	0.330209756479874	-0.999172942944656	0.320881629986955	0.756916525770646	-0.00472377726619041	0.996241996321582	0.998961445773149	-0.206298736891856	0.837148528760527	0.974319236557121	-0.638798827028301	0.527499964116605	0.999702432312913	2.86967040245578	0.00525701050672723	0.0142384502812498	2.39083168708335	0.0194356168063119	0.040718044792075	-0.782203395962686	0.438381351570637	0.804666873799083
Gibbsiella	1.18216484295817	0.238735784764071	0.348873119562961	2.74600459606971	0.00687874907379028	0.0385810753465255	0.981079714814156	0.329666299689366	0.758231350368601	-0.890768672390108	0.375485668037273	0.982765380621359	0.490936369522036	0.625468786568627	0.929300656992424	0.913564585496982	0.367777989992754	0.999702432312913	2.89836497967092	0.00481714651713489	0.0133515244299922	3.91407709581726	0.00020910741278335	0.00503979170230017	0.581072480715844	0.564225104806765	0.852418831297375
Gilliamella	1.45926882328903	0.146243185537588	0.241033119473745	1.16861456645251	0.24432748233759	0.33599236493466	-0.170542924223264	0.865036384918881	0.953779118505655	1.07142955865274	0.287966897946423	0.982765380621359	-0.06959049209234	0.944724223817658	0.993095059550421	-1.29692273293609	0.20393155758263	0.999702432312913	1.2248299122098	0.225006190762504	0.259490496004191	1.57577048375992	0.119789472761401	0.156488525689089	1.04689923467788	0.300995311654809	0.786350468226953
Gillisia	0.80074157979331	0.424300063908458	0.532418481389716	2.2317304902584	0.0271298396007013	0.0807100594918897	1.91624369773853	0.0590944425100327	0.756449580313764	0.0738976647480544	0.941263771783515	0.99251880913546	0.53410452309909	0.595152403908436	0.929300656992424	0.166885957051042	0.868509891642943	0.999702432312913	1.85984331700654	0.0666432543490565	0.0940812665386087	3.19089862006871	0.0021114543938127	0.013609878515157	2.3302543274738	0.024553772192446	0.786350468226953
Gilvibacter	2.25918075526114	0.0250549284165678	0.0724632103595693	1.65191503487489	0.100675148104388	0.179479484928097	-0.433523027585926	0.665862892619148	0.884223129811098	-0.350767001874642	0.726661896833802	0.983411709975288	-0.160538456421986	0.873000192194646	0.978738100841341	0.00232295099356022	0.99816097627355	0.999702432312913	2.9700765358695	0.00408370658861935	0.0120198301891575	2.25618853340116	0.0271706007640477	0.0500470859589103	-0.553912412364773	0.582508035357833	0.853793938282646
Gimesia	0.576228256609561	0.565255444660492	0.657816518173827	0.266071101530885	0.790555421353159	0.825294203207974	-0.275120230482831	0.783970442598396	0.925296555032742	-0.865767096362128	0.390264438291384	0.982765380621359	-1.30127770351833	0.197936098193562	0.929300656992424	-0.426891321344889	0.672317032088288	0.999702432312913	1.56239852339298	0.122403578578636	0.155863056030835	1.33047045763113	0.187663547818409	0.22568682104839	-0.0469474971725581	0.962772442193333	0.996322695312703
Glaciecola	3.00193943242042	0.0030640342334698	0.0219633143545702	3.52988526018953	0.000560903697486407	0.00958590382031509	1.00053059906254	0.320228806097949	0.756449580313764	1.63237558260155	0.106401296708145	0.789934626900204	1.64858661526561	0.104775255700778	0.827164108280167	0.0255804263985337	0.979750858034236	0.999702432312913	2.56004191097854	0.0124757488956217	0.025582207661429	3.1734528390624	0.00221955664908224	0.0138533539975882	1.32590008977482	0.191873441230933	0.786350468226953
Glaesserella	2.74398663631944	0.00666523183653	0.0346538774037597	2.33282317590734	0.0209344498752417	0.0707601425661117	-0.29978627460425	0.765158577039373	0.922667185089268	0.960823669733986	0.339177836867392	0.982765380621359	1.18520489882887	0.240090148182588	0.929300656992424	0.149291899493685	0.882260240145268	0.999702432312913	2.4185437988567	0.0182223610255093	0.0342029191709052	1.88243141363626	0.0639960078394262	0.0958570631222787	-0.488644117285681	0.627576623807637	0.875487152434684
