Taxa	t.HC.T1.All	p.vals.HC.T1.All	adj.p.vals.HC.T1.All	t.HC.T2.All	p.vals.HC.T2.All	adj.p.vals.HC.T2.All	t.T1.T2.All	p.vals.T1.T2.All	adj.p.vals.T1.T2.All	t.HC.T1.UNC	p.vals.HC.T1.UNC	adj.p.vals.HC.T1.UNC	t.HC.T2.UNC	p.vals.HC.T2.UNC	adj.p.vals.HC.T2.UNC	t.T1.T2.UNC	p.vals.T1.T2.UNC	adj.p.vals.T1.T2.UNC	t.HC.T1.Denver	p.vals.HC.T1.Denver	adj.p.vals.HC.T1.Denver	t.HC.T2.Denver	p.vals.HC.T2.Denver	adj.p.vals.HC.T2.Denver	t.T1.T2.Denver	p.vals.T1.T2.Denver	adj.p.vals.T1.T2.Denver
Corynebacterium phocae	2.12892266113144	0.0346370587679383	0.0941335821813122	1.43505229661969	0.153267904097898	0.244086822629261	-1.06310315727764	0.291101492529394	0.75664675823681	0.574713896549294	0.567338989707757	0.924819289196041	0.62587611988273	0.534051325542032	0.885591901090872	-0.430705659596803	0.669569705102592	0.999967035301411	1.96592284760521	0.0531449816038918	0.0845391550527849	1.1747535621366	0.244509293004283	0.293263411851058	-0.980003977898802	0.332566014492781	0.853998895817929
Corynebacterium provencense	-0.0137693722739334	0.989029569504417	0.993318819534794	-0.203616858589754	0.838954998266179	0.874022845428946	-0.518285966948028	0.605764426714533	0.880013344537108	-1.55712576950835	0.124152889820852	0.74606359427712	-0.743726023320518	0.460157842933836	0.870512077746957	0.590290705238378	0.559141669455681	0.999967035301411	1.51565486443394	0.133975803345478	0.177252443464453	0.674729293695155	0.502008899068628	0.545060648764101	-0.966995540849972	0.33895380587774	0.853998895817929
Corynebacterium pseudopelargi	-0.597080858001535	0.551201764747533	0.660681347523569	0.7100516241364	0.478726932841638	0.574679112901474	1.3230828309386	0.189774800152787	0.708849690355638	-1.42062598934339	0.159753138217428	0.794827788912619	-0.486215638504575	0.628520584881271	0.90767253569824	0.666970503281914	0.509572069788727	0.999967035301411	0.817175299444279	0.416688057382889	0.462542884548451	1.66619555995083	0.100435035607237	0.144232268404636	1.136039048794	0.262232325543608	0.850407113694031
Corynebacterium pseudotuberculosis	1.75981057964059	0.0802084003737178	0.166466874263302	1.74711797559496	0.0827640583538171	0.156997486802224	-0.164547108114595	0.869737322555895	0.96747678529284	-0.666466225230914	0.507222353511686	0.910099240676847	-0.62813062084523	0.532571327666842	0.884816850532179	-0.429651086027374	0.670328814428743	0.999967035301411	2.95338860992106	0.0041505170367663	0.0146777980695824	3.13503936711655	0.00249846246603922	0.0137425933666156	0.108994982809009	0.913713526493615	0.982333834259915
Corynebacterium renale	3.53504731623282	0.000513686710942937	0.00663969939400196	2.71541091599777	0.0073438067062332	0.0324200775800192	-1.1265733907138	0.263467528846972	0.741563712088965	1.54007313060581	0.127586301201656	0.748840609576104	1.36328084669205	0.178029324758553	0.744839912014421	-0.258666213262233	0.797549392761526	0.999967035301411	3.031739934391	0.00357216191275242	0.0135399765524304	2.28723112101874	0.0256313117832737	0.0530770606898045	-1.18347856128081	0.243121198433093	0.850407113694031
Corynebacterium resistens	1.11846627699223	0.264833734295551	0.390025724323696	0.638584273457062	0.524055712463358	0.614364406216272	-0.636960341033147	0.526064731191137	0.845138827267942	-0.342822486510743	0.73255090047049	0.958209273736861	-0.626660753745881	0.533313927744709	0.885261807926987	-0.71690233944204	0.478634700343022	0.999967035301411	2.83107027449909	0.00583388098406638	0.0181447736482602	2.5566952697785	0.0127023854012804	0.0342477798767308	-0.292618451161757	0.771221203063131	0.949239251802031
Corynebacterium riegelii	3.37079891451846	0.000931040465385998	0.00951235828421944	3.44293575840391	0.000749165469615691	0.00791618919032057	-0.48460173516601	0.629352632361052	0.887127043028842	1.12446508508574	0.264173978467273	0.851584830360757	1.49524569467987	0.140983982203126	0.699008896596767	0.416249857178587	0.680005852240466	0.999967035301411	4.17454127271782	7.6256736807909e-05	0.00258054029252629	4.44139453334877	3.17641907722919e-05	0.00221539403474837	-0.829641977181747	0.411323483158881	0.860487754383016
Corynebacterium rouxii	3.19287921264836	0.00169153963697717	0.0135664896137361	3.2181406493434	0.001604633678106	0.0126684005439108	-0.801005206227712	0.425625737186035	0.80006686911759	0.840883862513589	0.403771459771591	0.88095219158657	0.177543110190921	0.859767947304369	0.969830009213586	-1.25487926962333	0.218610399581666	0.999967035301411	3.48316741841445	0.000827316496040398	0.00628172825818652	4.04562762009998	0.000134569027221804	0.00351611658191221	-0.074378772451755	0.941053944134687	0.987422658391654
Corynebacterium sanguinis	3.18692090026585	0.00174607277814725	0.0138042892353387	4.07250956569777	8.06252647574581e-05	0.00217755518604038	0.624566061950997	0.534126456348589	0.850379502831698	1.15942086779269	0.250687579314675	0.848163430207881	1.1177116998243	0.26924122386841	0.800664912927031	-0.156327120215284	0.87675726669421	0.999967035301411	3.32448975268297	0.0013266193849695	0.00788581788348163	4.63854761739402	1.53293189060471e-05	0.00197881069823193	0.856977484836387	0.396208373892427	0.859063901266149
Corynebacterium segmentosum	2.34638724343806	0.0200851105234324	0.0655123499349984	2.90372267228146	0.00425504422977031	0.0227180939760455	0.403215751034491	0.687921643332002	0.907395431436478	1.21567485107214	0.227981912632844	0.833672915558874	1.74888877177664	0.0854465608819877	0.63824058145318	0.172635596465917	0.864025153004085	0.999967035301411	1.75889561393675	0.0826366888729948	0.119639155185232	2.06395079574404	0.0427124745676113	0.0764806487264122	0.363797935368088	0.717791586828151	0.93541646378497
Corynebacterium simulans	0.335696216171662	0.737516655336688	0.810102286632671	-0.363249439235608	0.716941034143153	0.77615081179736	-1.35453547667847	0.179578952741109	0.702463343018287	-0.796177905794038	0.428161694328283	0.889392368031838	-1.36513687529125	0.1773325427948	0.744839912014421	-1.48763847017156	0.146634907729923	0.999967035301411	1.47675160603937	0.143595546915037	0.187405369817016	1.19976762543944	0.234175738496659	0.282967843975259	-0.688704414192091	0.494708598475432	0.872306970915215
Corynebacterium singulare	1.37348207768361	0.171296785296256	0.283437788828994	0.89459961613365	0.372350800195544	0.475097738174204	-1.31933097805926	0.191019499311181	0.70911279142866	-0.0624737055560053	0.950357738418924	0.992809375605072	-0.136237668702248	0.892096711945357	0.976038095470924	-0.715275625247583	0.479625395567647	0.999967035301411	2.38077678627626	0.0198576522667876	0.0410140584536624	1.93017986862301	0.05779099917141	0.0954812146972627	-1.10031017566615	0.277318794275717	0.850407113694031
Corynebacterium sp. 1959	1.84497687919371	0.0668033195257177	0.146005839529665	1.16913520336648	0.244482421884932	0.34703441828805	-1.43724251177868	0.154753554169582	0.695015529437548	0.487046713079138	0.6278216217025	0.939291645881534	-0.475036864011127	0.636843391478231	0.913526102865133	-1.48593869132942	0.147081875201085	0.999967035301411	2.36284961961318	0.020554123133814	0.0419536600726179	2.26047253176644	0.0268331213116673	0.0548504921847174	-0.75026893669958	0.457178607808125	0.866663063989223
Corynebacterium sp. 2019	0.276876652035205	0.782232096622505	0.843978665693369	1.58428349560879	0.115184196781386	0.198202404244874	0.917163954345511	0.361958095669492	0.78401198801169	-2.13366983912403	0.0366147027963991	0.577559410945272	0.401056142687865	0.689925222042225	0.930358239722306	2.62421458521266	0.0132003434349601	0.816882224469894	2.17187559233983	0.0328091428420732	0.058975813685719	2.27336786840285	0.0262203593672754	0.0539950935025257	-0.468822483487885	0.641564769306518	0.917129904700123
Corynebacterium sp. 2039	3.48314307342565	0.000626652013550975	0.00752157258126331	2.96566444720126	0.00355891722427136	0.0206994857756691	-0.644636610769193	0.521103774132393	0.843808432360053	1.91768230001736	0.059767343541279	0.682795151174821	1.53890644558767	0.1309555462	0.691931739907776	-0.0819504618962288	0.93519656101077	0.999967035301411	2.88389828984219	0.00528051982914568	0.0170833115310778	2.6252692906073	0.0108235520576035	0.0311695867026738	-0.713020943017971	0.479684609405501	0.870787560551072
Corynebacterium sp. 2183	0.196128087510983	0.844739562216914	0.891297843569232	-0.702397385314522	0.483645926750218	0.578958445159963	-1.38930546934634	0.168797052885767	0.696491477311873	-1.55275540008738	0.124770471967387	0.74606359427712	-1.01930195459484	0.312500400779422	0.819150062825031	0.192833751073991	0.848307836974836	0.999967035301411	1.61798142298999	0.109614549632295	0.150243567658766	0.204773773493881	0.838336916334236	0.855734909271935	-1.78441344455112	0.0814133394009586	0.848439590404996
Corynebacterium sp. 2184	1.34477028054223	0.180568540330511	0.293966006782947	0.505659119261013	0.613933793070024	0.689634387727634	-1.35673843083765	0.178880697066615	0.702463343018287	-0.2037797233294	0.839134651560563	0.972403296471082	0.165581034749412	0.869107193596218	0.969986190772055	0.248956569401915	0.804985369753513	0.999967035301411	2.45613194145759	0.0161630819327226	0.0355357632049336	1.17293071651719	0.244871649584527	0.293634655531996	-1.81383849531135	0.0766847726073607	0.848439590404996
Corynebacterium sp. ATCC 6931	2.3273510145901	0.0210290900538475	0.0675605101267538	2.40212836011057	0.017407964862774	0.0567136393360479	-0.460036039884265	0.646803790508697	0.893373625160868	0.44048182227146	0.660945470544967	0.941632966170894	1.10971989698692	0.271378997091735	0.801723619989084	0.333974612259244	0.74057758743205	0.999967035301411	2.5922970635686	0.0118047827163535	0.0288146606664439	2.2080027640117	0.0309586240454108	0.0607156077785439	-0.93906069161852	0.352944827493218	0.853998895817929
Corynebacterium sp. LMM-1652	2.70441869604706	0.00768703204104583	0.0351352994112934	1.91921435365374	0.0574065785265665	0.122200598793817	-1.44774335287189	0.151801595306023	0.695015529437548	1.05046390960034	0.298579275352588	0.854248310926141	1.12145314418115	0.268600965406805	0.800299736587943	-0.291007694979223	0.772923340300331	0.999967035301411	2.98484918449212	0.00373836730806261	0.0137967101581753	1.99602323632904	0.0497536028247506	0.0856839414304909	-1.63965713059883	0.108373190693452	0.848439590404996
Corynebacterium sp. NML98-0116	2.10531973080833	0.0366025582668869	0.0973382865298361	2.3132789786807	0.0218886649717572	0.0645054082253586	-0.372480254999988	0.710572020895806	0.919096879715822	0.454683285107283	0.650455969488915	0.941632966170894	1.18281134797252	0.240533566532601	0.785851702842548	0.123439221012131	0.902531375232801	0.999967035301411	2.38235005929046	0.0198395810015666	0.0410007188126904	2.19321036841212	0.0320896867998121	0.0622528723327594	-0.521945214726482	0.60438694251765	0.908109194889655
Corynebacterium sp. sy039	-0.0754738904749646	0.939919018643442	0.960130473372588	-0.639356156320993	0.523559852126905	0.614042130854893	-1.06894379793416	0.28847843098118	0.755566089638326	-0.878946485526745	0.382119831769499	0.876525804777085	-2.27404821745822	0.0263876579278365	0.475707308785413	-2.01475256865382	0.0523980189703345	0.999967035301411	1.90346196442027	0.060511031871422	0.0932927365163282	2.06663986321025	0.0424893568731912	0.0761793050003861	0.0857717412742207	0.932046009815819	0.984860440957992
Corynebacterium sphenisci	1.7935263016046	0.0747261516961263	0.158721727656758	2.04337142463514	0.0427484424351835	0.100040354970421	-0.341765210997394	0.733470811739269	0.926625118277156	-0.0499542704950655	0.960295662636509	0.993403727056853	0.868387450005551	0.388620219816726	0.859766065661324	0.685290524727891	0.498095203605903	0.999967035301411	2.70297659340189	0.00835323633177574	0.0229595086601444	2.52300292396918	0.0138599319991365	0.0359130545693243	-0.845779648838989	0.402357772894336	0.859063901266149
Corynebacterium stationis	2.55900579061266	0.0112872575902999	0.0443812539060532	2.92119627947623	0.00402551018963343	0.022086659066123	-0.122939281951571	0.902479709965647	0.977533420149102	2.20319798392796	0.0303169438359063	0.536841951554113	2.12262989709476	0.0384148080792611	0.536362305312764	0.0531031250655706	0.957979876871012	0.999967035301411	1.49080506292428	0.141495760476116	0.185237189308708	1.84549573047035	0.069686517986928	0.110002177498252	-0.199111249393179	0.843114250068909	0.970620301258841
Corynebacterium striatum	1.84698997708765	0.0665868471947753	0.14570460500337	1.07454178210914	0.284713880481353	0.388282318577288	-1.40412135863286	0.164356138833507	0.695015529437548	0.47182557585104	0.638584562662789	0.940697852976353	-0.145017724557436	0.885350731750885	0.973871169183952	-0.929868071575525	0.359401454271239	0.999967035301411	2.24526884387214	0.0274785314237635	0.0514921367677942	1.8454321737443	0.0691184703754313	0.109337264966875	-1.06270766382009	0.293846561492203	0.850407113694031
Corynebacterium suranareeae	2.13910644772621	0.0337569832258005	0.0927594719699092	1.55303915496307	0.12242521057924	0.207184217717654	-0.768120280177191	0.444795882198278	0.808164600607397	-0.0280095076400362	0.977718770048288	0.995492277441815	-0.785095632805851	0.434813476941064	0.867522114603248	-0.937736218692405	0.355404155967061	0.999967035301411	3.07158796929133	0.00297060812464769	0.012149384889162	2.85189702305714	0.0056990401626865	0.0214747560842112	-0.304398339914943	0.762292769029521	0.948896575647498
Corynebacterium terpenotabidum	1.56246672874655	0.119999045418453	0.222170118066543	0.703039321811802	0.483228420914837	0.578707942996049	-1.44739698860182	0.151898261631125	0.695015529437548	1.30953658272246	0.194564908935519	0.814086621823227	0.775028745723271	0.441919123507359	0.869417868690961	-0.906426794218136	0.371485078379899	0.999967035301411	0.838171626397592	0.404571014235621	0.450532097199275	0.189117441176834	0.850535562323643	0.867390211999047	-1.14221383417234	0.259685629237834	0.850407113694031
Corynebacterium testudinoris	2.5264582889179	0.0124527586930031	0.0473733284159556	3.79991426271867	0.000215517164737056	0.00389910841337679	1.22803428705364	0.223223784732322	0.730653319129299	0.441098589641735	0.660413851146989	0.941632966170894	1.53555672476492	0.130529052718749	0.691931739907776	1.15968273118543	0.254758033397693	0.999967035301411	2.88542627071173	0.00503350373308098	0.0165441831747274	3.7392090179067	0.000369676763326368	0.00547910253484787	0.740524612402137	0.463006355654144	0.866663063989223
Corynebacterium timonense	0.555739652608779	0.579057298817784	0.68447479090371	-0.193445563551077	0.846865589068174	0.879680399982112	-1.58328607268112	0.11750904071916	0.672129933874917	-0.128456945253133	0.898115159937165	0.984017811617346	0.0297413611843436	0.9763768226815	0.995029800455032	-0.806507841727466	0.425903710076164	0.999967035301411	1.2609241940188	0.211161732985565	0.257715615268724	0.161115152368659	0.872455807121273	0.887140390775711	-1.35804383359148	0.181533274460087	0.848439590404996
Corynebacterium ulcerans	4.29685647874391	2.99100737532079e-05	0.00112802575926755	3.95616986975782	0.000121553703792372	0.00272417534547582	-1.2270407248137	0.223594838554852	0.730653319129299	1.82169360495352	0.0732181212025913	0.686629191864374	1.3581857944808	0.180464009100672	0.748617049372474	-0.714869433327445	0.479872955719722	0.999967035301411	4.36454527836906	3.70787112717868e-05	0.00209876932899795	4.40972770510779	3.55864179813888e-05	0.00224760580841544	-0.997276908904648	0.324209306018685	0.853998895817929
Corynebacterium urealyticum	0.763563904386931	0.446154325908598	0.565759923203282	0.868349538137861	0.386704027513496	0.489144511816116	-0.593035407156747	0.55491812843809	0.858436002093268	-1.09236110917252	0.278642560487169	0.854248310926141	-0.0430417009148738	0.965855033401616	0.993452675544245	0.512669899125944	0.611703184663804	0.999967035301411	2.10200952274537	0.0392588345264665	0.0672628243828918	1.6892274022759	0.0958342210843358	0.138854692592998	-0.990185416253333	0.327622920887398	0.853998895817929
Corynebacterium ureicelerivorans	0.890882848000826	0.374241937309058	0.497616432431518	-0.0496696790509008	0.960446609899771	0.969165261042652	-1.76088148321672	0.0822810414878297	0.658891444371391	-1.05983321234886	0.29255215958956	0.854248310926141	-0.81879633680031	0.416041008637568	0.865078909841976	-0.587108614206317	0.561250635226749	0.999967035301411	2.39127935293249	0.0191959324145055	0.0401244800149762	1.47748698981071	0.144471371835764	0.1914741161812	-1.69037389219456	0.0981943704478943	0.848439590404996
Corynebacterium uterequi	3.38241440645736	0.00092533095542493	0.00948891042481875	3.86566428663382	0.000169650628618255	0.00336756497807237	-0.782504863534624	0.436349303523255	0.803667717188042	1.93088865203556	0.0585312767932277	0.679786252816404	3.14267307927677	0.00280854426668927	0.247776016416809	0.791524453220554	0.434466178635614	0.999967035301411	3.03558705728489	0.00324544184659536	0.0127749049457344	2.74472926810455	0.00764136022124437	0.025387021267952	-1.33099178088922	0.19020625466263	0.848439590404996
Corynebacterium variabile	1.64125961748553	0.102645214188204	0.197405571092747	0.335471587419441	0.737788550850683	0.793004982716708	-2.05122364353084	0.0436914560864139	0.614277517746768	0.230356725274461	0.81842343737657	0.969628792514867	-0.0342805790648059	0.972782074008455	0.99421878831711	-0.169307915187529	0.866620206614504	0.999967035301411	2.54650902070403	0.0127544838610817	0.0304200359403566	1.22542197215994	0.224490925214385	0.27326337326797	-2.31690999787373	0.0253383263604005	0.848439590404996
Corynebacterium vitaeruminis	2.68293178611705	0.00806359484522592	0.0362600810273185	2.58770087828723	0.0107380508905628	0.0414247410274258	-0.638218013371087	0.525250249843079	0.844472342675104	0.9964357779274	0.322392896184022	0.858700700321244	0.57563578396096	0.567481765689545	0.897668390854728	-0.481711100991453	0.633289355445984	0.999967035301411	2.91948645461066	0.00452560332549748	0.0154599282625169	3.25290630916989	0.00174229199673733	0.0114328912843755	-0.454163669742597	0.651995272457861	0.921380555382861
Corynebacterium xerosis	0.410369831290522	0.682054873823461	0.76878138079716	0.385212091616175	0.700622619879249	0.763092400801267	-0.687795906110057	0.49367516261776	0.833651417884648	-1.38814780789018	0.169448629469488	0.796299644174108	-0.374291299864054	0.70938220818787	0.935676988662985	0.747782035166477	0.460052047593468	0.999967035301411	2.26629887741136	0.0261117852486845	0.0498187740001746	1.64862459900741	0.103590029269848	0.147591228577753	-1.21180844052889	0.232202804603897	0.850407113694031
Coxiella burnetii	0.628935109704607	0.53016449209715	0.643655361965042	0.164916828923745	0.869220738320342	0.898148804639385	-0.512536547329983	0.609761969012072	0.880045968259957	-1.0364149522423	0.303454307247517	0.857371203605097	-1.46893197900063	0.147256289931779	0.70800212754397	-0.723899891921965	0.474386455951553	0.999967035301411	1.39862955427298	0.167290930984712	0.212380766197586	1.25790045440856	0.213337252433875	0.262329302882185	-0.169409731508629	0.866268845124016	0.974048602306146
Coxiella endosymbiont of Amblyomma sculptum	2.90631888446756	0.00414570664896748	0.0239757629311377	1.89986879565695	0.0595506586774318	0.125330801671483	-1.16993476653395	0.24568306949486	0.735215336877067	1.76667554556062	0.0819401873106903	0.688860986250311	0.441869770879011	0.660506244934958	0.924918005245453	-1.21192479953113	0.234414148160968	0.999967035301411	2.66501310893376	0.00931321436701832	0.0244279591561528	2.45104898475861	0.0166742782950292	0.0401817214944861	-0.571670034624886	0.570521964888422	0.90267787752801
Crassaminicella sp. SY095	2.06789183887525	0.0400209464620137	0.103075264335437	3.50824206070296	0.000588166567718835	0.00695538251783252	1.81879811201746	0.072881566041606	0.650396178088843	0.981458364826514	0.329423579109108	0.861837244306738	1.87945723960248	0.0656559318268415	0.603639773299263	0.871851631188445	0.38978400200835	0.999967035301411	1.83319884349228	0.0717209986383903	0.106527341109613	2.88145221670658	0.00547343556525976	0.0209802447391129	1.65757219319864	0.104683032172577	0.848439590404996
Crateriforma conspicua	1.76945038375674	0.078474117732849	0.163723403287978	1.51138546840868	0.1326603972553	0.21950773681005	-0.976100326936206	0.332111526031427	0.770329598693786	-0.455929213346383	0.649545648289705	0.941632966170894	-0.98398731904233	0.328256184579931	0.826030616806189	-1.07000798593888	0.29262054114053	0.999967035301411	3.40438531001692	0.00103294514518569	0.00698431766051348	3.51161468036792	0.000773231709495994	0.00776341411283161	-0.406060879692155	0.686711601003822	0.927240795946378
Crenobacter cavernae	2.13411565173308	0.034269539205359	0.0933427866548603	1.9701289858566	0.0507451606011414	0.112277708049819	-0.716342196083216	0.47597555561974	0.822869968701034	0.179542303382643	0.858030941754867	0.974338981816259	0.654852374019147	0.515257261946218	0.883597445734054	-0.0302430900015745	0.976061023348518	0.999967035301411	3.28386520112669	0.00150699604776556	0.00850343556698578	2.76940031056476	0.00716338143233548	0.0245009686159511	-0.786281718733156	0.436014311718397	0.866524835304308
Crinalium epipsammum	0.617682206185418	0.537528858143464	0.650079274385033	2.15656342681394	0.0326041873772617	0.0837837616683513	1.48462293666989	0.141779717111588	0.684292378409106	0.629166014520353	0.531078828379719	0.921186731768259	1.77381050353257	0.0808788429757274	0.628713639564014	0.956857590177273	0.345812771552456	0.999967035301411	0.29055232552615	0.772377332294766	0.798080165996339	1.34780877483988	0.181977057520639	0.229519897588196	1.14569368367999	0.258258252039226	0.850407113694031
Croceibacter atlanticus	0.988425593144714	0.32429117113427	0.450584705236082	1.8352587658615	0.0684774243728291	0.138218660940575	1.17154078058803	0.245041263601443	0.734853358416878	-0.336395179158069	0.73763567959193	0.958238453532265	0.74930707497497	0.457173239735408	0.870512077746957	0.775299519384579	0.443854649995662	0.999967035301411	1.24316200729976	0.218429485407577	0.265303994732368	1.54432863507503	0.127616436025754	0.174487614128202	0.87700505201891	0.385357487801322	0.858619191800482
Croceicoccus marinus	0.163759830432783	0.870097645851825	0.910220725700065	0.599456050520152	0.549801256988291	0.63730400436486	-0.119299862944251	0.905352581322709	0.978356566686893	-0.826857704969912	0.410969230769331	0.883683727968362	-0.103481953557382	0.917924476317138	0.981740014540785	0.00696006458951228	0.9944899271427	0.999967035301411	1.93193627698904	0.0572442901353265	0.0894975427769746	1.68830501831192	0.0957235472280079	0.138781257928223	-0.150103251270311	0.881385038950469	0.976639594403444
Croceicoccus naphthovorans	2.12144338472268	0.0353896946440944	0.0952522628725794	2.78363344986273	0.00617097316009093	0.0292148797476877	0.379675776970534	0.705244984566135	0.916472205802801	0.664744814948077	0.50861064163554	0.910099240676847	0.520311116471501	0.605155482327311	0.903417734958205	-0.534479794082058	0.596703932544122	0.999967035301411	2.32706325429464	0.022436824795903	0.0446967283926984	3.44356300035925	0.000977648330673857	0.00869047694853958	0.82484261836525	0.41401340427568	0.862018204330441
Crocosphaera subtropica	2.85928225646258	0.00474885779267975	0.0260554310086022	3.39676580535933	0.000877049813814772	0.00871281179132568	0.718922088686675	0.474393601644937	0.822869968701034	1.44288295432858	0.15269080526394	0.784836972036324	1.12852931617241	0.263272387715425	0.797927850633922	-0.0914461641575121	0.927708142803013	0.999967035301411	3.29842776767674	0.00144543773258624	0.00826516761081718	4.11690328123895	0.000101529440843807	0.00320289263131672	0.916403391611021	0.364566514946003	0.853998895817929
Cronobacter condimenti	0.0198573065207394	0.984178242285913	0.990729025870001	2.31957476897204	0.0215695072444805	0.0641430290341479	1.7332348328029	0.0871095708317939	0.658891444371391	-0.739065881720445	0.462012375810444	0.895477240305225	2.26948563571782	0.0264862270043941	0.475707308785413	2.60430485975702	0.0138468213059223	0.816882224469894	1.32005699271989	0.191669249773213	0.237471620650807	1.99339272785478	0.0508489741041834	0.0872105088487646	0.133835769024708	0.894156878663682	0.977714721938372
Cronobacter dublinensis	1.03537813610345	0.302014312068851	0.428537348975606	1.42962812780232	0.15484181917985	0.246099751501747	-0.245234481935662	0.80693586627106	0.949999903565887	-0.668530679369286	0.506162349683387	0.910099240676847	0.692283820852706	0.491586596298151	0.878726968431224	0.843588312632646	0.405161619188292	0.999967035301411	2.45665233649353	0.0161731207534502	0.0355437742774519	2.17107275559175	0.0334044367039935	0.0639046368740003	-1.03294514691618	0.307404405576259	0.850623409886236
Cronobacter malonaticus	-0.955862930659353	0.340374857165123	0.4665359941119	-0.781484325824838	0.435832943939491	0.537227656335261	-0.22681871974884	0.821173693111833	0.953214314270445	-1.7955789309676	0.0766755912011395	0.686629191864374	-1.25204468131914	0.215345911467141	0.774008543095331	0.461294930116042	0.647707339778213	0.999967035301411	0.649978377258317	0.518331647731635	0.561029658830073	0.326744996550498	0.744821405202526	0.770323291796732	-0.541442013048434	0.590997435342319	0.906725727786953
Cronobacter muytjensii	1.53574606656591	0.126366611570816	0.229749959800653	1.35313952889052	0.178165181404899	0.273094891960406	-0.694662224946583	0.489385269386135	0.830028479477612	0.0894131302812232	0.928983237490476	0.986837610278319	0.853117576240152	0.397390234234034	0.86310860565563	0.753459525196426	0.456682040953618	0.999967035301411	1.92337560177462	0.0586665347426485	0.0910806145529721	1.35631598912404	0.179438967623936	0.227076908482203	-1.37026608118906	0.17771580801279	0.848439590404996
Cronobacter sakazakii	0.919255205709932	0.359302612594231	0.485534626987293	2.18345431392217	0.0305380088708169	0.0799106653973637	0.778967534890328	0.438417626045115	0.80508441138791	0.0589480857729127	0.953176813760652	0.992836288066615	1.22664527258779	0.224603834091632	0.776818985613747	0.925669729930872	0.36154642160693	0.999967035301411	1.66266687736571	0.100198689064115	0.13940032886567	2.40337892227053	0.0188215663725107	0.0430132596662788	0.243477614623712	0.80879327680993	0.960998500679152
Cronobacter turicensis	-0.701160624586791	0.484162921227899	0.601067124454916	0.687231089497576	0.493106230269394	0.585866701119558	1.56946443064697	0.120694131213565	0.672836490757267	-1.18680974983131	0.238400364322368	0.837565881734337	0.416062929814331	0.67903489596182	0.929548070678602	1.41375163721609	0.167090119081081	0.999967035301411	-0.0780420210807463	0.937985102474146	0.947967435326142	0.631932124281393	0.529439799517998	0.569724376712688	0.944645131236198	0.350118045595488	0.853998895817929
Cronobacter universalis	0.465796103498968	0.641913382113167	0.736902946170402	1.325056857376	0.187306809573965	0.282817508180413	0.326736410062217	0.744765403520112	0.929379336220192	-0.900123042789675	0.370648072197957	0.876206662148704	-0.661225322796314	0.511180900061999	0.881851813690632	-0.245719337969331	0.807468702909835	0.999967035301411	1.56388051453488	0.121913635053907	0.164305524643457	2.53590784524493	0.0133941852538051	0.0352216016641503	0.566656187064475	0.573893874273116	0.903854393088688
Cryobacterium arcticum	0.972272982748661	0.332296215640557	0.458629840211129	1.62624747014196	0.105996968947109	0.187323101242617	0.184081000509721	0.854440193285668	0.965091514150038	-0.895077521570498	0.373596367513786	0.876206662148704	0.227006649556465	0.821141823536629	0.96468109389486	0.941182241090421	0.353662740050984	0.999967035301411	2.2818855938188	0.0252640014962136	0.0487149672273772	2.43173324248288	0.0175982557661871	0.0414805367041848	-0.250111169509071	0.803692492088609	0.960217024392939
Cryobacterium sp. GCJ02	1.61941860339589	0.107348335627514	0.204657586892613	1.83236640812364	0.0692711025821676	0.139042538155178	0.16744245550518	0.86746666799355	0.967177480583381	-0.207891035114221	0.835998734881066	0.972403296471082	1.53257017691124	0.132853740410844	0.691931739907776	1.94943184653433	0.0600538267242088	0.999967035301411	2.44882862226316	0.0165853679052085	0.0361779728481745	1.66939346826831	0.0994894088147102	0.143069116220481	-1.02411429017465	0.311508399037222	0.853825485348571
Cryobacterium sp. LW097	2.4659706444623	0.0146502691530698	0.0530293117380915	1.64305920455389	0.102639114074014	0.183185581180044	-1.64693037620209	0.10370142264693	0.66788956040809	0.662325296768109	0.509881652591229	0.910099240676847	0.33299013095195	0.740645646392988	0.944803420392983	-0.71570406751874	0.479364353687154	0.999967035301411	2.98323599206133	0.00383244525282828	0.0139926862191794	2.43365226322167	0.0175626322081529	0.0414669115602861	-1.48639521327675	0.144470610005499	0.848439590404996
Cryptobacterium curtum	2.56667437671917	0.0113278740541348	0.0444949286168774	1.62805162900339	0.106329481202898	0.187675135915817	-1.26204843455308	0.210790683941068	0.719198662581005	2.88020421709339	0.00550967796927563	0.318669184390431	1.41405392059644	0.163432679109282	0.72960548633686	-2.02755703819589	0.0510016892049083	0.999967035301411	1.65201778370909	0.102367555578525	0.141814275649413	1.34099151158622	0.184399284746693	0.232138442723017	-0.384230347313844	0.702701336392498	0.931783679712662
Cryptococcus gattii VGI	1.88436007715905	0.0611463325798695	0.136706080643168	1.12118422781809	0.263991082176422	0.367827133300715	-1.23121921782685	0.222037375567372	0.729363908630883	0.470137193451153	0.639624212876083	0.941026241365446	0.0363591858371808	0.971110626822557	0.99380740495635	-1.24433616274333	0.222413217582798	0.999967035301411	1.91969784843407	0.0587872125184585	0.0912424817586127	1.35942911688813	0.178365523068095	0.22597574132949	-0.767934599874096	0.446722851526243	0.866663063989223
