p-variable	slope	adjusted.p-variable
Aminomonas	0.380226736642962	0.00154749621337068	0.666641930315024
Ammonifex	0.862145659964516	0.000314609355616631	0.907314903162976
Amphibacillus	0.255422255118215	0.00142198929746495	0.666641930315024
Amycolatopsis	0.384177264032173	0.0013733404542269	0.666641930315024
Anabaena	0.826271915502186	0.000272512253172146	0.886509803535572
Anabaenopsis	0.0673939922077971	0.00288946318260598	0.666641930315024
Anaerobutyricum	0.556980391027719	0.00124806969677501	0.725907829372333
Anaerococcus	0.232692506814295	0.00152363296624854	0.666641930315024
Anaerocolumna	0.138545379596075	0.00142881609311976	0.666641930315024
Anaerohalosphaera	0.248704343215983	0.00179584423585325	0.666641930315024
Anaerolinea	0.795151804587054	0.00037007098878159	0.866538303426128
Anaeromyxobacter	0.362477982826276	0.00153588660997801	0.666641930315024
Anaerostipes	0.090278397317475	0.00336427232028262	0.666641930315024
Anaerotignum	0.153123131739878	0.0018989159284964	0.666641930315024
Anaplasma	0.115763873802193	0.00263842586337607	0.666641930315024
Ancylobacter	0.383732079381706	0.00150664549832056	0.666641930315024
Aneurinibacillus	0.263421316186664	0.00128221010627966	0.666641930315024
Anoxybacillus	0.159804405714357	0.00165182765843225	0.666641930315024
Anoxybacter	0.631281006771351	0.000584310847488751	0.760739358159969
Anseongella	0.941713144696177	9.3868230333599e-05	0.956670103622323
Antarcticibacterium	0.606063813629652	0.000614885194857615	0.749456992775505
Antarctobacter	0.277180837940055	0.00166983052403916	0.666641930315024
Apibacter	0.43166348463227	0.00133376653981328	0.670893808358378
Aquabacterium	0.713229842922566	0.000533034558793682	0.814070850226649
Aquaspirillum	0.159608514396805	0.00250640391329366	0.666641930315024
Aquicella	0.0285558465336969	0.00299111778588735	0.666641930315024
Aquifex	0.0481669434510254	0.00370284380631508	0.666641930315024
Aquiflexum	0.111873091830826	0.00193446470906753	0.666641930315024
Aquimarina	0.980492297470707	3.55701946697103e-05	0.986523783038452
Aquisphaera	0.255616081274193	0.00184945406857443	0.666641930315024
Aquitalea	0.294798348823048	0.00127058213285305	0.666641930315024
Arabia	0.98289781367206	4.90313393505969e-05	0.988246108909695
Arachidicoccus	0.762800894580791	0.000361559229994831	0.842937979599403
Arcanobacterium	0.24087753534791	0.00209623919447499	0.666641930315024
Archaeoglobus	0.246127254801017	0.00168071989475855	0.666641930315024
Archangium	0.208722916903057	0.00202634854141654	0.666641930315024
Arcobacter	0.310850252477821	0.00126167171187227	0.666641930315024
Arcticibacterium	0.213275946277658	0.00147969832887026	0.666641930315024
Arenibacter	0.193347950195745	0.00177419717375138	0.666641930315024
