p-variable	slope	adjusted.p-variable
Brevibacterium	0.226023082089349	0.0295017531843341	0.539803874665562
Brevirhabdus	0.00702271733478197	0.0830106866032842	0.438891405126555
Brevundimonas	0.066868704656044	0.043603489654918	0.466795234142538
Brochothrix	0.692413898302784	0.00949635087764239	0.861304117752409
Brucella	0.0777640365569155	0.0525040926069403	0.466795234142538
Buchnera	0.964007036682486	-0.00102053461792187	0.983703540093222
Burkholderia	0.152150080848434	0.0349047904369172	0.492779965441351
Buttiauxella	0.685739528583885	0.0122176029138507	0.857432207545113
Butyricimonas	0.213399838407712	0.054453548207315	0.535131958601448
Butyrivibrio	0.22001476518147	0.0249903068312853	0.539803874665562
Bythopirellula	0.398798059847309	0.0287498184514078	0.669059574024607
Caballeronia	0.110496535381564	0.0453206525524517	0.475753643883477
Caldanaerobacter	0.93202331061944	-0.00215151328045365	0.972651336555383
Caldicellulosiruptor	0.588529572523901	0.0116097094934463	0.798019189001872
Caldilinea	0.468844909479468	0.0223172308309721	0.716463189947729
Caldimicrobium	0.252883501546052	0.0284216658293597	0.55043823556823
Caldisphaera	0.744439954323644	0.012344683190667	0.882716576793105
Calditerrivibrio	0.681230657818978	0.0119805290854532	0.85372010848
Caldithrix	0.453257253517075	0.0200713261417675	0.707098323263505
Caloramator	0.750470520310819	0.0079960367709702	0.88375861363665
Caloranaerobacter	0.169979073798302	0.0344033967575928	0.501650274820874
Calothrix	0.12721941567817	0.0291815561742635	0.488604822800915
Caminibacter	0.416195385808142	0.0202991936559278	0.68494777692285
Campylobacter	0.487930183232807	0.0221742470749356	0.727085927165017
Candida	0.417820958290334	-0.0215837825959831	0.68494777692285
Candidatus Accumulibacter	0.0209922082631665	0.0633825899603548	0.438891405126555
Candidatus Amoebophilus	0.933464541877566	-0.00276761921664761	0.972651336555383
Candidatus Aquiluna	0.462653608887125	0.0231961489694383	0.71042747144902
Candidatus Arthromitus	0.734113878437126	0.0084807793964653	0.876610753976036
Candidatus Atelocyanobacterium	0.54320108477021	-0.0216311898351865	0.766194575040593
Candidatus Azobacteroides	0.697698337634152	-0.011488270147432	0.863082991929625
Candidatus Bipolaricaulis	0.0805511438595108	0.0597835506070213	0.466795234142538
Candidatus Blochmannia	0.85609523859911	-0.00465966531402879	0.937869816726165
Candidatus Cardinium	0.599751815097374	0.0142447028299197	0.806687271163187
Candidatus Carsonella	0.385378798263451	0.0342270174066617	0.657367947058867
Candidatus Cloacimonas	0.432720075059665	0.0239355205324743	0.692378329753662
Candidatus Cyclonatronum	0.45449204181419	0.0245873631976897	0.707169139852658
Candidatus Cytomitobacter	0.0718024240863213	0.0644407271937651	0.466795234142538
Candidatus Deianiraea	0.174765735061881	-0.0402243355156622	0.506086433917308
Candidatus Desulforudis	0.416826026340644	0.0254438361150735	0.68494777692285
Candidatus Endolissoclinum	0.835668928685203	-0.006657315431169	0.925244626100861
Candidatus Fukatsuia	0.924849325681473	0.00320348281888466	0.969750585503335
Candidatus Gullanella	0.785069148601129	-0.00720279609606231	0.90208849842383
Candidatus Hamiltonella	0.312355998163168	0.0299216569851594	0.60547148044252
Candidatus Hepatoplasma	0.94556312650248	-0.00236580125004084	0.976469490221554
Candidatus Ishikawaella	0.600295692956954	-0.0195440122564494	0.806687271163187
Candidatus Izimaplasma	0.722906108106707	-0.0112613082447062	0.875795375143098
Candidatus Kinetoplastibacterium	0.70522602675585	0.011010227711466	0.863544353917602
Candidatus Koribacter	0.0656300678805784	0.068575444301217	0.466795234142538
Candidatus Kuenenia	0.696845956931119	0.0100055986672617	0.863082991929625
Candidatus Methanomethylophilus	0.1696154907771	0.0539077189823499	0.501650274820874
Candidatus Methanoplasma	0.734286698910774	-0.0105924320823806	0.876610753976036
Candidatus Methylopumilus	0.982568586007661	-0.000524276583341138	0.993320096371271
Candidatus Methylospira	0.0116228736505605	0.063799944514981	0.438891405126555
Candidatus Midichloria	0.5822731957153	0.0180063670323047	0.795008476580086
Candidatus Nanopelagicus	0.872720711562877	-0.00487027097369202	0.944565606123522
Candidatus Nardonella	0.422406787845558	-0.0261566634523384	0.687340986484504
Candidatus Nesciobacter	0.221364971593141	0.0466894911999442	0.539803874665562
Candidatus Nitrosocosmicus	0.192502130886048	0.043095426814983	0.517084723011856
Candidatus Nitrosoglobus	0.844701808140968	-0.00582176312247697	0.929525219656061
Candidatus Nitrosomarinus	0.676466623485289	0.013041767367787	0.85083741323403
Candidatus Nitrosopelagicus	0.425322747945964	0.0272837631809839	0.688182225862582
Candidatus Nitrosotalea	0.920768977624644	0.00295066211687957	0.967913280524515
Candidatus Nitrosotenuis	0.0709333648364337	0.0638971296331533	0.466795234142538
Candidatus Paracaedibacter	0.877587810386953	0.00503672946203943	0.945193229960427
Candidatus Pelagibacter	0.998986463858415	4.10635549461482e-05	0.999129470232655
Candidatus Phaeomarinobacter	0.038953813774836	0.0671947208289225	0.450956830992582
Candidatus Phycorickettsia	0.22892631691958	0.0432864131151582	0.539803874665562
Candidatus Phytoplasma	0.989107541908337	0.000333713161522315	0.997004407804735
Candidatus Planktophila	0.536071238823565	0.0147022876619334	0.762677378938951
Candidatus Promineofilum	0.0978513175833072	0.0666121790987515	0.466795234142538
Candidatus Protochlamydia	0.618988623011177	0.0143386416325125	0.814381392458535
Candidatus Puniceispirillum	0.226949145307025	0.0382635597604505	0.539803874665562
Candidatus Riesia	0.764115851131718	-0.00977964445723504	0.887997666269775
Candidatus Ruthia	0.181581092749918	0.0517107213332682	0.512107746198298
Candidatus Saccharimonas	0.203605761945823	0.0388571388102596	0.528656117859798
Candidatus Sneabacter	0.0237365376889393	0.0790010908691002	0.438891405126555
Candidatus Solibacter	0.300159036579857	0.0281135182938132	0.592128680702612
Candidatus Sulcia	0.829706199234602	-0.00799567253404198	0.923972956720769
Candidatus Symbiobacter	0.0237269422972588	0.0792429784723741	0.438891405126555
Candidatus Syntrophocurvum	0.601583090653257	0.0150692391381013	0.806800548190618
Candidatus Tachikawaea	0.222560125939036	-0.0428296991605165	0.539803874665562
Candidatus Thioglobus	0.618216978679794	0.0156820644927525	0.81401016274307
Capnocytophaga	0.758915059220929	0.00584377762403499	0.884350859741685
Caproiciproducens	0.119839951990352	0.0427005944671832	0.478849425044096
Carboxydocella	0.570859993783461	0.0140009507015841	0.786528723829242
Carboxydothermus	0.483058541031215	0.0180972077526598	0.724034917554375
Cardiobacterium	0.369707153069391	0.0248476449982414	0.649232307871591
Carnobacterium	0.809178113395016	-0.00598581174730226	0.916040301276999
Casimicrobium	0.0221282617590168	0.0741201864814725	0.438891405126555
Castellaniella	0.213319217336074	0.0405100003025179	0.535131958601448
Catenovulum	0.729069560273985	0.00862167606258732	0.876282032492618
Catenulispora	0.0501878611923324	0.068763798988645	0.450956830992582
Caulobacter	0.0189126922535449	0.0742922317365288	0.438891405126555
Cedecea	0.16069033532407	0.0340039255878827	0.492779965441351
Celeribacter	0.0245442031612527	0.0565294012831143	0.438891405126555
Cellulomonas	0.156624703774082	0.0426563676222146	0.492779965441351
Cellulophaga	0.934312280808913	-0.00192254988312632	0.972718472797514
Cellulosilyticum	0.67509349245799	0.0115166820405411	0.849871671428946
Cellulosimicrobium	0.29308949224815	0.0311490208836076	0.588587239499117
Cellvibrio	0.179741890541015	0.0277880743720874	0.512107746198298
Cercospora	0.638541842795037	0.0108580672052807	0.828405951810717
Cetia	0.37194150135489	0.0253786298220627	0.650053201581516
Chamaesiphon	0.126433755495377	0.0376897134009694	0.487840685356872
Changchengzhania	0.948439909432729	0.00190879663190958	0.977233933944627
Chania	0.608451714619221	-0.0131889161759161	0.808286367306081
Chelativorans	0.0639776497841216	0.0507278780253824	0.466795234142538
Chelatococcus	0.0349294938875659	0.0722785461107478	0.450956830992582
Chitinolyticbacter	0.120653687416387	0.0481891149146985	0.478849425044096
Chitinophaga	0.844392596749525	0.00367433215385518	0.929525219656061
Chlamydia	0.239019627836739	-0.0260400534579201	0.543761478922703
Chloracidobacterium	0.215050365650692	0.0355095572481384	0.535131958601448
Chlorobaculum	0.11491811260321	0.0420817306879924	0.477706608159433
Chlorobium	0.169292212257304	0.0312335233783523	0.501650274820874
Chloroflexus	0.240430233814823	0.0308838174161232	0.544622906075648
Chloroherpeton	0.986997686276036	0.000388251145497238	0.996586006239859
Chondrocystis	0.351181289224659	-0.0251104505189229	0.636785104626164
Chondromyces	0.046284693690791	0.0610663615814455	0.450956830992582
Christensenella	0.823892448523248	0.00719965146626335	0.923890037118584
Chromobacterium	0.0981780726877495	0.043829006841421	0.466795234142538
Chromohalobacter	0.436759001057809	0.0254565411427271	0.692402496433876
Chroococcidiopsis	0.647619879664747	-0.0141054869234989	0.832091691251331
Chryseobacterium	0.977831149417101	0.000512604735683059	0.989734145758149
Chryseolinea	0.0495469872197538	0.0572820537163687	0.450956830992582
Chthonomonas	0.376166772660715	0.0239336145369581	0.652310055197881
Citricoccus	0.0874909563390052	0.0663961575121765	0.466795234142538
Citrobacter	0.951503733318404	-0.00260032105724411	0.977967063355072
Citromicrobium	0.0815694922691243	0.0623119205601237	0.466795234142538
Clavibacter	0.473316268172229	0.021424493767646	0.719247596165007
Cloacibacillus	0.133885209887678	0.0515559283249383	0.490042446189621
Cloacibacterium	0.479767746441396	0.0219210409741891	0.723348832576646
Clostridioides	0.586870871863567	0.0103951633129698	0.797358055481301
Clostridium	0.613270232020733	0.0108076433381841	0.811997130454203
Cnuibacter	0.144077872559814	0.0590419102319852	0.490307204236681
Cobetia	0.0342082453648607	0.063007135454822	0.450956830992582
Cohaesibacter	0.0229637892542696	0.0606716328566901	0.438891405126555
Cohnella	0.559416844382416	0.0128866981101501	0.775905097754761
Colletotrichum	0.067252293337876	0.0493297589019775	0.466795234142538
Collimonas	0.266210663994094	0.0254604490041145	0.56487825551723
Collinsella	0.530490959050817	0.045444137744292	0.760522814570266
Colwellia	0.977467946438442	-0.000580241262109445	0.989734145758149
Comamonas	0.0411148558657437	0.0599292783129246	0.450956830992582
Commensalibacter	0.0605042484947497	0.0484495259175773	0.465826690957263
Conexibacter	0.160086714579435	0.0458423094862937	0.492779965441351
Confluentimicrobium	0.262729120064013	0.0370592166510302	0.560871022678375
Congregibacter	0.738032444382268	0.0106244550483288	0.877413120470507
Coprothermobacter	0.00851948582554926	0.0940087043643801	0.438891405126555
Coraliomargarita	0.259899194350418	0.0342865736484256	0.558413902073314
Corallococcus	0.0673618913122583	0.0537645819193729	0.466795234142538
Coriobacterium	0.780301508110802	0.0106381750056419	0.900623413629103
Corynebacterium	0.284670056594837	0.0258473548850992	0.58015478445737
Coxiella	0.992124232464482	0.000254354504617066	0.998126193943396
Crassaminicella	0.694207825309302	-0.00957715893979976	0.862830802308946
Crateriforma	0.236353303178166	0.029789375663366	0.541229371637878
Crenobacter	0.139078594747285	0.0506433505441686	0.490307204236681
Crinalium	0.597814519274914	0.0127451394697233	0.804992344578285
Croceibacter	0.91429701764053	0.0037981386453963	0.963499682272586
Croceicoccus	0.288986978007686	0.0280916211260732	0.584303243427672
Crocosphaera	0.690207901155331	0.0118392520805948	0.860386545620459
Cronobacter	0.17498478623118	0.0346567227098382	0.506086433917308
Cryobacterium	0.524080373113638	0.020543437060365	0.755238873906395
Cryptobacterium	0.523003632631261	-0.0306744854896348	0.755238873906395
Cryptococcus	0.453831910804693	0.0163331621516745	0.707169139852658
Cuniculiplasma	0.325956919046797	0.0313862509670194	0.613399943191329
Cupriavidus	0.12510741859448	0.0402006496323339	0.48692915045002
Curtobacterium	0.697861953698564	0.011837976872323	0.863082991929625
Curvibacter	0.579999854382973	-0.0154837621297382	0.793859882994967
Cutibacterium	0.684515107598878	0.0134066239833078	0.856545239982645
Cyanobacterium	0.513689877705966	0.0164389488306058	0.748044016309125
Cyanobium	0.191588193739316	0.0387996445188286	0.515877141730063
Cyanothece	0.301488031089814	0.0249089023205569	0.593752508116142
Cyclobacterium	0.589756814962899	0.0123779174905028	0.798019189001872
Cycloclasticus	0.501524488554208	0.0194037108992563	0.737595394665511
Cylindrospermum	0.0726329774113678	0.046636053412001	0.466795234142538
Cystobacter	0.148473398930053	0.0440776416641084	0.492779965441351
Dactylococcopsis	0.903351263102107	-0.00404818104364519	0.958954158080495
Debaryomyces	0.830671536642705	0.00633847405947546	0.923972956720769
Dechloromonas	0.946767138663788	0.00177622100164051	0.976469490221554
Deferribacter	0.0924924745760153	0.0524551089708356	0.466795234142538
Defluviimonas	0.352879433697088	0.0319013012408399	0.637471571735497
Defluviitoga	0.103161954882199	0.0425050601257273	0.475753643883477
Dehalobacter	0.357325292809358	0.0184265676759771	0.640350840166924
Dehalobacterium	0.733679748874795	0.00853574811473561	0.876610753976036
Dehalococcoides	0.725147178039707	-0.0101050705933868	0.875910704615461
Dehalogenimonas	0.131728248036097	0.0494359815178535	0.490042446189621
Deinococcus	0.101078511503133	0.0464236336016758	0.470850321091625
Delftia	0.172200993875311	0.0444623769096368	0.503286911800776
Denitratisoma	0.109885809172328	0.0506346607385836	0.475753643883477
Denitrobacterium	0.556382502360766	0.0227825069101088	0.774928058145691
Denitrovibrio	0.574272656116023	0.0158735279364855	0.788576198360011
Dermabacter	0.135346409218412	0.0413651324653025	0.490042446189621
Dermacoccus	0.314380587273731	0.0339240940120937	0.60547148044252
Dermatophilus	0.637578939583449	0.0154750876411562	0.828405951810717
Desulfallas	0.157494410397539	0.0332415521593629	0.492779965441351
Desulfarculus	0.261877607177429	0.037218845931429	0.559771800431959
Desulfatibacillum	0.149630269529721	0.0343153688944075	0.492779965441351
Desulfitobacterium	0.314675671184716	0.0195211673689535	0.60547148044252
Desulfobacca	0.326383519720426	0.029963126070006	0.613399943191329
Desulfobacter	0.0551872544960251	0.0436538904559837	0.45762929346898
Desulfobacterium	0.0902792906107676	0.0448721245486398	0.466795234142538
Desulfobacula	0.501828671018921	0.0158453345231188	0.737595394665511
Desulfobulbus	0.0508995586190457	0.0653029911863883	0.450956830992582
Desulfocapsa	0.615103069830342	-0.0141409174303754	0.813129097875882
Desulfococcus	0.380743105632899	0.0234598182508773	0.65566283373586
Desulfocurvibacter	0.157747286259226	0.0457520170560143	0.492779965441351
Desulfofarcimen	0.966683395919299	-0.00103452938652643	0.983703540093222
Desulfoglaeba	0.335043846216332	0.0299803595221513	0.620524245398059
Desulfohalobium	0.349942015423034	0.0283735914700581	0.635320493066054
Desulfomicrobium	0.0660657438792411	0.0493280545941695	0.466795234142538
Desulfomonile	0.306294221854387	0.0338102622321375	0.599961473432092
Desulfosarcina	0.219920870532874	0.0337623119817831	0.539803874665562
Desulfosporosinus	0.256505503908818	0.0210973680188604	0.554705660598654
Desulfotalea	0.0990852180711461	0.0388976519504025	0.466795234142538
Desulfotomaculum	0.70513130088988	0.00796027409692578	0.863544353917602
Desulfovibrio	0.226444648954866	0.0589850375117882	0.539803874665562
Desulfurispirillum	0.138544898992509	0.0410966305274561	0.490307204236681
Desulfurivibrio	0.228806503564011	0.0332198202977355	0.539803874665562
Desulfurobacterium	0.56901083022332	0.0172342311612301	0.785282166523967
Desulfurococcus	0.174693582288196	0.0388454614092964	0.506086433917308
Desulfuromonas	0.123517250501065	0.0397783654723377	0.483315735490051
Devosia	0.23435862748559	0.0318539057316541	0.539803874665562
Devriesea	0.874408970510604	-0.00430836788420699	0.944565606123522
Dialister	0.719746576283312	-0.0126401838314013	0.873040522508495
Diaminobutyricimonas	0.0758106069657127	0.0563243938451658	0.466795234142538
Diaphorobacter	0.229434392085351	0.0272837297312997	0.539803874665562
Dichelobacter	0.00134723017841208	0.122154043292	0.438891405126555
Dickeya	0.322764635251878	0.0194119598759412	0.611237297398319
Dictyoglomus	0.830196959531864	0.00554884991382523	0.923972956720769
Dietzia	0.259119975925541	0.0318554504310895	0.558182020678984
Dinoroseobacter	0.232682844883939	0.0337053160763217	0.539803874665562
Dokdonella	0.283307230842983	0.0405329248185576	0.579353222093302
Dokdonia	0.882463486306391	0.00339911352864121	0.948440200565073
Dolichospermum	0.14761467413552	0.0339698954306728	0.492779965441351
