p-variable	slope	adjusted.p-variable
Aeromicrobium	0.0213850071529969	3.14722306743972	0.0717001348698261
Aeromonas	0.0347700427523854	2.38691641844434	0.0978385466957985
Aerosticca	0.000405142506209141	5.37461089889213	0.00967687599687327
Afipia	0.0067286607690666	4.4857817581921	0.0374602140570742
Agarilytica	0.0290811408506885	-2.72076068406503	0.0882517102822901
Agarivorans	0.768347447892952	0.368736735766818	0.856983102512394
Aggregatibacter	0.817870622191543	-0.213658425213084	0.887273455419253
Agrobacterium	0.0409108659044697	2.03615495982911	0.108855631998613
Agrococcus	0.00643222852597301	4.55541000956018	0.0366328631462093
Agromyces	0.0426222782245805	2.26245164174538	0.11215324159411
Ahniella	0.465467478117282	0.865826255231573	0.618268702962492
Akkermansia	0.147296494555812	4.48150823214011	0.281036120930141
Alcaligenes	0.00865460634481659	2.84951661488161	0.0432210521063964
Alcanivorax	0.00892223966072274	3.03181309022231	0.044028737554249
Algibacter	0.559521715252345	-0.699555395015779	0.700666123843863
Algoriphagus	0.26783904322306	0.712513360233681	0.42461041837936
Alicycliphilus	0.38282568142243	1.35625190014765	0.541359785889032
Alicyclobacillus	0.00268476982305385	3.64149653012033	0.0232540219569716
Alienimonas	0.017222535859485	2.99417542324936	0.0636153696011553
Aliiarcobacter	0.374629008621389	-1.36654352741404	0.533854362756959
Aliivibrio	0.237760074237573	-1.20589703832762	0.391868189749339
Alistipes	0.0127633550687885	6.90091151956911	0.0534646334493583
Alkalilimnicola	0.000212921148639527	6.25701311599814	0.00967687599687327
Alkaliphilus	0.555002432588238	-0.529904495737656	0.697633443230718
Alkalitalea	0.991728960695979	-0.0120371981022177	0.995320013058185
Alloactinosynnema	0.132808372803969	2.06405015601493	0.262616318636148
Allochromatium	0.00320050295021963	3.8946629687073	0.0259631044205622
Allofrancisella	0.977705637851434	0.0428124232484994	0.985221204053824
Allokutzneria	0.043020424923711	2.70170837613805	0.112734757518189
Alloprevotella	0.00159401990206526	3.94475500099659	0.0173680999868192
Allopseudarcicella	0.792663590851704	0.298378390605569	0.876954084094156
Altererythrobacter	0.0109284959492954	3.24999018312778	0.0489867621662486
Alteromonas	0.684170145659994	-0.344857203867665	0.797200824868588
Aminipila	0.292728144066112	1.11544555396475	0.45196009681343
Aminobacter	0.00481008948478369	3.50883227653778	0.0328673348302483
Aminobacterium	0.0577732084090474	2.24046399971703	0.13986317672896
Aminomonas	0.000536215771655779	5.53817710996943	0.0110796637233596
Ammonifex	0.000174215055758271	5.06948632409461	0.00967687599687327
Amphibacillus	0.568001226447747	-0.557853268121608	0.707291304391635
Amycolatopsis	0.00284310035302338	4.07119840280797	0.023879171146858
Anabaena	0.607782577974656	-0.633852213044786	0.741557173273553
Anabaenopsis	0.863187391778476	0.236072099551964	0.913736876211079
Anaerobutyricum	0.815421289379319	-0.374417952495882	0.886304316495299
Anaerococcus	0.938882782114525	0.0730186498945902	0.961772805009456
Anaerocolumna	0.16822570739029	-1.15157492251844	0.307090396695997
Anaerohalosphaera	0.196500250640359	1.4323217679068	0.343978859805176
Anaerolinea	0.0455691252836656	2.94262407222505	0.117856073634115
Anaeromyxobacter	0.0279997542431836	3.11955854462457	0.0862398860860092
Anaerostipes	0.806677139885398	-0.445074398476806	0.882568476071985
Anaerotignum	0.414285892507562	-0.773353093921186	0.57269945073988
Anaplasma	0.0647578709317152	2.39191136914312	0.152755091289989
Ancylobacter	0.00519513252142484	3.86043718037203	0.0338804132671745
Aneurinibacillus	0.80028522774958	0.206874610843502	0.881098507632931
Anoxybacillus	0.994084790976845	-0.00717673838868478	0.996748717779613
Anoxybacter	0.719713274595411	-0.33328153737726	0.82260012072314
Anseongella	0.325124378773766	1.12061122212052	0.484481937187072
Antarcticibacterium	0.667425504779811	-0.44383351246666	0.786516107913607
