p-variable	slope	adjusted.p-variable
Barnesiella	0.419751661729038	6.55773992234201e-05	0.99970569121532
Bartonella	0.655753174671956	1.75580348738026e-05	0.99970569121532
Basfia	0.491662616750938	3.48100367664604e-05	0.99970569121532
Basilea	0.794495332387082	1.80539108214835e-05	0.99970569121532
Bdellovibrio	0.675426297301395	1.6455103345514e-05	0.99970569121532
Beggiatoa	0.405266737823802	4.43933322896051e-05	0.99970569121532
Beijerinckia	0.68572476860834	2.63503691096594e-05	0.99970569121532
Belliella	0.457917506898734	3.85795150142883e-05	0.99970569121532
Bergeyella	0.21909200077113	9.51387909652043e-05	0.99970569121532
Bermanella	0.614397319585228	2.97708967353456e-05	0.99970569121532
Bernardetia	0.400586500256832	5.1214270777703e-05	0.99970569121532
Beutenbergia	0.634262308986476	-2.6999837357193e-05	0.99970569121532
Bibersteinia	0.977046591187817	2.01487694600395e-06	0.99970569121532
Bifidobacterium	0.251772571906964	-0.000133341304576863	0.99970569121532
Blastochloris	0.699647028274814	2.15733366965806e-05	0.99970569121532
Blastococcus	0.555729230775464	-3.79512242736196e-05	0.99970569121532
Blastomonas	0.264459216485811	6.4505165712914e-05	0.99970569121532
Blattabacterium	0.501542546713498	3.62028188926839e-05	0.99970569121532
Blautia	0.547596177862815	3.75250972048383e-05	0.99970569121532
Bombella	0.221040507576153	8.37342564964455e-05	0.99970569121532
Bordetella	0.695510265470343	2.03123148590975e-05	0.99970569121532
Borrelia	0.759348667945199	1.85662102612155e-05	0.99970569121532
Borreliella	0.799030842973931	1.45949163873488e-05	0.99970569121532
Bosea	0.936484261254307	3.98339859252264e-06	0.99970569121532
Boseongicola	0.553261060440913	3.98626425271966e-05	0.99970569121532
Botrytis	0.865278785428244	7.06704377871804e-06	0.99970569121532
Brachybacterium	0.960797626841024	-2.73177772548436e-06	0.99970569121532
Brachyspira	0.918647963073443	-5.62637721922489e-06	0.99970569121532
Bradymonas	0.32824273987565	-6.9677690253431e-05	0.99970569121532
Bradyrhizobium	0.899221273809665	6.28317200366821e-06	0.99970569121532
Bremerella	0.857215798103057	9.54551194132448e-06	0.99970569121532
Brenneria	0.682316317334091	1.4915224953359e-05	0.99970569121532
Breoghania	0.448278520049429	4.40729722556008e-05	0.99970569121532
Brevefilum	0.747145426792323	2.17314985193246e-05	0.99970569121532
Brevibacillus	0.861889633491279	-6.82776592588836e-06	0.99970569121532
Brevibacterium	0.872360189100681	-6.97338987948818e-06	0.99970569121532
Brevirhabdus	0.119633975535787	9.54037649518463e-05	0.99970569121532
Brevundimonas	0.689008294203859	2.10300238458631e-05	0.99970569121532
Brochothrix	0.371613535479382	3.85004244816382e-05	0.99970569121532
Brucella	0.848998826990572	9.35688724785702e-06	0.99970569121532
Buchnera	0.942682638023741	3.22384148333512e-06	0.99970569121532
Burkholderia	0.70488566029018	1.85144555539582e-05	0.99970569121532
Buttiauxella	0.444800055590826	-5.28431827853907e-05	0.99970569121532
Butyricimonas	0.681793085045411	3.92660911234957e-05	0.99970569121532
Butyrivibrio	0.855415676858896	8.26643549903671e-06	0.99970569121532
Bythopirellula	0.3721119787768	-6.08190262550072e-05	0.99970569121532
Caballeronia	0.908255766438864	-6.83573642651319e-06	0.99970569121532
Caldanaerobacter	0.879975749684106	7.44728232469452e-06	0.99970569121532
Caldicellulosiruptor	0.797339765215812	-1.09351629666507e-05	0.99970569121532
Caldilinea	0.939041980028151	3.97411809744254e-06	0.99970569121532
Caldimicrobium	0.2826296842328	-4.50859865887268e-05	0.99970569121532
Caldisphaera	0.159517371227619	0.000113116168226534	0.99970569121532
Calditerrivibrio	0.692045360484933	2.09638650365502e-05	0.99970569121532
Caldithrix	0.739681240824592	-1.61825293553143e-05	0.99970569121532
Caloramator	0.99662834509283	2.53414299234089e-07	0.99970569121532
Caloranaerobacter	0.805826261343355	1.25873923905543e-05	0.99970569121532
Calothrix	0.16381763118779	5.95295690988377e-05	0.99970569121532
Caminibacter	0.838838022629187	1.05069597996596e-05	0.99970569121532
Campylobacter	0.706432915279853	2.40517249934671e-05	0.99970569121532
Candida	0.652309653316886	2.51859746971638e-05	0.99970569121532
Candidatus Accumulibacter	0.52078567953936	3.47209632563579e-05	0.99970569121532
Candidatus Amoebophilus	0.717474700666099	-2.15930128193065e-05	0.99970569121532
Candidatus Aquiluna	0.557242202027557	3.78163651722707e-05	0.99970569121532
Candidatus Arthromitus	0.948003411456714	-3.19850543394396e-06	0.99970569121532
Candidatus Atelocyanobacterium	0.5136640030877	-5.06558087679314e-05	0.99970569121532
Candidatus Azobacteroides	0.738797305944853	2.01151225194972e-05	0.99970569121532
Candidatus Bipolaricaulis	0.72645400750819	-2.10365698813701e-05	0.99970569121532
