p-variable	p-treatment	p-interaction	slope	adjusted.p-variable	adjusted.p-treatment	adjusted.p-interaction
Azorhizobium	0.545723589159055	0.926826940278278	0.9514473088501	-3.06398644091184e-05	0.999462281396362	0.999042867165404	0.998399884838947
Azospira	0.414249916748704	0.892786715060694	0.588813388262901	4.05613415083549e-05	0.999462281396362	0.999042867165404	0.998399884838947
Azospirillum	0.721678278900454	0.732910050583076	0.685590268933501	1.716098051939e-05	0.999462281396362	0.999042867165404	0.998399884838947
Azotobacter	0.609011076476781	0.689731946763391	0.553161811350507	2.34027343281465e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bacillus	0.398158701606245	0.953951619056912	0.962980582391981	-3.08583705722451e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bacterioplanes	0.692394881988657	0.877006108186798	0.859755122933801	2.08977837458736e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bacteriovorax	0.428606607683598	0.868557261797812	0.988259767809499	-4.29354362968471e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bacteroides	0.672843940673681	0.405297805359073	0.433532127988833	3.86541676753715e-05	0.999462281396362	0.999042867165404	0.998399884838947
Baekduia	0.402593773675071	0.507118952916926	0.84354032773218	4.94011065530037e-05	0.999462281396362	0.999042867165404	0.998399884838947
Barnesiella	0.894670832241534	0.101845987227254	0.174516349589907	-9.93513764806046e-06	0.999462281396362	0.999042867165404	0.998399884838947
Bartonella	0.170581733926285	0.971814196834284	0.759410315308133	-5.89317962108863e-05	0.999462281396362	0.999042867165404	0.998399884838947
Basfia	0.987987728946116	0.270996265859316	0.354532547251042	8.06685181846427e-07	0.999462281396362	0.999042867165404	0.998399884838947
Basilea	0.193126490862641	0.921056726104598	0.97858072921109	-8.74333414332351e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bdellovibrio	0.18580108749757	0.701937967220057	0.917726239851943	-5.05790574094883e-05	0.999462281396362	0.999042867165404	0.998399884838947
Beggiatoa	0.153311654960167	0.921866299714439	0.880222056395459	-8.70830531859419e-05	0.999462281396362	0.999042867165404	0.998399884838947
Beijerinckia	0.695059299942385	0.715104509996232	0.767307927926164	-2.38728760822866e-05	0.999462281396362	0.999042867165404	0.998399884838947
Belliella	0.287818564947636	0.9908475503979	0.946989214981081	-6.66202695283193e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bergeyella	0.694726997044127	0.827796115081628	0.952023889372973	-2.43446510152068e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bermanella	0.287661477273692	0.431340819062741	0.649595084152746	-6.8125965911242e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bernardetia	0.146060988780702	0.883830206196348	0.674086583690221	-9.22290584865409e-05	0.999462281396362	0.999042867165404	0.998399884838947
Beutenbergia	0.737682504809785	0.776003419375646	0.915373960937271	1.732029918452e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bibersteinia	0.163441831439935	0.508009539852605	0.492250179139532	-8.35344403978609e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bifidobacterium	0.375382268958226	0.432599014529795	0.614824023630205	9.50724114071929e-05	0.999462281396362	0.999042867165404	0.998399884838947
Blastochloris	0.987773330371037	0.697308469662368	0.673770590243182	8.45027067541237e-07	0.999462281396362	0.999042867165404	0.998399884838947
Blastococcus	0.536066292413557	0.713403272105971	0.757907641082512	3.84083627191343e-05	0.999462281396362	0.999042867165404	0.998399884838947
Blastomonas	0.967642172147263	0.960295249779131	0.880029566964362	-2.13317820335185e-06	0.999462281396362	0.999042867165404	0.998399884838947
Blattabacterium	0.142912308141745	0.483123382408462	0.301690010380449	-7.58842002027398e-05	0.999462281396362	0.999042867165404	0.998399884838947
Blautia	0.568920140437171	0.698225049295705	0.585456205511015	-2.99795838681352e-05	0.999462281396362	0.999042867165404	0.998399884838947
Bombella	0.082966596661575	0.778764524899794	0.830648474203424	-0.000118183995445652	0.999462281396362	0.999042867165404	0.998399884838947
Bordetella	0.691107637973511	0.811677044302118	0.690744416331116	1.8422455719648e-05	0.999462281396362	0.999042867165404	0.998399884838947
Borrelia	0.0717060558014679	0.380168706480001	0.245579692395812	-0.000104453947204204	0.999462281396362	0.999042867165404	0.998399884838947
