p-variable	slope	adjusted.p-variable
Erythrobacteraceae	0.157791503324245	0.0374471905106082	0.538283046211834
Eubacteriaceae	0.319941378754176	-0.0324775982740621	0.621772868144908
Euzebyaceae	0.0524625878888992	0.0709914603836238	0.538283046211834
Ferrimonadaceae	0.270045943519343	0.0273851236667269	0.587526382759597
Ferroplasmaceae	0.404633820805181	0.0283246609398794	0.690021250710823
Fervidobacteriaceae	0.885256461818784	0.0034375454004821	0.931844041624513
Fibrobacteraceae	0.096825678846533	0.046563065562414	0.538283046211834
Fimbriimonadaceae	0.274608986689191	0.0288265269782708	0.591730661694282
Flammeovirgaceae	0.354734968310352	0.0158347994267339	0.659525302093254
Flavobacteriaceae	0.963328754903221	0.000822600999174229	0.978528386417322
Francisellaceae	0.839107685522957	0.00437260122385685	0.912873560068491
Frankiaceae	0.330444655338983	0.0271606850841306	0.634996259326778
Fusobacteriaceae	0.379222904710461	-0.0268922467522457	0.674852239753084
Gallionellaceae	0.171404095980697	0.030937397470434	0.550987810704933
Gemmataceae	0.140297687155612	0.0410699926409891	0.538283046211834
Gemmatimonadaceae	0.0991782176642583	0.0470076315667931	0.538283046211834
Geobacteraceae	0.161446673965046	0.0365909635110805	0.538283046211834
Geodermatophilaceae	0.145131079518149	0.0526505222507621	0.538283046211834
Gloeobacteraceae	0.100398123361323	0.0477779861979659	0.538283046211834
Gloeomargaritaceae	0.0481934431304116	0.0558788294306338	0.538283046211834
Glomerellaceae	0.0672450446501867	0.0493299476552098	0.538283046211834
Glycomycetaceae	0.0560303958676882	0.0709929194002867	0.538283046211834
Gomontiellaceae	0.597803546379817	0.0127453056440869	0.797587633123332
Gordoniaceae	0.161723013377976	0.0382081131546447	0.538283046211834
Gottschalkiaceae	0.638639276138423	0.0141696169046043	0.814910744167256
Granulosicoccaceae	0.97816691336169	-0.000642476636366465	0.983898360119669
Hafniaceae	0.442167289078793	0.0214067970682458	0.712079747942142
Hahellaceae	0.104919667798116	0.0351931190888767	0.538283046211834
Halanaerobiaceae	0.654743638753019	0.00973412334495796	0.8188160156241
Halieaceae	0.480624232563404	0.0169709769266241	0.721830227236977
Haliscomenobacteraceae	0.389409756308508	0.0247322663925535	0.677520353036762
Haloarculaceae	0.0332306028367136	0.0569378427578525	0.538283046211834
Halobacteriaceae	0.0948320436620845	0.0511364111300937	0.538283046211834
Halobacteriovoraceae	0.74579736744708	-0.0082140736446289	0.867010483601008
Halobacteroidaceae	0.564148925198636	-0.0119047804096612	0.776836086837694
Haloferacaceae	0.496296366488282	0.0173047993571364	0.730264653547043
Halomonadaceae	0.220673890975243	0.0290813568903917	0.582756798450511
Halorubraceae	0.0684272478940953	0.0549937040120593	0.538283046211834
Halothiobacillaceae	0.190695300007458	0.0395787681463171	0.564510275494371
Hapalosiphonaceae	0.965228000582523	-0.00104005107661661	0.978528386417322
Helicobacteraceae	0.48495778373591	0.0132509791440347	0.721830227236977
Heliobacteriaceae	0.258440852746634	0.0298352455346199	0.586355635411107
Holosporaceae	0.0404765686414416	0.0605124348253751	0.538283046211834
Hungateiclostridiaceae	0.383945060675056	0.0177796176926152	0.674852239753084
Hydrogenophilaceae	0.923276672433765	-0.00301311680988178	0.958644125611671
Hydrogenothermaceae	0.820780274519327	-0.00550953225910789	0.911072211463668
Hyellaceae	0.701685082438402	0.0122860544477017	0.847719914046864
Hymenobacteraceae	0.207931803957371	0.0306479046916847	0.573107124372332
Hyphomicrobiaceae	0.136770839652821	0.0363090951822663	0.538283046211834
Hyphomonadaceae	0.04978844331555	0.0468443339468071	0.538283046211834
Iamiaceae	0.159276430994273	0.0445904526748321	0.538283046211834
Ichthyobacteriaceae	0.876149098315253	0.00469519125317904	0.929947632549564
Idiomarinaceae	0.490638857533723	0.0134160161926784	0.72400862931194
Ignavibacteriaceae	0.245233346424328	0.0349413791485042	0.582756798450511
Ilumatobacteraceae	0.0776909998548477	0.0659105585275914	0.538283046211834
Immundisolibacteraceae	0.0489850064249224	0.0688827815552299	0.538283046211834
Intrasporangiaceae	0.196570399771457	0.0392565488936307	0.564510275494371
Isosphaeraceae	0.0784339750717433	0.0510834472458308	0.538283046211834
Jiangellaceae	0.119500620163667	0.0486900848175299	0.538283046211834
Jonesiaceae	0.267313691887256	0.0347174084022629	0.587526382759597
Kangiellaceae	0.208099091762381	0.030996240517781	0.573107124372332
Kineosporiaceae	0.0475322908241593	0.0719133173369395	0.538283046211834
Kiritimatiellaceae	0.125310805432529	0.0484775323588333	0.538283046211834
Kofleriaceae	0.149671028409023	0.0430634865780137	0.538283046211834
Kosmotogaceae	0.172250558298047	0.0312072105855159	0.550987810704933
Ktedonosporobacteraceae	0.117947825657707	0.0478140027498507	0.538283046211834
Labilitrichaceae	0.975215117580869	0.000881891697535392	0.98284889540929
Lachnospiraceae	0.575364964495177	0.00990502043575225	0.785976012506674
Lacipirellulaceae	0.133104325658949	0.0462875520653606	0.538283046211834
Lactobacillaceae	0.229525978301173	-0.040443730548943	0.582756798450511
Legionellaceae	0.524969237910696	0.0123100687044426	0.754739015943903
Leptolyngbyaceae	0.667304185041208	0.00937352646859889	0.820194881375232
Leptospiraceae	0.883106574099871	0.00275643755768069	0.931844041624513
Leptotrichiaceae	0.820277442383462	0.00510068733520741	0.911072211463668
Leuconostocaceae	0.224536462049092	0.037431212094634	0.582756798450511
Lichenihabitantaceae	0.193082341685708	0.043683576211611	0.564510275494371
Limnochordaceae	0.283166988243987	0.0316399780651196	0.60157333975759
Listeriaceae	0.934770584864853	0.00157469863824318	0.968625455141648
Litoricolaceae	0.534321780631203	0.0228173484459123	0.756944014948474
Magnetococcaceae	0.72367648080696	0.0113096154298659	0.861058203673514
Malasseziaceae	0.0286952369225363	0.0785757302129331	0.538283046211834
Marinifilaceae	0.516978343481242	0.0150138554533591	0.752101262409152
Marinilabiliaceae	0.97409448096015	-0.000821522455418898	0.98284889540929
Mariprofundaceae	0.474440024444571	0.02195684609127	0.721263497272568
Melioribacteraceae	0.298018776768893	0.0275820420127863	0.60978305924505
Merismopediaceae	0.0962624074829749	0.0405188703981439	0.538283046211834
Mesoaciditogaceae	0.600703945031434	0.014957061363544	0.798108400388146
Methanobacteriaceae	0.306533008684789	-0.071135870756404	0.610654220160983
Methanocaldococcaceae	0.440567145795154	0.0217681712007929	0.712079747942142
