p-variable	slope	adjusted.p-variable
Ktedonobacterales	0.147786030406953	0.00226348860984809	0.53987048931158
Lactobacillales	0.271815765823272	0.00174912122388885	0.53987048931158
Legionellales	0.154247645340731	0.00144973648412331	0.53987048931158
Leptospirales	0.160292695063159	0.00150705095118038	0.53987048931158
Limnochordales	0.347866245907978	0.00157442315000424	0.53987048931158
Magnaporthales	0.388603429497798	0.00102794728997235	0.541366420393897
Magnetococcales	0.0317524853738816	0.00358511697848882	0.53987048931158
Malasseziales	0.0390149206670493	0.00369176387247527	0.53987048931158
Marinilabiliales	0.291777601244142	0.00128058279077318	0.53987048931158
Mariprofundales	0.599356711570685	0.000832134043826583	0.685388775432506
Mesoaciditogales	0.0816342383778648	0.00303930458400324	0.53987048931158
Methanobacteriales	0.902930537242775	0.000496442721148594	0.926181967386366
Methanocellales	0.331538368987598	0.00142323263196075	0.53987048931158
Methanococcales	0.0731108450160628	0.00217550580163513	0.53987048931158
Methanomassiliicoccales	0.135591149738494	0.00199674788217448	0.53987048931158
Methanomicrobiales	0.367007279840679	0.00112578141225045	0.53987048931158
Methanopyrales	0.37068663439545	0.00153781672093629	0.53987048931158
Methanosarcinales	0.22780803983435	0.00133217605765961	0.53987048931158
Methylacidiphilales	0.56982170434269	0.000873958808281982	0.67219124854327
Methylococcales	0.379232896523225	0.00107974328423521	0.53987048931158
Micrococcales	0.272411424899673	0.0014329377392215	0.53987048931158
Micromonosporales	0.360045104503293	0.00143072171910252	0.53987048931158
Mycoplasmatales	0.316372982818572	0.00129025571307139	0.53987048931158
Mycosphaerellales	0.177399162545576	0.00158908442909986	0.53987048931158
Myxococcales	0.327597338760054	0.00150252526699611	0.53987048931158
Nakamurellales	0.414289012722492	0.00121117114169499	0.561833951207389
Natranaerobiales	0.917505067623011	0.0001626500844614	0.937109876760255
Natrialbales	0.505832717048706	0.000844659185256037	0.626393882770159
Nautiliales	0.0657473369887711	0.00243372150862678	0.53987048931158
Neisseriales	0.212583706897899	0.00167044615315796	0.53987048931158
Nevskiales	0.526111856940668	0.000882121672101068	0.64620766898892
Nitrosomonadales	0.330290738804103	0.00121111255544189	0.53987048931158
Nitrosopumilales	0.127560591894179	0.00189204346273027	0.53987048931158
Nitrososphaerales	0.349132965909751	0.00154567561709409	0.53987048931158
Nitrospirales	0.477187728765851	0.000780261601839507	0.603427868650997
Nostocales	0.0915078903089575	0.00169157944069603	0.53987048931158
Oceanospirillales	0.273350834076608	0.00139540963062699	0.53987048931158
