p-variable	slope	adjusted.p-variable
Dehalococcoidales	0.56664390624099	0.604144250004684	0.72810695479353
Deinococcales	0.0119899133421568	2.58180724587747	0.10443784628115
Desulfarculales	0.00455854860297739	3.37774924409564	0.102356511443896
Desulfobacterales	0.0459949429734467	1.6811576050986	0.157039876723625
Desulfovibrionales	0.325794602266365	1.57926934198376	0.503110396681842
Desulfurellales	0.369527270588264	-0.852642977359914	0.548552904786305
Desulfurobacteriales	0.577489416625274	-0.526746753283784	0.738074708948879
Desulfurococcales	0.43444469438681	0.677270668363446	0.604462859268374
Desulfuromonadales	0.0535062219877462	1.80205901028927	0.164550416699228
Dictyoglomales	0.921847565115866	-0.0929417719920666	0.937538587500817
Eggerthellales	0.135493020749622	2.77410838199225	0.302643289337941
Egibacterales	0.282437133027985	1.24201291093052	0.456097802660058
Egicoccales	0.00880868237007086	3.21432140552091	0.102356511443896
Elusimicrobiales	0.840421442791183	-0.195165331998618	0.906153651035631
Emcibacterales	0.115722638936133	1.69076998650015	0.285131038203462
Endomicrobiales	0.849819510587797	0.183811030335038	0.906153651035631
Enterobacterales	0.118435200326869	1.95934871555501	0.285912928577406
Entomoplasmatales	0.272677515433184	-1.09109988842969	0.452137125942422
Erysipelotrichales	0.0649710707069479	1.76139311281015	0.191704764184698
Eurotiales	0.445435752361418	0.519286238891651	0.607547555694187
Euzebyales	0.000548147878464017	4.51710856286027	0.102356511443896
Fibrobacterales	0.419174508435735	0.841258173188854	0.599896452192459
Fimbriimonadales	0.0310683905691025	2.07076062252933	0.135006279018464
Flavobacteriales	0.31275402628512	-0.664998973934155	0.488550407072834
Frankiales	0.0788098182561708	1.75408947812105	0.219017983293312
Fusobacteriales	0.148308553841621	-1.47659007482497	0.313782013371187
Gemmatales	0.027100186455454	2.23771284016369	0.125572551967505
Gemmatimonadales	0.0158090632218805	2.48791035533566	0.114495942728165
Geodermatophilales	0.00835325984902149	3.44842018242708	0.102356511443896
Gloeobacterales	0.0480612382059381	2.10917573673096	0.161783604665059
Gloeoemargaritales	0.0390539548071426	2.1468388413784	0.148157066649319
Glomerellales	0.034985997957491	2.06484213996143	0.139360891864006
Glycomycetales	0.00161182455598725	4.20889483980801	0.102356511443896
Halanaerobiales	0.659192829238375	-0.329128502987099	0.800499538835738
Halobacteriales	0.00922497497300939	2.61326154094026	0.102356511443896
Haloferacales	0.18996577836365	1.24583768073779	0.378348508574269
Helotiales	0.853073520849443	0.132482394153794	0.906153651035631
Holosporales	0.876328326538392	0.158196816476005	0.914595939050986
Hydrogenophilales	0.816559801821458	-0.267255216106795	0.903646432975093
Hypocreales	0.739156842092613	0.231549148165626	0.864290351651731
Ignavibacteriales	0.744953190126596	0.291990674895129	0.864290351651731
Immundisolibacterales	0.0122899741172975	3.18163261320713	0.10443784628115
Isosphaerales	0.013490937109772	2.60742241608306	0.107477798974517
Jiangellales	0.00637548528583576	3.07893702119573	0.102356511443896
