p-variable	slope	adjusted.p-variable
Halobacteria	0.0209111979546708	2.6204156545111	0.0867427470712272
Hydrogenophilalia	0.507322551853412	0.934682323754235	0.65149735416189
Ignavibacteria	0.695295723995875	0.429866704173915	0.786597182702404
Kiritimatiellae	0.00112253344597558	4.26511871662876	0.0251447491898531
Ktedonobacteria	0.0125269323994802	3.33913900975346	0.0661844229504288
Lentisphaeria	0.00638138481452558	4.69603525423327	0.0540369487128984
Leotiomycetes	0.539815840129935	0.522283152190682	0.665006454445898
Limnochordia	0.0135914439987488	3.15034378729824	0.0661844229504288
Malasseziomycetes	0.0384737958768849	3.46015160203212	0.134269363043714
Methanobacteria	0.517707718932217	1.92498186871599	0.65149735416189
Methanococci	0.728572087717398	-0.341251379118885	0.802080288158121
Methanomicrobia	0.507677352128394	0.562089670290786	0.65149735416189
Methanopyri	0.260728141204841	1.92990572748622	0.411289462182284
Methylacidiphilae	0.161081901303346	1.87851196695466	0.322163802606692
Mollicutes	0.735972881654607	-0.35499607063642	0.802080288158121
Negativicutes	0.307530494740351	1.74250188762939	0.455272736089011
Nitriliruptoria	0.00626581162384092	4.00862665143664	0.0540369487128984
Nitrososphaeria	0.64233253284641	0.545614891630341	0.745034702508738
Nitrospira	0.439540112660074	0.686004075016048	0.607759168122571
Oligoflexia	0.739888835777691	0.312891465133293	0.802080288158121
Opitutae	0.00923768552750651	3.15246038311362	0.0608600458282782
Phycisphaerae	0.120737718077551	1.64780823539123	0.264560954816804
Planctomycetia	0.0550292941657872	2.05167850665819	0.162191603857057
Rubrobacteria	0.0054149288170739	3.75214209115396	0.0540369487128984
Saccharomycetes	0.0516604873785641	-1.58011516258093	0.162191603857057
Saprospiria	0.0670643874228013	2.45358485995138	0.187780284783844
Schizosaccharomycetes	0.186149596763144	-1.53474019463553	0.347479247291201
Sordariomycetes	0.271871669785374	0.987026129119878	0.421782016098058
Sphingobacteriia	0.650769473731133	-0.324543899575158	0.745034702508738
Spirochaetia	0.558768897267088	0.490133595959169	0.680240396672976
Synergistia	0.0113764194268902	2.86468301243471	0.063787176328196
Tepidiformia	0.000838980785889602	4.30995310317817	0.0251447491898531
Thermococci	0.291534668182429	1.03707883609871	0.441241659951785
Thermodesulfobacteria	0.774275862024775	0.303632665425417	0.810456977072662
Thermoleophilia	0.00631595160646792	3.93008628634748	0.0540369487128984
Thermomicrobia	0.00839523140876934	3.75475995384502	0.0587666198613854
Thermoplasmata	0.32283423761188	1.13856727233849	0.469577072890008
Thermoprotei	0.812846421079065	-0.238543462270083	0.820169361809507
Thermotogae	0.621735581110413	-0.456000061203113	0.740791330684747
Tissierellia	0.540317744237292	-0.613360442441348	0.665006454445898
Tremellomycetes	0.763969143945665	-0.306994138739607	0.810456977072662
Unclassified Acidobacteria Phylum	0.147362202367401	2.72838861132954	0.305640123428684
Unclassified Actinobacteria Phylum	0.172324578639996	2.14960472939672	0.338602680836483
Unclassified Armatimonadetes Phylum	0.0106760087629889	3.36341979088588	0.063787176328196
Unclassified Ascomycota Phylum	0.0536763295368851	2.26917100321808	0.162191603857057
Unclassified Bacteroidetes Phylum	0.00615323367793076	3.11094144806267	0.0540369487128984
Unclassified Balneolaeota Phylum	0.101671957495918	2.56317302232851	0.237234567490475
