p-variable	slope	adjusted.p-variable
Methanomicrobia	0.802617357133531	0.00305789594295825	0.981218087962042
Methanopyri	0.417277776832711	-0.0148983940665384	0.981218087962042
Methylacidiphilae	0.876216224584612	-0.00256472957130004	0.981218087962042
Mollicutes	0.515705178913849	0.00974406779922707	0.981218087962042
Negativicutes	0.121000718863076	0.0534162492767426	0.981218087962042
Nitriliruptoria	0.814638954086464	0.00412785001288816	0.981218087962042
Nitrososphaeria	0.924833124060601	-0.00165420662767006	0.981218087962042
Nitrospira	0.897110855871493	-0.0015223786836532	0.981218087962042
Oligoflexia	0.581882560008989	0.00646657397783214	0.981218087962042
Opitutae	0.430357901016882	0.0118160841293692	0.981218087962042
Phycisphaerae	0.892216412824152	0.00186883510733094	0.981218087962042
Planctomycetia	0.742269149428023	0.00453327190409033	0.981218087962042
Rubrobacteria	0.884399661455151	-0.00258556276702414	0.981218087962042
Saccharomycetes	0.223185750719131	0.0156857412604261	0.981218087962042
Saprospiria	0.165861390041063	0.0187096045543349	0.981218087962042
Schizosaccharomycetes	0.24767944631404	0.0182668496096499	0.981218087962042
Sordariomycetes	0.632564820637348	0.00567556055774221	0.981218087962042
Sphingobacteriia	0.227438805394462	0.0128639749712745	0.981218087962042
Spirochaetia	0.719555538275703	0.00428154200095901	0.981218087962042
Synergistia	0.803574865178949	0.00558549273731434	0.981218087962042
Tepidiformia	0.320219980106367	0.0192198740215063	0.981218087962042
Thermococci	0.911411523302022	0.00140996293449423	0.981218087962042
Thermodesulfobacteria	0.989151790643856	-0.000168630726561771	0.998063068037044
Thermoleophilia	0.632806740712785	-0.00864127746702659	0.981218087962042
Thermomicrobia	0.926151062630737	-0.00161071354843033	0.981218087962042
Thermoplasmata	0.478318577967983	0.010760013122036	0.981218087962042
Thermoprotei	0.898851508950182	0.00158589903778544	0.981218087962042
Thermotogae	0.3317947046194	0.0123416975983076	0.981218087962042
Tissierellia	0.714070379034523	0.00436899347026753	0.981218087962042
Tremellomycetes	0.531005538915627	0.00757475110801961	0.981218087962042
Unclassified Acidobacteria Phylum	0.285336481738461	0.0326663034826012	0.981218087962042
Unclassified Actinobacteria Phylum	0.813582525289736	-0.00447025571853282	0.981218087962042
Unclassified Armatimonadetes Phylum	0.557158752957421	-0.00785696650140117	0.981218087962042
Unclassified Ascomycota Phylum	0.896095323196037	0.00264273291149141	0.981218087962042
Unclassified Bacteroidetes Phylum	0.224560181820127	0.0202856506043985	0.981218087962042
Unclassified Balneolaeota Phylum	0.837762475141894	-0.00321149271363646	0.981218087962042
Unclassified Candidatus Bipolaricaulota Phylum	0.819932847652987	-0.00408111441920516	0.981218087962042
Unclassified Candidatus Cloacimonetes Phylum	0.143165191739882	0.0261247830375061	0.981218087962042
Unclassified Candidatus Gracilibacteria Phylum	0.185625207391272	0.0301159007213776	0.981218087962042
Unclassified Candidatus Saccharibacteria Phylum	0.901418132416765	-0.00209322745803089	0.981218087962042
Unclassified Cyanobacteria Phylum	0.576725656682002	0.00669709021943598	0.981218087962042
Unclassified Elusimicrobia Phylum	0.481265397233839	0.0124322001653728	0.981218087962042
Unclassified Euryarchaeota Phylum	0.653981448463708	-0.00845375326513555	0.981218087962042
Unclassified Firmicutes Phylum	0.218218794797136	0.0126532327185921	0.981218087962042
Unclassified Kiritimatiellaeota Phylum	0.950914901854593	0.000880027303539114	0.981218087962042
Unclassified Microsporidia Phylum	0.596972030580615	0.00805024126443176	0.981218087962042
Unclassified Planctomycetes Phylum	0.644221612408328	0.00634373445035004	0.981218087962042
Unclassified Proteobacteria Phylum	0.632073712861845	0.00683996051503278	0.981218087962042
Unclassified Tenericutes Phylum	0.875753238290402	-0.00220756721205454	0.981218087962042
Unclassified Thaumarchaeota Phylum	0.0397956109027523	0.0216266233521356	0.981218087962042
Unclassified Verrucomicrobia Phylum	0.803375416967448	0.00355912057768812	0.981218087962042
Unclassified candidate division Zixibacteria Phylum	0.944742606417278	-0.00128173528516195	0.981218087962042
Ustilaginomycetes	0.590993151395942	0.00695162432661553	0.981218087962042
Verrucomicrobiae	0.904619309485558	-0.00568665234870652	0.981218087962042
Vicinamibacteria	0.333807343801316	0.0164372190106444	0.981218087962042
Zetaproteobacteria	0.881618268490407	0.00252462339599435	0.981218087962042
